,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,SOS TV Walpurgis Night Fever,,ONA,11.0,685.0,,5.75,"['Comedy', 'Sci-Fi']",        Mar 2010 - Aug 2010,https://myanimelist.net/anime/8706/SOS_TV_Walpurgis_Night_Fever
1,Wizardry,,OVA,1.0,1966.0,,5.8,"['Action', 'Adventure', 'Fantasy']",        Feb 1991 - Feb 1991,https://myanimelist.net/anime/1076/Wizardry
2,"""Eiji""",,OVA,1.0,1688.0,,5.78,"['Comedy', 'Drama', 'Sports']",        Aug 1990 - Aug 1990,https://myanimelist.net/anime/6076/Eiji
3,All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga,,ONA,12.0,1689.0,,5.79,['Slice of Life'],        Jun 2016 - Jul 2016,https://myanimelist.net/anime/33903/All-Free_kono_Natsu_Ichioshi_Monogatari_Campaign_Kokuchi_Douga
4,Babel Nisei (2001),Babel II: Beyond Infinity,TV,13.0,2523.0,,5.78,"['Action', 'Adventure', 'Supernatural', 'Mystery', 'Sci-Fi', 'Shounen']",        Oct 2001 - Dec 2001,https://myanimelist.net/anime/1664/Babel_Nisei_2001
5,Bernard-jou Iwaku.: Ofuro Dokusho,,Special,1.0,956.0,,5.78,['Comedy'],        Jan 2017 - Jan 2017,https://myanimelist.net/anime/37000/Bernard-jou_Iwaku__Ofuro_Dokusho
6,Berserk: Majo no Tsuisou,Berserk: Recollections of the Witch,Special,1.0,10587.0,,5.79,"['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Magic', 'Supernatural']",        Jun 2017 - Jun 2017,https://myanimelist.net/anime/35676/Berserk__Majo_no_Tsuisou
7,Bihada Ichizoku,,TV,12.0,3710.0,,5.79,"['Drama', 'Parody', 'Shoujo']",        Oct 2008 - Dec 2008,https://myanimelist.net/anime/4908/Bihada_Ichizoku
8,Cocktail Prince: Making Love!!,,Music,1.0,536.0,,5.79,"['Harem', 'Music']",        Jul 2016 - Jul 2016,https://myanimelist.net/anime/33718/Cocktail_Prince__Making_Love
9,Ever Green Never End,,Music,1.0,288.0,,5.79,['Music'],        May 2019 - May 2019,https://myanimelist.net/anime/39793/Ever_Green_Never_End
10,Handsome Girl,,OVA,1.0,2867.0,,5.79,"['Romance', 'Shoujo']",        Jan 1992 - Jan 1992,https://myanimelist.net/anime/1115/Handsome_Girl
11,Hane (2016),,Music,1.0,281.0,,5.79,['Music'],        Dec 2015 - Dec 2015,https://myanimelist.net/anime/33885/Hane_2016
12,Hangyakusei Million Arthur PV,Han-Gyaku-Sei Million Arthur,ONA,1.0,1447.0,,5.79,"['Action', 'Adventure', 'Fantasy']",        Nov 2018 - Nov 2018,https://myanimelist.net/anime/38744/Hangyakusei_Million_Arthur_PV
13,Hello Kitty no Stump Village,Hello Kitty: Stump Village,TV,26.0,447.0,,5.81,"['Fantasy', 'Kids']",        2005 - 2005,https://myanimelist.net/anime/9770/Hello_Kitty_no_Stump_Village
14,Honey Tokyo,,ONA,1.0,1775.0,,5.78,['Sci-Fi'],        Apr 2010 - Apr 2010,https://myanimelist.net/anime/8526/Honey_Tokyo
15,Joukyou Monogatari,Tyo Story,Movie,1.0,245.0,,5.77,['Slice of Life'],        1999 - 1999,https://myanimelist.net/anime/30392/Joukyou_Monogatari
16,Mahou Shoujo Taisen,Magica Wars,TV,26.0,15189.0,,5.78,['Magic'],        Apr 2014 - Sep 2014,https://myanimelist.net/anime/21421/Mahou_Shoujo_Taisen
17,Maria†Holic: Run Run Riru Ran Ran Rara,,Music,1.0,3565.0,,5.79,"['Comedy', 'Music']",        Apr 2011 - Apr 2011,https://myanimelist.net/anime/10679/Maria†Holic__Run_Run_Riru_Ran_Ran_Rara
18,Okitegami Kyouko no Bibouroku x Monogatari,,ONA,1.0,6732.0,,5.79,['Supernatural'],        Dec 2014 - Dec 2014,https://myanimelist.net/anime/32191/Okitegami_Kyouko_no_Bibouroku_x_Monogatari
