,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Ghost Hunt,,TV,25.0,179797.0,,7.84,"['Mystery', 'Comedy', 'Horror', 'Supernatural', 'Shoujo']",        Oct 2006 - Mar 2007,https://myanimelist.net/anime/1571/Ghost_Hunt
1,Gundam Build Fighters,,TV,25.0,53359.0,,7.84,"['Action', 'Sci-Fi', 'Mecha']",        Oct 2013 - Mar 2014,https://myanimelist.net/anime/19319/Gundam_Build_Fighters
2,Hidamari Sketch x 365,,TV,13.0,25822.0,,7.84,"['Slice of Life', 'Comedy', 'School', 'Seinen']",        Jul 2008 - Sep 2008,https://myanimelist.net/anime/3604/Hidamari_Sketch_x_365
3,Hidamari Sketch x ☆☆☆ Specials,,Special,2.0,12063.0,,7.84,"['Slice of Life', 'Comedy', 'School', 'Seinen']",        Oct 2010 - Oct 2010,https://myanimelist.net/anime/9563/Hidamari_Sketch_x_☆☆☆_Specials
4,Innocence,Ghost in the Shell 2: Innocence,Movie,1.0,125175.0,,7.84,"['Military', 'Sci-Fi', 'Police', 'Psychological', 'Mecha']",        Mar 2004 - Mar 2004,https://myanimelist.net/anime/468/Innocence
5,Karakai Jouzu no Takagi-san,Teasing Master Takagi-san,TV,12.0,278118.0,,7.83,"['Slice of Life', 'Comedy', 'Romance', 'School', 'Shounen']",        Jan 2018 - Mar 2018,https://myanimelist.net/anime/35860/Karakai_Jouzu_no_Takagi-san
6,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,The Kubikiri Cycle,OVA,8.0,66385.0,,7.84,"['Action', 'Mystery', 'Supernatural', 'Drama']",        Oct 2016 - Sep 2017,https://myanimelist.net/anime/33263/Kubikiri_Cycle__Aoiro_Savant_to_Zaregototsukai
7,Last Exile,,TV,26.0,141345.0,,7.84,"['Action', 'Sci-Fi', 'Adventure']",        Apr 2003 - Sep 2003,https://myanimelist.net/anime/97/Last_Exile
8,Lucky☆Star: Original na Visual to Animation,,OVA,1.0,108938.0,,7.84,"['Comedy', 'Parody', 'School', 'Slice of Life']",        Sep 2008 - Sep 2008,https://myanimelist.net/anime/4472/Lucky☆Star__Original_na_Visual_to_Animation
9,Macross F Movie 1: Itsuwari no Utahime,Macross Frontier: The False Songstress,Movie,1.0,25785.0,,7.84,"['Action', 'Mecha', 'Military', 'Music', 'Romance', 'Sci-Fi', 'Space']",        Nov 2009 - Nov 2009,https://myanimelist.net/anime/5310/Macross_F_Movie_1__Itsuwari_no_Utahime
10,New Initial D Movie: Legend 3 - Mugen,,Movie,1.0,13439.0,,7.84,"['Cars', 'Seinen', 'Sports']",        Feb 2016 - Feb 2016,https://myanimelist.net/anime/30952/New_Initial_D_Movie__Legend_3_-_Mugen
11,Saraiya Goyou,House of Five Leaves,TV,12.0,64369.0,,7.84,"['Mystery', 'Historical', 'Drama', 'Samurai', 'Seinen']",        Apr 2010 - Jul 2010,https://myanimelist.net/anime/7588/Saraiya_Goyou
12,Shiki Specials,,Special,2.0,55318.0,,7.83,"['Mystery', 'Horror', 'Supernatural', 'Thriller', 'Vampire']",        May 2011 - Jun 2011,https://myanimelist.net/anime/10083/Shiki_Specials
13,Tentai Senshi Sunred,,TV,26.0,18286.0,,7.84,"['Comedy', 'Parody', 'Super Power', 'Seinen']",        Oct 2008 - Mar 2009,https://myanimelist.net/anime/5005/Tentai_Senshi_Sunred
14,Tiger & Bunny Movie 2: The Rising,Tiger & Bunny: The Rising,Movie,1.0,21841.0,,7.83,"['Action', 'Mystery', 'Comedy', 'Super Power']",        Feb 2014 - Feb 2014,https://myanimelist.net/anime/12017/Tiger___Bunny_Movie_2__The_Rising
15,Toshokan Sensou: Kakumei no Tsubasa,,Movie,1.0,17996.0,,7.83,"['Action', 'Comedy', 'Military', 'Romance']",        Jun 2012 - Jun 2012,https://myanimelist.net/anime/11001/Toshokan_Sensou__Kakumei_no_Tsubasa
16,Wolf's Rain,,TV,26.0,248806.0,,7.84,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",        Jan 2003 - Jul 2003,https://myanimelist.net/anime/202/Wolfs_Rain
17,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,,Movie,1.0,10055.0,,7.83,"['Drama', 'Fantasy', 'Magic', 'Slice of Life']",        Apr 2017 - Apr 2017,https://myanimelist.net/anime/34375/Yuuki_Yuuna_wa_Yuusha_de_Aru__Washio_Sumi_no_Shou_2_-_Tamashii
18,Yuusha-Ou GaoGaiGar,King of Braves GaoGaiGar,TV,49.0,15399.0,,7.85,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",        Feb 1997 - Jan 1998,https://myanimelist.net/anime/890/Yuusha-Ou_GaoGaiGar
19,Aggressive Retsuko (ONA) 2nd Season,,ONA,10.0,38671.0,,7.83,"['Comedy', 'Slice of Life']",        Jun 2019 - Jun 2019,https://myanimelist.net/anime/37985/Aggressive_Retsuko_ONA_2nd_Season
20,Akagami no Shirayuki-hime,Snow White with the Red Hair,TV,12.0,375087.0,,7.83,"['Fantasy', 'Romance', 'Drama', 'Shoujo']",        Jul 2015 - Sep 2015,https://myanimelist.net/anime/30123/Akagami_no_Shirayuki-hime
21,Break Blade 3: Kyoujin no Ato,Broken Blade 3,Movie,1.0,52716.0,,7.83,"['Action', 'Military', 'Fantasy', 'Mecha', 'Shounen']",        Sep 2010 - Sep 2010,https://myanimelist.net/anime/9252/Break_Blade_3__Kyoujin_no_Ato
22,Charlotte,,TV,13.0,829517.0,,7.82,"['Drama', 'School', 'Super Power']",        Jul 2015 - Sep 2015,https://myanimelist.net/anime/28999/Charlotte
23,Gakuen Babysitters,School Babysitters,TV,12.0,112728.0,,7.83,"['Comedy', 'School', 'Shoujo', 'Slice of Life']",        Jan 2018 - Mar 2018,https://myanimelist.net/anime/35222/Gakuen_Babysitters
24,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",GATE,TV,12.0,358490.0,,7.82,"['Action', 'Military', 'Adventure', 'Fantasy']",        Jan 2016 - Mar 2016,https://myanimelist.net/anime/31637/Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri_2nd_Season
25,Gekkan Shoujo Nozaki-kun Specials,,Special,6.0,94382.0,,7.82,"['Comedy', 'Romance', 'School']",        Sep 2014 - Feb 2015,https://myanimelist.net/anime/27633/Gekkan_Shoujo_Nozaki-kun_Specials
26,Hoozuki no Reitetsu 2nd Season: Sono Ni,Hozuki's Coolheadedness 2,TV,13.0,18144.0,,7.83,"['Comedy', 'Demons', 'Fantasy', 'Seinen', 'Supernatural']",        Apr 2018 - Jul 2018,https://myanimelist.net/anime/37029/Hoozuki_no_Reitetsu_2nd_Season__Sono_Ni
27,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai","Miss Kobayashi's Dragon Maid Episode 14: Valentine's, and Then Hot Springs! - Please Don't Get Your Hopes Up",Special,1.0,99602.0,,7.83,"['Slice of Life', 'Comedy', 'Fantasy']",        Sep 2017 - Sep 2017,https://myanimelist.net/anime/35363/Kobayashi-san_Chi_no_Maid_Dragon__Valentine_Soshite_Onsen_-_Amari_Kitai_Shinaide_Kudasai
28,Kuroshitsuji,Black Butler,TV,24.0,743421.0,,7.83,"['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']",        Oct 2008 - Mar 2009,https://myanimelist.net/anime/4898/Kuroshitsuji
29,Mobile Suit Gundam Wing: Endless Waltz Movie,Mobile Suit Gundam Wing: Endless Waltz,Movie,1.0,47182.0,,7.83,"['Action', 'Space', 'Mecha', 'Military', 'Drama', 'Sci-Fi']",        Aug 1998 - Aug 1998,https://myanimelist.net/anime/2273/Mobile_Suit_Gundam_Wing__Endless_Waltz_Movie
30,Non Non Biyori Repeat: Hotaru ga Tanoshinda,,OVA,1.0,27514.0,,7.83,"['Comedy', 'School', 'Seinen', 'Slice of Life']",        Sep 2016 - Sep 2016,https://myanimelist.net/anime/32547/Non_Non_Biyori_Repeat__Hotaru_ga_Tanoshinda
31,Saenai Heroine no Sodatekata ♭,Saekano: How to Raise a Boring Girlfriend .flat,TV,11.0,190896.0,,7.82,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'School']",        Apr 2017 - Jun 2017,https://myanimelist.net/anime/30727/Saenai_Heroine_no_Sodatekata_♭
32,Shiki,,TV,22.0,415985.0,,7.83,"['Horror', 'Mystery', 'Supernatural', 'Thriller', 'Vampire']",        Jul 2010 - Dec 2010,https://myanimelist.net/anime/7724/Shiki
33,Shingeki no Kyojin OVA,,OVA,3.0,241216.0,,7.83,"['Action', 'Super Power', 'Drama', 'Fantasy', 'Shounen']",        Dec 2013 - Aug 2014,https://myanimelist.net/anime/18397/Shingeki_no_Kyojin_OVA
34,Baka to Test to Shoukanjuu Ni!,Baka & Test – Summon the Beasts 2,TV,13.0,287322.0,,7.81,"['Comedy', 'Super Power', 'Romance', 'School']",        Jul 2011 - Sep 2011,https://myanimelist.net/anime/8516/Baka_to_Test_to_Shoukanjuu_Ni
35,BanG Dream! Garupa☆Pico,,TV,26.0,11532.0,,7.82,"['Music', 'Comedy']",        Jul 2018 - Dec 2018,https://myanimelist.net/anime/37873/BanG_Dream_Garupa☆Pico
36,Bungou Stray Dogs: Dead Apple,,Movie,1.0,92425.0,,7.82,"['Action', 'Comedy', 'Mystery', 'Super Power', 'Supernatural']",        Mar 2018 - Mar 2018,https://myanimelist.net/anime/34944/Bungou_Stray_Dogs__Dead_Apple
37,Byousoku 5 Centimeter,5 Centimeters Per Second,Movie,3.0,596553.0,,7.82,"['Drama', 'Romance', 'Slice of Life']",        Mar 2007 - Mar 2007,https://myanimelist.net/anime/1689/Byousoku_5_Centimeter
38,Detective Conan Movie 23: The Fist of Blue Sapphire,,Movie,1.0,10762.0,,7.82,"['Action', 'Mystery', 'Comedy', 'Police', 'Drama', 'Shounen']",        Apr 2019 - Apr 2019,https://myanimelist.net/anime/38770/Detective_Conan_Movie_23__The_Fist_of_Blue_Sapphire
39,Digimon Adventure,Digimon: Digital Monsters,TV,54.0,292080.0,,7.81,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",        Mar 1999 - Mar 2000,https://myanimelist.net/anime/552/Digimon_Adventure
40,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,,Movie,1.0,4148.0,,7.83,"['Adventure', 'Comedy', 'Kids', 'Fantasy', 'Mecha', 'Shounen']",        Mar 2011 - Mar 2011,https://myanimelist.net/anime/10534/Doraemon_Movie_31__Shin_Nobita_to_Tetsujin_Heidan_-_Habatake_Tenshi-tachi
41,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",My Roommate is a Cat,TV,12.0,103157.0,,7.82,"['Slice of Life', 'Comedy']",        Jan 2019 - Mar 2019,https://myanimelist.net/anime/38145/Doukyonin_wa_Hiza_Tokidoki_Atama_no_Ue
42,Fairy Tail,,TV,175.0,1118924.0,,7.8,"['Action', 'Adventure', 'Comedy', 'Magic', 'Fantasy', 'Shounen']",        Oct 2009 - Mar 2013,https://myanimelist.net/anime/6702/Fairy_Tail
43,Ginga Tetsudou 999,,TV,113.0,22780.0,,7.82,"['Sci-Fi', 'Adventure', 'Space', 'Drama']",        Sep 1978 - Apr 1981,https://myanimelist.net/anime/1491/Ginga_Tetsudou_999
44,Golden Time,,TV,24.0,560693.0,,7.81,"['Comedy', 'Drama', 'Romance']",        Oct 2013 - Mar 2014,https://myanimelist.net/anime/17895/Golden_Time
45,Hakuouki Movie 2: Shikon Soukyuu,Hakuoki ~Demon of the Fleeting Blossom~ Warrior Spirit of the Blue Sky,Movie,1.0,16407.0,,7.81,"['Action', 'Historical', 'Supernatural', 'Drama', 'Samurai', 'Josei']",        Mar 2014 - Mar 2014,https://myanimelist.net/anime/13119/Hakuouki_Movie_2__Shikon_Soukyuu
46,Heartcatch Precure!,,TV,49.0,21778.0,,7.82,"['Action', 'Slice of Life', 'Comedy', 'Magic', 'Fantasy', 'School', 'Shoujo']",        Feb 2010 - Jan 2011,https://myanimelist.net/anime/7645/Heartcatch_Precure
47,Kyousou Giga (TV),Kyousougiga,TV,10.0,132828.0,,7.82,"['Action', 'Fantasy', 'Supernatural']",        Oct 2013 - Dec 2013,https://myanimelist.net/anime/19703/Kyousou_Giga_TV
48,Little Witch Academia: Mahoujikake no Parade,Little Witch Academia: The Enchanted Parade,Movie,1.0,131479.0,,7.81,"['Adventure', 'Comedy', 'Magic', 'Fantasy', 'School']",        Oct 2015 - Oct 2015,https://myanimelist.net/anime/19489/Little_Witch_Academia__Mahoujikake_no_Parade
49,Lupin III: Part II,,TV,155.0,21101.0,,7.81,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",        Oct 1977 - Oct 1980,https://myanimelist.net/anime/1425/Lupin_III__Part_II
