,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Momoya Norihei Anime CM,,Special,,177.0,,,"['Comedy', 'Parody']",        1958 - 2012,https://myanimelist.net/anime/37024/Momoya_Norihei_Anime_CM
1,Momoya x Peeping Life: Go en Desu yo! II,Peeping Life: This Is Fate! II,ONA,5.0,369.0,,,"['Slice of Life', 'Comedy']",        Dec 2013 - Jan 2014,https://myanimelist.net/anime/22671/Momoya_x_Peeping_Life__Go_en_Desu_yo_II
2,Mon Cheri CoCo,,TV,13.0,458.0,,,"['Romance', 'Shoujo']",        Aug 1972 - Nov 1972,https://myanimelist.net/anime/22893/Mon_Cheri_CoCo
3,Monchhichiisu,,TV,20.0,133.0,,,['Kids'],        Dec 2012 - Apr 2013,https://myanimelist.net/anime/31924/Monchhichiisu
4,Money Wars: Nerawareta Waterfront Keikaku,,OVA,1.0,294.0,,,['Seinen'],        Sep 1991 - Sep 1991,https://myanimelist.net/anime/18743/Money_Wars__Nerawareta_Waterfront_Keikaku
5,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,,Special,2.0,346.0,,,"['Action', 'Comedy']",        Nov 2010 - Nov 2010,https://myanimelist.net/anime/9797/MonHun_Nikki_Girigiri_Airou_Mura__Airou_Kiki_Ippatsu_Specials
6,Monkateu,MONKART,TV,52.0,23.0,,,"['Action', 'Adventure', 'Fantasy', 'Kids']",        Aug 2017 - Aug 2018,https://myanimelist.net/anime/41667/Monkateu
7,Monkey Peak,,ONA,,262.0,,,"['Horror', 'Seinen']",        Oct 2018 - ,https://myanimelist.net/anime/38579/Monkey_Peak
8,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,,Special,1.0,374.0,,,"['Action', 'Ecchi', 'Parody', 'Comedy']",        Sep 2005 - Sep 2005,https://myanimelist.net/anime/19479/Monkey_Punch__Manga_Katsudou_Daishashin_-_Crime_Mate_Special
9,Monkey Turn V,,TV,25.0,498.0,,,"['Action', 'Sports', 'Drama', 'Shounen']",        Jul 2004 - Dec 2004,https://myanimelist.net/anime/2741/Monkey_Turn_V
10,Mono no Kamisama Cocotama,,ONA,,126.0,,,"['Slice of Life', 'Kids', 'Magic', 'Fantasy']",        Sep 2019 - ,https://myanimelist.net/anime/40437/Mono_no_Kamisama_Cocotama
11,Mono-darake!,Monodarake!,TV,3.0,122.0,,,['Kids'],        Aug 2014 - Oct 2017,https://myanimelist.net/anime/35699/Mono-darake
12,Monochro∞Blue Sky,,Music,1.0,83.0,,,['Music'],        Sep 2010 - Sep 2010,https://myanimelist.net/anime/40701/Monochro∞Blue_Sky
13,Monogatari no Aru Satou,"Sugar, With a Story",ONA,1.0,281.0,,,['Romance'],        Oct 2017 - Oct 2017,https://myanimelist.net/anime/36578/Monogatari_no_Aru_Satou
14,Monoshiri Daigaku: Ashita no Calendar,,TV,1274.0,383.0,,,['Historical'],        Jul 1966 - Aug 1970,https://myanimelist.net/anime/22221/Monoshiri_Daigaku__Ashita_no_Calendar
15,Monpy,,TV,18.0,107.0,,,"['Kids', 'Adventure']",        1997 - 1997,https://myanimelist.net/anime/30117/Monpy
16,Monster ni Natta Domerica,Domerica the Monster,ONA,1.0,260.0,,,"['Action', 'Fantasy']",        Mar 2011 - Mar 2011,https://myanimelist.net/anime/24045/Monster_ni_Natta_Domerica
17,Monster Special Edition,,Special,2.0,394.0,,6.25,['Drama'],        Dec 2005 - Dec 2005,https://myanimelist.net/anime/39332/Monster_Special_Edition
18,Monster Strike the Movie: Sora no Kanata,,Movie,1.0,2196.0,,,"['Action', 'Fantasy', 'Game']",        Oct 2018 - Oct 2018,https://myanimelist.net/anime/38021/Monster_Strike_the_Movie__Sora_no_Kanata
19,Moom,,Movie,1.0,267.0,,,['Kids'],        Mar 2016 - Mar 2016,https://myanimelist.net/anime/25541/Moom
20,Moom: Hajimari no Monogatari,Moom: The Story of the Beginning,Special,1.0,98.0,,,['Kids'],        Jan 2017 - Jan 2017,https://myanimelist.net/anime/38029/Moom__Hajimari_no_Monogatari
21,Moonfesta,,Music,1.0,196.0,,,"['Music', 'Kids']",        Jun 2012 - Jun 2012,https://myanimelist.net/anime/24995/Moonfesta
22,Moonflowers,,Music,1.0,79.0,,,['Music'],        2004 - 2004,https://myanimelist.net/anime/39330/Moonflowers
23,Mori no Hito to Shoutengu-chan,,Special,1.0,85.0,,,"['Kids', 'Supernatural']",        Mar 2014 - Mar 2014,https://myanimelist.net/anime/35703/Mori_no_Hito_to_Shoutengu-chan
24,Mori no Kaori x Kamiusagi Rope,,ONA,3.0,150.0,,,"['Comedy', 'Slice of Life']",        Nov 2013 - Apr 2014,https://myanimelist.net/anime/35306/Mori_no_Kaori_x_Kamiusagi_Rope
25,Mori no Kokoro-Koro,,Special,1.0,96.0,,,['Fantasy'],        2005 - 2005,https://myanimelist.net/anime/37420/Mori_no_Kokoro-Koro
26,Mori no Kuma-san,,Music,1.0,79.0,,,"['Kids', 'Music']",        Jul 1972 - Jul 1972,https://myanimelist.net/anime/39876/Mori_no_Kuma-san
27,Mori no Ongakudan,Musicians of the Forest,ONA,13.0,212.0,,,"['Comedy', 'Music']",        Jul 2015 - Nov 2016,https://myanimelist.net/anime/31369/Mori_no_Ongakudan
28,Mori no Ongakukai,,Movie,1.0,273.0,,,['Comedy'],        Mar 1953 - Mar 1953,https://myanimelist.net/anime/7529/Mori_no_Ongakukai
29,Mori no Ongakutai,,Movie,1.0,157.0,,,"['Fantasy', 'Kids']",        1960 - 1960,https://myanimelist.net/anime/33116/Mori_no_Ongakutai
30,Mori no Ratio,Ratio of Forest,TV,11.0,251.0,,,"['Adventure', 'Kids', 'Fantasy']",        Mar 2010 - Nov 2017,https://myanimelist.net/anime/29427/Mori_no_Ratio
31,Mori no Senshi Bonolon,,TV,26.0,162.0,,,"['Adventure', 'Fantasy', 'Kids']",        Nov 2007 - May 2008,https://myanimelist.net/anime/20173/Mori_no_Senshi_Bonolon
32,Morimori Shima no Mogu to Perol,Mogu&Perol,ONA,1.0,156.0,,,['Kids'],        Jan 2018 - Jan 2018,https://myanimelist.net/anime/37145/Morimori_Shima_no_Mogu_to_Perol
33,Morizo to Kikkoro,,TV,52.0,155.0,,,['Kids'],        Apr 2004 - Sep 2004,https://myanimelist.net/anime/12613/Morizo_to_Kikkoro
34,"Moshi, Ginkou ga Nakatta-ra?: Mahoutsukai Sally no Ginkou Nyuumon",,OVA,1.0,74.0,,,"['Kids', 'Magic']",        Feb 1995 - Feb 1995,https://myanimelist.net/anime/39376/Moshi_Ginkou_ga_Nakatta-ra__Mahoutsukai_Sally_no_Ginkou_Nyuumon
35,"Moshimoshi, Terumi Desu.",,ONA,30.0,355.0,,,"['Slice of Life', 'Seinen']",        Jun 2018 - Aug 2018,https://myanimelist.net/anime/37246/Moshimoshi_Terumi_Desu
36,Mother Teresa,,OVA,1.0,129.0,,,"['Drama', 'Historical', 'Kids']",        2000 - 2000,https://myanimelist.net/anime/26281/Mother_Teresa
37,Mottainai,,OVA,1.0,51.0,,,['Kids'],         - ,https://myanimelist.net/anime/39148/Mottainai
38,Motto Shitte Fukushima!,,ONA,,39.0,,,"['Music', 'Slice of Life']",        Feb 2019 - ,https://myanimelist.net/anime/41097/Motto_Shitte_Fukushima
39,Motto! Majime ni Fumajime Kaiketsu Zorori,,TV,,324.0,,,"['Adventure', 'Comedy', 'Kids']",        Apr 2020 - ,https://myanimelist.net/anime/40045/Motto_Majime_ni_Fumajime_Kaiketsu_Zorori
40,Moudouken Quill no Isshou,,OVA,1.0,139.0,,,['Drama'],        Mar 2004 - Mar 2004,https://myanimelist.net/anime/26115/Moudouken_Quill_no_Isshou
41,Moufu no Hi,,Music,1.0,98.0,,,"['Music', 'Kids']",        Dec 2016 - Dec 2016,https://myanimelist.net/anime/35532/Moufu_no_Hi
42,Mouretsu Atarou,,TV,90.0,240.0,,,"['Comedy', 'Kids', 'Slice of Life']",        Apr 1969 - Dec 1970,https://myanimelist.net/anime/20001/Mouretsu_Atarou
43,Mouretsu Atarou (1990),,TV,34.0,251.0,,,"['Comedy', 'Kids', 'Slice of Life']",        Apr 1990 - Dec 1990,https://myanimelist.net/anime/12391/Mouretsu_Atarou_1990
44,Mousou Kanshou Daishou Renmei feat. Hatsune Miku,,Music,1.0,87.0,,,['Music'],        Nov 2016 - Nov 2016,https://myanimelist.net/anime/41022/Mousou_Kanshou_Daishou_Renmei_feat_Hatsune_Miku
45,Mousou Teikoku Chikuonki,,Music,1.0,169.0,,,"['Dementia', 'Music']",        Jan 2018 - Jan 2018,https://myanimelist.net/anime/39690/Mousou_Teikoku_Chikuonki
46,Move to the Future,,ONA,,306.0,,,['Sci-Fi'],        Feb 2019 - ,https://myanimelist.net/anime/39222/Move_to_the_Future
47,Mr. Bond,,Special,1.0,70.0,,,"['Police', 'Kids']",        May 1997 - May 1997,https://myanimelist.net/anime/37687/Mr_Bond
48,Mr. Deniroo in Henteko Mushi,,Special,1.0,133.0,,,"['Comedy', 'Kids', 'Slice of Life']",        2006 - 2006,https://myanimelist.net/anime/31643/Mr_Deniroo_in_Henteko_Mushi
49,Mr. Men Little Miss,,ONA,,109.0,,,['Kids'],        Nov 2013 - ,https://myanimelist.net/anime/35229/Mr_Men_Little_Miss
