,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,,Special,1.0,16244.0,,6.92,"['Ecchi', 'Romance', 'Shounen']",        Sep 2004 - Sep 2004,https://myanimelist.net/anime/642/Ichigo_100__Koi_ga_Hajimaru_Satsuei_Gasshuku_-_Yureru_Kokoro_ga_Higashi_e_Nishi_e
1,Jashin-chan Dropkick,Dropkick On My Devil!,TV,11.0,62534.0,,6.92,"['Comedy', 'Supernatural']",        Jul 2018 - Sep 2018,https://myanimelist.net/anime/36906/Jashin-chan_Dropkick
2,Kinnikuman II Sei: Ultimate Muscle,,TV,13.0,5009.0,,6.92,"['Action', 'Comedy', 'Martial Arts', 'Sci-Fi', 'Shounen', 'Sports']",        Apr 2004 - Jun 2004,https://myanimelist.net/anime/5967/Kinnikuman_II_Sei__Ultimate_Muscle
3,Koukaku Kidoutai Nyuumon Arise,,TV,26.0,6626.0,,6.91,['Comedy'],        Jan 2014 - Jul 2014,https://myanimelist.net/anime/22013/Koukaku_Kidoutai_Nyuumon_Arise
4,Kowarekake no Orgel Special,,Special,1.0,9084.0,,6.92,"['Sci-Fi', 'Slice of Life', 'Drama', 'Seinen']",        Sep 2010 - Sep 2010,https://myanimelist.net/anime/10122/Kowarekake_no_Orgel_Special
5,Lu Shidai 2nd Season,,ONA,13.0,1943.0,,6.93,"['Action', 'Adventure', 'Comedy', 'Game', 'Parody']",        Nov 2014 - Dec 2015,https://myanimelist.net/anime/32543/Lu_Shidai_2nd_Season
6,Macross Flash Back 2012,,OVA,1.0,7204.0,,6.92,"['Drama', 'Mecha', 'Military', 'Sci-Fi']",        Jun 1987 - Jun 1987,https://myanimelist.net/anime/1504/Macross_Flash_Back_2012
7,Makiba no Shoujo Katri,"Katri, Girl of the Meadows",TV,49.0,2255.0,,6.91,"['Adventure', 'Drama', 'Historical', 'Slice of Life']",        Jan 1984 - Dec 1984,https://myanimelist.net/anime/3162/Makiba_no_Shoujo_Katri
8,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,Naruto the Movie 2: Legend of the Stone of Gelel,Movie,1.0,149014.0,,6.92,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Supernatural']",        Aug 2005 - Aug 2005,https://myanimelist.net/anime/936/Naruto_Movie_2__Dai_Gekitotsu_Maboroshi_no_Chiteiiseki_Dattebayo
9,Onegai☆Twins,Please Twins,TV,12.0,73750.0,,6.92,"['Comedy', 'Drama', 'Harem', 'School', 'Sci-Fi']",        Jul 2003 - Oct 2003,https://myanimelist.net/anime/196/Onegai☆Twins
