,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,FlashBack,,Music,1.0,2193.0,,6.7,['Music'],        Feb 2012 - Feb 2012,https://myanimelist.net/anime/13281/FlashBack
1,Gin no Guardian II,The Silver Guardian 2,TV,6.0,39174.0,,6.69,"['Adventure', 'Fantasy']",        Jan 2018 - Feb 2018,https://myanimelist.net/anime/35757/Gin_no_Guardian_II
2,Ginga Senpuu Braiger,Galactic Whirlwind Braiger,TV,39.0,1611.0,,6.7,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Mecha']",        Oct 1981 - Jun 1982,https://myanimelist.net/anime/4240/Ginga_Senpuu_Braiger
3,Ginga Tetsudou 999: Eternal Fantasy,Galaxy Express 999: Eternal Fantasy,Movie,1.0,3234.0,,6.69,"['Action', 'Drama', 'Sci-Fi', 'Space']",        Mar 1998 - Mar 1998,https://myanimelist.net/anime/3602/Ginga_Tetsudou_999__Eternal_Fantasy
4,Glass no Usagi,Glass Rabbit,Movie,1.0,1815.0,,6.69,['Historical'],        Sep 2005 - Sep 2005,https://myanimelist.net/anime/3646/Glass_no_Usagi
5,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,,Movie,1.0,2440.0,,6.7,"['Kids', 'Magic', 'Fantasy', 'Shoujo']",        Oct 2015 - Oct 2015,https://myanimelist.net/anime/29868/Go_Princess_Precure_Movie__Go_Go_Gouka_3-bondate
6,Happy☆Lesson: Hoka Hoka★Kanna to Futari Kiri,,Special,1.0,3082.0,,6.69,"['Comedy', 'Harem', 'Romance']",        2002 - 2002,https://myanimelist.net/anime/7579/Happy☆Lesson__Hoka_Hoka★Kanna_to_Futari_Kiri
7,Jewelpet,,TV,52.0,7507.0,,6.68,"['Fantasy', 'Magic', 'Shoujo']",        Apr 2009 - Mar 2010,https://myanimelist.net/anime/6008/Jewelpet
8,Jewelpet Happiness,,TV,52.0,2293.0,,6.69,"['Fantasy', 'Magic', 'Shoujo']",        Apr 2013 - Mar 2014,https://myanimelist.net/anime/17497/Jewelpet_Happiness
9,Kashimashi: Girl Meets Girl,Girl Meets Girl,TV,12.0,41187.0,,6.7,"['Comedy', 'Drama', 'Romance', 'School', 'Shoujo Ai', 'Slice of Life']",        Jan 2006 - Mar 2006,https://myanimelist.net/anime/667/Kashimashi__Girl_Meets_Girl
10,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"Hensuki: Are you willing to fall in love with a pervert, as long as she's a cutie?",TV,12.0,121834.0,,6.7,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']",        Jul 2019 - Sep 2019,https://myanimelist.net/anime/39326/Kawaikereba_Hentai_demo_Suki_ni_Natte_Kuremasu_ka
11,Killing Bites,,TV,12.0,111503.0,,6.69,"['Action', 'Ecchi', 'Sci-Fi', 'Seinen']",        Jan 2018 - Mar 2018,https://myanimelist.net/anime/34964/Killing_Bites
