,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Atagoal wa Neko no Mori,Atagoal - Cat's Magical Forest,Movie,1.0,643.0,,5.94,['Kids'],        Oct 2006 - Oct 2006,https://myanimelist.net/anime/5503/Atagoal_wa_Neko_no_Mori
1,Bacterial Contamination,,Music,1.0,3414.0,,5.94,"['Dementia', 'Horror', 'Music']",        Feb 2012 - Feb 2012,https://myanimelist.net/anime/20855/Bacterial_Contamination
2,Bloody Bunny,,TV,26.0,495.0,,5.95,['Comedy'],        Jul 2012 - ,https://myanimelist.net/anime/24793/Bloody_Bunny
3,Chime,,Music,1.0,4088.0,,5.96,['Music'],        Jun 2011 - Jun 2011,https://myanimelist.net/anime/10799/Chime
4,Chokotto Anime Kemono Friends 3,,ONA,,1320.0,,5.97,"['Adventure', 'Comedy', 'Fantasy']",        Apr 2019 - ,https://myanimelist.net/anime/39653/Chokotto_Anime_Kemono_Friends_3
5,Cinderella Girls Gekijou: 5 Shuunen Kinen Short Anime,,ONA,1.0,1571.0,,5.96,['Comedy'],        Nov 2016 - Nov 2016,https://myanimelist.net/anime/34489/Cinderella_Girls_Gekijou__5_Shuunen_Kinen_Short_Anime
6,Duel Masters VS,,TV,49.0,809.0,,6.02,"['Action', 'Adventure', 'Comedy', 'Shounen']",        Apr 2014 - Mar 2015,https://myanimelist.net/anime/23409/Duel_Masters_VS
7,Dungeon Meshi,,ONA,2.0,1056.0,,5.96,['Fantasy'],        Jul 2017 - Sep 2019,https://myanimelist.net/anime/36577/Dungeon_Meshi
8,G-9,,OVA,1.0,2216.0,,5.95,['Fantasy'],        Sep 2006 - Sep 2006,https://myanimelist.net/anime/5785/G-9
9,gdMen,gdgd men's Party,TV,12.0,2287.0,,5.95,"['Comedy', 'Fantasy']",        Jan 2018 - Mar 2018,https://myanimelist.net/anime/36797/gdMen
10,Gegege no Kitarou: Kitarou no Yuurei Densha,Gegege no Kitarou: Kitarou's Ghost Train,Movie,1.0,539.0,,5.95,"['Adventure', 'Super Power', 'Demons', 'Supernatural']",        Mar 1999 - Mar 1999,https://myanimelist.net/anime/8493/Gegege_no_Kitarou__Kitarou_no_Yuurei_Densha
11,Gokiburi-tachi no Tasogare,Twilight of the Cockroaches,Movie,1.0,1384.0,,5.94,"['Drama', 'Military']",        Nov 1987 - Nov 1987,https://myanimelist.net/anime/4210/Gokiburi-tachi_no_Tasogare
12,Hong Ling Jin Xia,,ONA,1.0,274.0,,5.93,"['Action', 'School']",        Sep 2010 - Sep 2010,https://myanimelist.net/anime/30058/Hong_Ling_Jin_Xia
13,Jewelpet Movie: Sweets Dance Princess,,Movie,1.0,994.0,,5.96,"['Fantasy', 'Magic', 'Shoujo']",        Aug 2012 - Aug 2012,https://myanimelist.net/anime/12965/Jewelpet_Movie__Sweets_Dance_Princess
14,Kakyuusei (TV): Hajimemashite Tina!,,Special,1.0,449.0,,5.86,"['Sci-Fi', 'Romance', 'School']",        Mar 2000 - Mar 2000,https://myanimelist.net/anime/36528/Kakyuusei_TV__Hajimemashite_Tina
15,Mahou Shoujo Nante Mou Ii Desukara.,Mahou Shoujo Nante Mouiidesukara,TV,12.0,20825.0,,5.95,"['Comedy', 'Magic']",        Jan 2016 - Mar 2016,https://myanimelist.net/anime/31793/Mahou_Shoujo_Nante_Mou_Ii_Desukara
16,Mai no Mahou to Katei no Hi,,Special,1.0,1471.0,,5.94,"['Drama', 'Magic']",        Feb 2011 - Feb 2011,https://myanimelist.net/anime/9940/Mai_no_Mahou_to_Katei_no_Hi
