,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials,OniAi Specials,Special,6.0,28051.0,,6.3,"['Comedy', 'Ecchi']",        Dec 2012 - May 2013,https://myanimelist.net/anime/15881/Oniichan_dakedo_Ai_sae_Areba_Kankeinai_yo_ne_Specials
1,Panda-Z: The Robonimation,,TV,30.0,1810.0,,6.3,"['Action', 'Comedy', 'Kids', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']",        Apr 2004 - Oct 2004,https://myanimelist.net/anime/2234/Panda-Z__The_Robonimation
2,Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,,Movie,1.0,9201.0,,6.27,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",        Jul 2019 - Jul 2019,https://myanimelist.net/anime/37966/Pokemon_Movie_22__Mewtwo_no_Gyakushuu_Evolution
3,Push,,Special,1.0,1753.0,,6.29,['Parody'],        Aug 1987 - Aug 1987,https://myanimelist.net/anime/3474/Push
4,Renkyori Enai,,Music,1.0,1000.0,,6.29,['Music'],        Nov 2011 - Nov 2011,https://myanimelist.net/anime/13153/Renkyori_Enai
5,Sabu to Ichi Torimono Hikae,Sabu & Ichi's Arrest Warrant,TV,52.0,1381.0,,6.32,"['Action', 'Slice of Life', 'Adventure', 'Police', 'Martial Arts', 'Samurai', 'Historical', 'Drama', 'Shounen']",        Oct 1968 - Sep 1969,https://myanimelist.net/anime/5997/Sabu_to_Ichi_Torimono_Hikae
6,Saint Beast: Ikusen no Hiru to Yoru-hen,,OVA,2.0,3281.0,,6.3,"['Magic', 'Fantasy']",        Dec 2005 - Mar 2006,https://myanimelist.net/anime/3004/Saint_Beast__Ikusen_no_Hiru_to_Yoru-hen
7,Saint Seiya: Legend of Sanctuary,,Movie,1.0,19972.0,,6.29,"['Sci-Fi', 'Adventure', 'Fantasy', 'Shounen']",        Jun 2014 - Jun 2014,https://myanimelist.net/anime/10687/Saint_Seiya__Legend_of_Sanctuary
8,Sangokushi II: Amakakeru Otoko-tachi,,Special,1.0,455.0,,6.29,"['Action', 'Historical']",        Aug 1986 - Aug 1986,https://myanimelist.net/anime/8678/Sangokushi_II__Amakakeru_Otoko-tachi
9,Sekkou Boys,Sekko Boys,TV,12.0,42464.0,,6.3,"['Music', 'Comedy']",        Jan 2016 - Mar 2016,https://myanimelist.net/anime/31540/Sekkou_Boys
10,Shiranpuri (Movie),,Movie,1.0,4013.0,,6.31,"['Drama', 'School']",        Mar 2012 - Mar 2012,https://myanimelist.net/anime/13175/Shiranpuri_Movie
11,Silent Möbius 2,,Movie,1.0,2436.0,,6.3,"['Sci-Fi', 'Adventure', 'Demons', 'Fantasy', 'Seinen']",        Jul 1992 - Jul 1992,https://myanimelist.net/anime/2100/Silent_Möbius_2
12,Sora wo Kakeru Shoujo Picture Drama,Girl Who Leapt Through Space Picture Drama,Special,9.0,2031.0,,6.29,"['Adventure', 'Comedy', 'Sci-Fi', 'Space']",        Apr 2009 - Nov 2009,https://myanimelist.net/anime/6437/Sora_wo_Kakeru_Shoujo_Picture_Drama
13,Tales of the Rays Gekijou,,ONA,8.0,1081.0,,6.29,"['Comedy', 'Fantasy', 'Parody']",        Jul 2018 - Jul 2018,https://myanimelist.net/anime/36955/Tales_of_the_Rays_Gekijou
14,Tenrankai no E,Pictures at an Exhibition,Movie,1.0,1652.0,,6.3,['Comedy'],        Nov 1966 - Nov 1966,https://myanimelist.net/anime/3472/Tenrankai_no_E
15,Tezuka Osamu Monogatari: Boku wa Son Gokuu,,Special,1.0,549.0,,6.28,['Adventure'],        Aug 1989 - Aug 1989,https://myanimelist.net/anime/9531/Tezuka_Osamu_Monogatari__Boku_wa_Son_Gokuu
16,To Heart Omake,,Special,6.0,2621.0,,6.29,"['Slice of Life', 'Comedy', 'Harem', 'School']",        Apr 1999 - Jun 1999,https://myanimelist.net/anime/3977/To_Heart_Omake
17,Tong Zhi Zhe,,ONA,10.0,1269.0,,6.29,"['Adventure', 'Horror', 'Police']",        Dec 2015 - Mar 2016,https://myanimelist.net/anime/33702/Tong_Zhi_Zhe
18,Umi no Triton,Triton of the Sea,TV,27.0,1318.0,,6.31,"['Adventure', 'Fantasy', 'Shounen']",        Apr 1972 - Sep 1972,https://myanimelist.net/anime/2718/Umi_no_Triton
19,Yami Shibai 3,Yamishibai: Japanese Ghost Stories 3,TV,13.0,23997.0,,6.3,"['Dementia', 'Horror', 'Supernatural']",        Jan 2016 - Apr 2016,https://myanimelist.net/anime/31994/Yami_Shibai_3
20,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal","YuruYuri: For Whatever Reason, Never Ending, Heart Throbbing, Pitter-patter, Paradox Eternal",Special,1.0,19836.0,,6.3,['Comedy'],        Nov 2011 - Nov 2011,https://myanimelist.net/anime/12665/Yuru_Yuri__Doushite_Tomaranai_Tokimeki_Dokidoki_Paradox_Eternal
21,009-1,,TV,12.0,15797.0,,6.29,"['Action', 'Mecha', 'Sci-Fi', 'Seinen']",        Oct 2006 - Dec 2006,https://myanimelist.net/anime/1583/009-1
22,Akikan!: Kan Ippatsu!? Onsen Panic,Akikan! OVA,OVA,1.0,22327.0,,6.29,"['Ecchi', 'Comedy']",        Oct 2009 - Oct 2009,https://myanimelist.net/anime/6287/Akikan__Kan_Ippatsu_Onsen_Panic
23,Argonavis from BanG Dream!,,TV,,4914.0,,6.28,['Music'],        Apr 2020 - ,https://myanimelist.net/anime/40677/Argonavis_from_BanG_Dream
24,Bonobono (TV 2016),Bono Bono,TV,,2117.0,,6.29,"['Slice of Life', 'Comedy']",        Apr 2016 - ,https://myanimelist.net/anime/32353/Bonobono_TV_2016
25,Brothers Conflict,,TV,12.0,123918.0,,6.28,"['Harem', 'Romance', 'Shoujo']",        Jul 2013 - Sep 2013,https://myanimelist.net/anime/15605/Brothers_Conflict
26,Catman Series II,,ONA,8.0,991.0,,6.29,"['Comedy', 'Fantasy', 'Slice of Life']",        2002 - 2002,https://myanimelist.net/anime/4418/Catman_Series_II
27,Choujuu Kishin Dancougar: Ushinawareta Mono-tachi e no Requiem,Dancougar: Requiem for Victims,OVA,1.0,1118.0,,6.3,"['Action', 'Drama', 'Mecha']",        Apr 1986 - Apr 1986,https://myanimelist.net/anime/2256/Choujuu_Kishin_Dancougar__Ushinawareta_Mono-tachi_e_no_Requiem
28,Cinderella Girls Gekijou 2nd Season Specials,,Special,3.0,1353.0,,6.28,"['Slice of Life', 'Comedy']",        Nov 2017 - Jan 2018,https://myanimelist.net/anime/36942/Cinderella_Girls_Gekijou_2nd_Season_Specials
29,Daisuki! Hello Kitty,,TV,26.0,1933.0,,6.29,"['Fantasy', 'Kids']",        Oct 1993 - Mar 1994,https://myanimelist.net/anime/3202/Daisuki_Hello_Kitty
30,Demon Dance Tokyo,,Music,1.0,238.0,,6.29,['Music'],        Oct 2016 - Oct 2016,https://myanimelist.net/anime/39204/Demon_Dance_Tokyo
31,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,,OVA,4.0,2641.0,,6.28,"['Harem', 'Romance', 'School', 'Drama']",        Nov 1997 - Jun 1998,https://myanimelist.net/anime/661/Elf-ban_Kakyuusei__Anata_dake_wo_Mitsumete
32,Gall Force: Chikyuu Shou,Gall Force: Earth Chapter,OVA,3.0,1973.0,,6.28,"['Action', 'Military', 'Sci-Fi', 'Mecha']",        Dec 1989 - Dec 1990,https://myanimelist.net/anime/2064/Gall_Force__Chikyuu_Shou
33,Gin no Guardian,The Silver Guardian,TV,12.0,78997.0,,6.29,"['Adventure', 'Fantasy']",        Apr 2017 - Jun 2017,https://myanimelist.net/anime/32936/Gin_no_Guardian
34,Guskou Budori no Denki (2012),The Life of Budori Gusuko,Movie,1.0,4701.0,,6.29,"['Slice of Life', 'Kids', 'Drama', 'Fantasy']",        Jul 2012 - Jul 2012,https://myanimelist.net/anime/13215/Guskou_Budori_no_Denki_2012
35,Harukanaru Toki no Naka de: Ajisai Yumegatari,,OVA,2.0,2948.0,,6.29,"['Adventure', 'Fantasy', 'Romance', 'Supernatural', 'Demons', 'Historical', 'Drama', 'Shoujo']",        Mar 2002 - Jan 2003,https://myanimelist.net/anime/647/Harukanaru_Toki_no_Naka_de__Ajisai_Yumegatari
36,Himitsukessha Taka no Tsume,Eagle Talon,TV,11.0,647.0,,6.29,"['Comedy', 'Parody', 'Super Power']",        Apr 2006 - Jun 2006,https://myanimelist.net/anime/4737/Himitsukessha_Taka_no_Tsume
