,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Seton Doubutsuki,Seton Animal Chronicles,TV,45.0,417.0,,6.76,"['Adventure', 'Fantasy']",        Oct 1989 - Dec 1990,https://myanimelist.net/anime/7845/Seton_Doubutsuki
1,Soushin Shoujo Matoi,Matoi the Sacred Slayer,TV,12.0,21270.0,,6.73,"['Supernatural', 'Magic']",        Oct 2016 - Dec 2016,https://myanimelist.net/anime/33668/Soushin_Shoujo_Matoi
2,Spider Riders: Yomigaeru Taiyou,Spider Riders: Resurrected Sun,TV,26.0,3268.0,,6.72,"['Action', 'Adventure', 'Mecha']",        Apr 2007 - Oct 2007,https://myanimelist.net/anime/2620/Spider_Riders__Yomigaeru_Taiyou
3,Starship Troopers: Invasion,,Movie,1.0,4429.0,,6.73,"['Action', 'Military', 'Sci-Fi']",        Jul 2012 - Jul 2012,https://myanimelist.net/anime/14629/Starship_Troopers__Invasion
4,Sukitte Ii na yo.: Mei and Marshmallow,"Say ""I Love You"".: Mei and Marshmallow Meow",Special,10.0,32830.0,,6.73,"['Romance', 'School', 'Shoujo']",        Dec 2012 - May 2013,https://myanimelist.net/anime/17409/Sukitte_Ii_na_yo__Mei_and_Marshmallow
5,Tenshi ni Narumon!,I'm Gonna Be an Angel!,TV,26.0,5550.0,,6.73,"['Comedy', 'Romance', 'Vampire', 'Fantasy']",        Apr 1999 - Sep 1999,https://myanimelist.net/anime/605/Tenshi_ni_Narumon
6,Tokyo Babylon,,OVA,2.0,14992.0,,6.73,"['Action', 'Magic', 'Mystery', 'Supernatural']",        Oct 1992 - Mar 1994,https://myanimelist.net/anime/1043/Tokyo_Babylon
7,Toriko 3D: Kaimaku Gourmet Adventure!!,,Movie,1.0,5684.0,,6.73,"['Action', 'Adventure', 'Comedy', 'Shounen']",        Mar 2011 - Mar 2011,https://myanimelist.net/anime/10074/Toriko_3D__Kaimaku_Gourmet_Adventure
8,Tsukumogami Kashimasu,We Rent Tsukumogami,TV,12.0,12162.0,,6.73,"['Slice of Life', 'Comedy', 'Historical', 'Demons', 'Supernatural']",        Jul 2018 - Oct 2018,https://myanimelist.net/anime/36654/Tsukumogami_Kashimasu
9,A.I.C.O.: Incarnation,,ONA,12.0,64183.0,,6.71,"['Action', 'Sci-Fi']",        Mar 2018 - Mar 2018,https://myanimelist.net/anime/36039/AICO__Incarnation
10,Ace wo Nerae! 2,,OVA,13.0,1698.0,,6.74,"['Drama', 'Shoujo', 'Sports']",        Jul 1988 - Oct 1988,https://myanimelist.net/anime/314/Ace_wo_Nerae_2
11,Aishite Knight,Rock'n Roll Kids,TV,42.0,6023.0,,6.72,"['Comedy', 'Romance', 'Shoujo']",        Mar 1983 - Jan 1984,https://myanimelist.net/anime/2221/Aishite_Knight
12,Aiura,,TV,12.0,64491.0,,6.72,"['Comedy', 'School', 'Shounen', 'Slice of Life']",        Apr 2013 - Jun 2013,https://myanimelist.net/anime/17082/Aiura
13,Azumanga Web Daioh,,ONA,1.0,26324.0,,6.71,"['Comedy', 'School', 'Slice of Life']",        Dec 2000 - Dec 2000,https://myanimelist.net/anime/1593/Azumanga_Web_Daioh
14,B-Project: Zecchou*Emotion,,TV,12.0,8964.0,,6.71,"['Music', 'Shoujo']",        Jan 2019 - Mar 2019,https://myanimelist.net/anime/36483/B-Project__ZecchouEmotion
15,Bannou Bunka Neko-Musume,All Purpose Cultural Cat Girl Nuku Nuku,OVA,6.0,8625.0,,6.72,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Seinen']",        Oct 1992 - May 1994,https://myanimelist.net/anime/373/Bannou_Bunka_Neko-Musume
16,Candy Candy (Movie),,Movie,1.0,2939.0,,6.72,"['Slice of Life', 'Drama', 'Shoujo']",        Apr 1992 - Apr 1992,https://myanimelist.net/anime/723/Candy_Candy_Movie
17,D.C. I&II P.S.P. Re-Animated,,OVA,1.0,5339.0,,6.71,"['Magic', 'Harem', 'Romance', 'Drama']",        Oct 2010 - Oct 2010,https://myanimelist.net/anime/9353/DC_I_II_PSP_Re-Animated
18,"Dakara Boku wa, H ga Dekinai.","So, I Can't Play H!",TV,12.0,299596.0,,6.72,"['Comedy', 'Ecchi', 'Romance', 'Supernatural']",        Jul 2012 - Sep 2012,https://myanimelist.net/anime/12549/Dakara_Boku_wa_H_ga_Dekinai
19,DNA²,,TV,12.0,33186.0,,6.71,"['Sci-Fi', 'Comedy', 'Romance']",        Oct 1994 - Dec 1994,https://myanimelist.net/anime/563/DNA²
20,Dragon Quest: Dai no Daibouken,Dragon Quest: Great Adventure of Dai,Movie,1.0,1496.0,,6.72,"['Adventure', 'Demons', 'Magic', 'Fantasy', 'Shounen']",        Jul 1991 - Jul 1991,https://myanimelist.net/anime/7435/Dragon_Quest__Dai_no_Daibouken
21,Fireball,,TV,13.0,8445.0,,6.72,"['Comedy', 'Sci-Fi']",        Apr 2008 - Jun 2008,https://myanimelist.net/anime/4362/Fireball
22,Ginyuu Mokushiroku Meine Liebe Wieder,,TV,13.0,6151.0,,6.72,"['Drama', 'Fantasy', 'Shoujo']",        Jan 2006 - Apr 2006,https://myanimelist.net/anime/771/Ginyuu_Mokushiroku_Meine_Liebe_Wieder
23,Girls Bravo: Second Season,,TV,13.0,74867.0,,6.72,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'Fantasy', 'School', 'Shounen']",        Jan 2005 - Apr 2005,https://myanimelist.net/anime/487/Girls_Bravo__Second_Season
