,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Pankunchi,,ONA,10.0,308.0,,,"['Kids', 'Adventure']",        2007 - 2007,https://myanimelist.net/anime/5260/Pankunchi
1,Panpaka Pants,Panpaka Pantsu,TV,27.0,233.0,,,"['Comedy', 'Kids']",        Oct 2008 - Oct 2015,https://myanimelist.net/anime/32842/Panpaka_Pants
2,"Panpaka Pants Matsuri Movie: Purin Ara, Domo",,Movie,1.0,121.0,,,"['Comedy', 'Kids']",        Oct 2017 - Oct 2017,https://myanimelist.net/anime/36234/Panpaka_Pants_Matsuri_Movie__Purin_Ara_Domo
3,Panpaka Pants Movie: Bananan Oukoku no Hihou,,Movie,1.0,193.0,,,"['Adventure', 'Kids']",        May 2014 - May 2014,https://myanimelist.net/anime/29832/Panpaka_Pants_Movie__Bananan_Oukoku_no_Hihou
4,Panpaka Pants O New-san,,TV,24.0,197.0,,,"['Comedy', 'Kids']",        Apr 2017 - Sep 2017,https://myanimelist.net/anime/35112/Panpaka_Pants_O_New-san
5,Panpaka Pants O-New!,,TV,26.0,270.0,,,"['Comedy', 'Kids']",        Apr 2015 - Oct 2015,https://myanimelist.net/anime/30417/Panpaka_Pants_O-New
6,Panpaka Pants W-O-New!,,TV,26.0,231.0,,,"['Comedy', 'Kids']",        Apr 2016 - Oct 2016,https://myanimelist.net/anime/33002/Panpaka_Pants_W-O-New
7,Panpaka Pants x Lala-chan,,Special,4.0,161.0,,,"['Game', 'Kids']",        Dec 2017 - Dec 2017,https://myanimelist.net/anime/37028/Panpaka_Pants_x_Lala-chan
8,Pants Pankurou,,TV,85.0,160.0,,,"['Slice of Life', 'Comedy', 'Kids']",        Apr 2004 - Mar 2008,https://myanimelist.net/anime/10953/Pants_Pankurou
9,Papa Mama Bye Bye,,Movie,1.0,141.0,,,"['Historical', 'Kids']",        Jul 1984 - Jul 1984,https://myanimelist.net/anime/28073/Papa_Mama_Bye_Bye
10,Papa no March,Papa's March,Music,1.0,96.0,,,['Music'],        Jul 2004 - Jul 2004,https://myanimelist.net/anime/38914/Papa_no_March
11,Papa to Rusuban,,Music,1.0,40.0,,,"['Kids', 'Music']",        Apr 2007 - Apr 2007,https://myanimelist.net/anime/41664/Papa_to_Rusuban
12,Papan Ga Panda!,,TV,,101.0,,,"['Kids', 'Music']",        2012 - ,https://myanimelist.net/anime/35962/Papan_Ga_Panda
13,Paper Cranes Story: Kenta to Maiko,,OVA,1.0,121.0,,,"['Fantasy', 'Historical', 'Kids']",        Apr 2014 - Apr 2014,https://myanimelist.net/anime/26133/Paper_Cranes_Story__Kenta_to_Maiko
14,Paper Moon,,Music,1.0,117.0,,,"['Music', 'Dementia']",        2013 - 2013,https://myanimelist.net/anime/35732/Paper_Moon
15,Paperman,,ONA,1.0,120.0,,,['Game'],        Aug 2011 - Aug 2011,https://myanimelist.net/anime/35527/Paperman
16,Parade,,Music,1.0,145.0,,,['Music'],        Mar 2019 - Mar 2019,https://myanimelist.net/anime/41177/Parade
17,Paradise,,Movie,1.0,330.0,,,"['Adventure', 'Psychological', 'Space']",        2013 - 2013,https://myanimelist.net/anime/29727/Paradise
18,Parallel,,Music,1.0,125.0,,,"['Game', 'Music']",        Aug 2014 - Aug 2014,https://myanimelist.net/anime/38765/Parallel
19,Parasol Life,,Music,1.0,102.0,,,['Music'],        Mar 2009 - Mar 2009,https://myanimelist.net/anime/36079/Parasol_Life
20,Pastel Kazoku,,ONA,1.0,158.0,,,['Comedy'],        Jun 2016 - Jun 2016,https://myanimelist.net/anime/36719/Pastel_Kazoku
21,Pata Pata Mama,,Music,1.0,191.0,,,"['Music', 'Kids']",        1976 - 1976,https://myanimelist.net/anime/29459/Pata_Pata_Mama
22,Patalliro Saiyuuki! Special,,Special,1.0,534.0,,,"['Adventure', 'Comedy', 'Fantasy', 'Shoujo', 'Shounen Ai']",        Jan 2006 - Jan 2006,https://myanimelist.net/anime/22591/Patalliro_Saiyuuki_Special
23,Patchin shite! Obaachan,,Movie,1.0,213.0,,,['Drama'],        Mar 1992 - Mar 1992,https://myanimelist.net/anime/6018/Patchin_shite_Obaachan
24,Patta Potta Monta,Going Wild,TV,26.0,155.0,,,"['Comedy', 'Kids', 'Slice of Life']",        Aug 2006 - Jan 2007,https://myanimelist.net/anime/24121/Patta_Potta_Monta
25,Patty & Jimmy no Kimikoso Superstar,Patty and Jimmy in You're a Superstar!,OVA,1.0,189.0,,,"['Kids', 'Sports']",        Mar 1994 - Mar 1994,https://myanimelist.net/anime/22609/Patty___Jimmy_no_Kimikoso_Superstar
26,Pâtisserie no Monster,Patissier Monster,ONA,4.0,304.0,,,['Slice of Life'],        Apr 2016 - Jul 2016,https://myanimelist.net/anime/33122/Pâtisserie_no_Monster
27,Peace Shitenchou,,ONA,5.0,91.0,,,['Comedy'],        Dec 2014 - Feb 2015,https://myanimelist.net/anime/36581/Peace_Shitenchou
28,Peach Command Shin Momotarou Densetsu,,TV,24.0,182.0,,,"['Adventure', 'Comedy']",        Oct 1990 - Apr 1991,https://myanimelist.net/anime/33310/Peach_Command_Shin_Momotarou_Densetsu
29,Pecola,,TV,26.0,301.0,,,['Kids'],        Oct 2002 - Mar 2003,https://myanimelist.net/anime/12359/Pecola
30,Peeban,,OVA,6.0,114.0,,,['Comedy'],        Apr 2010 - Apr 2010,https://myanimelist.net/anime/33913/Peeban
31,Peeping Life 5.0ch,,OVA,10.0,405.0,,,"['Comedy', 'Slice of Life']",        Feb 2012 - Feb 2012,https://myanimelist.net/anime/19849/Peeping_Life_50ch
32,Peeping Life Movie: We Are The Hero,,OVA,9.0,258.0,,,"['Slice of Life', 'Comedy']",        Nov 2014 - Nov 2014,https://myanimelist.net/anime/27399/Peeping_Life_Movie__We_Are_The_Hero
33,Peeping Life x I-O Data: Quiz!! Input Output,,ONA,8.0,265.0,,,['Comedy'],        Nov 2012 - Jul 2013,https://myanimelist.net/anime/29729/Peeping_Life_x_I-O_Data__Quiz_Input_Output
34,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,,OVA,9.0,262.0,,,"['Slice of Life', 'Comedy', 'Supernatural']",        Jul 2015 - Jul 2015,https://myanimelist.net/anime/32143/Peeping_Life_x_Kaijuu_Sakaba_Kaiji__Kaijuu-tachi_ga_Iru_Tokoro
35,Peeping Life x Kids Station,,Special,3.0,224.0,,,"['Comedy', 'Slice of Life']",        Jul 2011 - 2011,https://myanimelist.net/anime/32147/Peeping_Life_x_Kids_Station
36,Peeping Life x Sanyo,,ONA,6.0,247.0,,,"['Slice of Life', 'Comedy']",        Jul 2016 - Jul 2017,https://myanimelist.net/anime/33789/Peeping_Life_x_Sanyo
37,Peeping Life: Gekijou Original-ban,,Movie,5.0,325.0,,,"['Comedy', 'Slice of Life']",        Dec 2009 - Feb 2010,https://myanimelist.net/anime/22675/Peeping_Life__Gekijou_Original-ban
38,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,,OVA,10.0,309.0,,,"['Comedy', 'Parody']",        Jun 2013 - Jun 2013,https://myanimelist.net/anime/22631/Peeping_Life__Tezuka_Pro_-_Tatsunoko_Pro_Wonderland
39,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,,ONA,4.0,278.0,,,"['Comedy', 'Parody']",        Jun 2013 - Jun 2013,https://myanimelist.net/anime/22635/Peeping_Life__Tezuka_Pro_-_Tatsunoko_Pro_Wonderland_ONA
40,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,,Special,2.0,260.0,,,"['Comedy', 'Parody']",        Jun 2013 - Jun 2013,https://myanimelist.net/anime/22633/Peeping_Life__Tezuka_Pro_-_Tatsunoko_Pro_Wonderland_Specials
41,Peeping Life: The Perfect Explosion,,OVA,10.0,402.0,,,"['Comedy', 'Slice of Life']",        Oct 2012 - Oct 2012,https://myanimelist.net/anime/17359/Peeping_Life__The_Perfect_Explosion
42,Peeping Life: The Perfect Explosion Specials,,Special,2.0,262.0,,,"['Slice of Life', 'Comedy']",        Oct 2012 - Oct 2012,https://myanimelist.net/anime/25941/Peeping_Life__The_Perfect_Explosion_Specials
43,Peeping Life: The Perfect Extension Specials,,Special,2.0,229.0,,,"['Comedy', 'Slice of Life']",        Sep 2011 - Sep 2011,https://myanimelist.net/anime/32145/Peeping_Life__The_Perfect_Extension_Specials
44,Peeping Life: TV Asahi Josei Announcer Collab,,Special,1.0,246.0,,,"['Comedy', 'Slice of Life']",        Aug 2011 - Aug 2011,https://myanimelist.net/anime/32146/Peeping_Life__TV_Asahi_Josei_Announcer_Collab
45,Peng You Town,,Special,1.0,262.0,,,"['Kids', 'Slice of Life']",        Oct 2002 - Oct 2002,https://myanimelist.net/anime/7709/Peng_You_Town
46,Penguin no Mondai,,TV,100.0,605.0,,,"['Comedy', 'Kids']",        Apr 2008 - Mar 2009,https://myanimelist.net/anime/4331/Penguin_no_Mondai
47,Penguin no Mondai DX?,,TV,52.0,196.0,,,"['Comedy', 'Kids']",        Apr 2011 - Mar 2012,https://myanimelist.net/anime/10856/Penguin_no_Mondai_DX
48,Penguin no Mondai Max,,TV,50.0,205.0,,,"['Comedy', 'Kids']",        Apr 2010 - Mar 2011,https://myanimelist.net/anime/10855/Penguin_no_Mondai_Max
49,Penguin no Mondai Movie,,Movie,1.0,187.0,,,"['Comedy', 'Kids']",        Sep 2009 - Sep 2009,https://myanimelist.net/anime/6063/Penguin_no_Mondai_Movie
