,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Choujuu Kishin Dancougar: Juusenki-tai Songs,,OVA,1.0,314.0,,,"['Action', 'Sci-Fi', 'Mecha']",        1986 - 1986,https://myanimelist.net/anime/17002/Choujuu_Kishin_Dancougar__Juusenki-tai_Songs
1,Choukadou Girl ⅙: Nona Video Nikki,Choukadou Girl ⅙: Nona Video Diary,ONA,40.0,178.0,,,['Comedy'],        Feb 2019 - Jul 2019,https://myanimelist.net/anime/40009/Choukadou_Girl_⅙__Nona_Video_Nikki
2,Chounai Shinsengumi wo Tasuke-gumi Mezashi-tai no Koutsuu Anzen Rule wo Mamotte Mezase! Doubutsuen!,,OVA,1.0,73.0,,,['Kids'],        2013 - 2013,https://myanimelist.net/anime/35152/Chounai_Shinsengumi_wo_Tasuke-gumi_Mezashi-tai_no_Koutsuu_Anzen_Rule_wo_Mamotte_Mezase_Doubutsuen
3,Chouon Senshi Borgman: Madnight☆Gigs!,Sonic Soldier Borgman: Madnight☆Gigs!,OVA,1.0,377.0,,,"['Action', 'Demons', 'Music', 'Sci-Fi', 'Shounen']",        Feb 1989 - Feb 1989,https://myanimelist.net/anime/30571/Chouon_Senshi_Borgman__Madnight☆Gigs
4,Chouriki Robo Galatt,,TV,25.0,448.0,,,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",        Oct 1984 - Apr 1985,https://myanimelist.net/anime/8853/Chouriki_Robo_Galatt
5,Christmas Carol,A Christmas Carol,OVA,1.0,108.0,,,"['Kids', 'Supernatural']",         - ,https://myanimelist.net/anime/35104/Christmas_Carol
6,Chuanyue Huoxian: Youling Jihua,CrossFire: Project Ghost,ONA,13.0,68.0,,,"['Action', 'Game', 'Military', 'Police', 'Shounen']",        Jul 2019 - 2019,https://myanimelist.net/anime/40484/Chuanyue_Huoxian__Youling_Jihua
7,Chuck Shimezou,,Movie,1.0,256.0,,,[],        Mar 2019 - Mar 2019,https://myanimelist.net/anime/38013/Chuck_Shimezou
8,Chuizhi Shijie,Vertical World,ONA,12.0,180.0,,,"['Slice of Life', 'Comedy', 'Supernatural', 'Magic', 'Fantasy']",        Jun 2019 - Aug 2019,https://myanimelist.net/anime/39677/Chuizhi_Shijie
9,Chuldong! Super Wings,Super Wings,TV,52.0,116.0,,,"['Adventure', 'Cars', 'Kids']",        Sep 2013 - Feb 2016,https://myanimelist.net/anime/38525/Chuldong_Super_Wings
10,Chuldong! Super Wings 2,Super Wings 2,TV,52.0,99.0,,,"['Adventure', 'Cars', 'Kids']",        Apr 2017 - Dec 2017,https://myanimelist.net/anime/38526/Chuldong_Super_Wings_2
11,Chuldong! Super Wings 3,Super Wings 3,TV,40.0,158.0,,,"['Adventure', 'Cars', 'Kids']",        Sep 2018 - Jun 2019,https://myanimelist.net/anime/39820/Chuldong_Super_Wings_3
12,Churazima,,Music,1.0,83.0,,,['Music'],        2005 - 2005,https://myanimelist.net/anime/39348/Churazima
13,Chuuchuu Banban,,Movie,1.0,171.0,,,"['Adventure', 'Kids']",        Mar 1970 - Mar 1970,https://myanimelist.net/anime/24927/Chuuchuu_Banban
14,Chuugakusei,chu-gakusei.,OVA,2.0,150.0,,,['Comedy'],        May 2011 - Apr 2012,https://myanimelist.net/anime/31690/Chuugakusei
15,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,,OVA,1.0,245.0,,,"['Police', 'Comedy', 'Romance', 'Drama']",        Oct 1985 - Oct 1985,https://myanimelist.net/anime/9998/Chuuhai_Lemon__Love_30s_-_Ame_ni_Nurete_mo
16,Chuukichi wa Kaetta,,Movie,1.0,99.0,,,['Historical'],        1929 - 1929,https://myanimelist.net/anime/35493/Chuukichi_wa_Kaetta
17,Chuusotsu Worker kara Hajimeru Koukou Seikatsu,,ONA,,774.0,,,"['Drama', 'Romance', 'School', 'Seinen']",        Nov 2018 - ,https://myanimelist.net/anime/38403/Chuusotsu_Worker_kara_Hajimeru_Koukou_Seikatsu
18,Cinderella Girls Gekijou: Climax Season Specials,,Special,3.0,343.0,,,"['Comedy', 'Slice of Life']",        Jun 2019 - Aug 2019,https://myanimelist.net/anime/40753/Cinderella_Girls_Gekijou__Climax_Season_Specials
19,Cine Mileage Card x Asa Da yo! Kaishain,,Special,1.0,151.0,,,"['Music', 'Comedy']",        Feb 2017 - Feb 2017,https://myanimelist.net/anime/34911/Cine_Mileage_Card_x_Asa_Da_yo_Kaishain
20,Cinnamon no Parade,,ONA,1.0,352.0,,,['Fantasy'],        Jun 2012 - Jun 2012,https://myanimelist.net/anime/14537/Cinnamon_no_Parade
21,Cinterrier-jou no Hanamuko,Miss Cinterrier's Groom,Movie,1.0,254.0,,,"['Comedy', 'Fantasy', 'Kids']",        1954 - 1954,https://myanimelist.net/anime/28829/Cinterrier-jou_no_Hanamuko
22,Circuit no Ookami II: Modena no Ken,,OVA,1.0,444.0,,,"['Cars', 'Seinen']",        Dec 1990 - Dec 1990,https://myanimelist.net/anime/10967/Circuit_no_Ookami_II__Modena_no_Ken
23,Circus,,Music,1.0,183.0,,,"['Game', 'Music']",        Feb 2018 - Feb 2018,https://myanimelist.net/anime/37404/Circus
