,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Kabushikigaisha Aokishouji,,Special,2.0,192.0,,,['Comedy'],        Apr 2015 - Apr 2015,https://myanimelist.net/anime/33695/Kabushikigaisha_Aokishouji
1,Kabushikigaisha G-anime Saiyou Concept Movie,,ONA,1.0,96.0,,,['Slice of Life'],        Apr 2017 - Apr 2017,https://myanimelist.net/anime/40205/Kabushikigaisha_G-anime_Saiyou_Concept_Movie
2,Kabushikigaisha OPT Shinsotsu Saiyou Movie,,ONA,1.0,127.0,,,"['Music', 'Slice of Life']",        Feb 2012 - Feb 2012,https://myanimelist.net/anime/37529/Kabushikigaisha_OPT_Shinsotsu_Saiyou_Movie
3,Kachikachi Yama,,Movie,1.0,389.0,,,['Drama'],        Oct 1917 - Oct 1917,https://myanimelist.net/anime/10757/Kachikachi_Yama
4,Kachikachi Yama (1939),,Movie,1.0,119.0,,,['Fantasy'],        1939 - 1939,https://myanimelist.net/anime/33134/Kachikachi_Yama_1939
5,Kachikachi Yama (1940),,Movie,1.0,195.0,,,['Fantasy'],        Jan 1940 - Jan 1940,https://myanimelist.net/anime/33135/Kachikachi_Yama_1940
6,Kachikachi Yama (1958),,Movie,1.0,118.0,,,['Fantasy'],        1958 - 1958,https://myanimelist.net/anime/33136/Kachikachi_Yama_1958
7,Kachikachi Yama no Shouboutai,,Movie,1.0,277.0,,,['Comedy'],        Feb 1948 - Feb 1948,https://myanimelist.net/anime/30457/Kachikachi_Yama_no_Shouboutai
8,Kachikachi Yama: Umi Yama-hen,,Movie,1.0,202.0,,,['Fantasy'],        Aug 1934 - Aug 1934,https://myanimelist.net/anime/33133/Kachikachi_Yama__Umi_Yama-hen
9,Kaden Manzai John TV Show!,,TV,25.0,147.0,,,['Comedy'],        Apr 2008 - Aug 2008,https://myanimelist.net/anime/29746/Kaden_Manzai_John_TV_Show
10,Kaeru Ouji to Imomushi Henry,Frog Prince & Henry The Caterpillar,TV,130.0,227.0,,,"['Comedy', 'Magic', 'Fantasy']",        Jul 2018 - Dec 2018,https://myanimelist.net/anime/38010/Kaeru_Ouji_to_Imomushi_Henry
