,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Recap,,ONA,1.0,3707.0,,7.06,"['Action', 'Military', 'School']",        Nov 2017 - Nov 2017,https://myanimelist.net/anime/36783/Girls___Panzer__Dai_63-kai_Senshadou_Zenkoku_Koukousei_Taikai_Recap
1,Gudetama,,TV,,7849.0,,7.06,"['Comedy', 'Kids']",        Mar 2014 - ,https://myanimelist.net/anime/23539/Gudetama
2,Hataraki Man,,TV,11.0,19850.0,,7.06,"['Comedy', 'Drama', 'Romance', 'Seinen', 'Slice of Life']",        Oct 2006 - Dec 2006,https://myanimelist.net/anime/1592/Hataraki_Man
3,Hayate no Gotoku! Can't Take My Eyes Off You,Hayate the Combat Butler: Can't Take My Eyes Off You,TV,12.0,43317.0,,7.06,"['Comedy', 'Harem', 'Parody', 'Shounen']",        Oct 2012 - Dec 2012,https://myanimelist.net/anime/14653/Hayate_no_Gotoku_Cant_Take_My_Eyes_Off_You
4,Hello! Sandybell,,TV,47.0,4202.0,,7.05,"['Adventure', 'Romance', 'Shoujo']",        Mar 1981 - Feb 1982,https://myanimelist.net/anime/2799/Hello_Sandybell
5,Jungle no Ouja Taa-chan,,TV,50.0,1597.0,,7.05,"['Action', 'Comedy', 'Parody']",        Oct 1993 - Sep 1994,https://myanimelist.net/anime/3418/Jungle_no_Ouja_Taa-chan
6,Kamen no Maid Guy,,TV,12.0,34808.0,,7.05,"['Action', 'Comedy', 'Ecchi', 'Super Power']",        Apr 2008 - Jun 2008,https://myanimelist.net/anime/3616/Kamen_no_Maid_Guy
7,Kamisama Dolls,,TV,13.0,61812.0,,7.06,"['Action', 'Seinen', 'Supernatural']",        Jul 2011 - Sep 2011,https://myanimelist.net/anime/10372/Kamisama_Dolls
8,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,,Movie,1.0,2528.0,,7.06,"['Mystery', 'School', 'Shounen']",        Dec 1996 - Dec 1996,https://myanimelist.net/anime/2077/Kindaichi_Shounen_no_Jikenbo_Movie_1__Operazakan_-_Aratanaru_Satsujin
9,Kyoushoku Soukou Guyver II,The Guyver: Bio-Booster Armor,OVA,6.0,6639.0,,7.05,"['Action', 'Adventure', 'Drama', 'Horror', 'Sci-Fi']",        Oct 1991 - Aug 1992,https://myanimelist.net/anime/1336/Kyoushoku_Soukou_Guyver_II
10,Mazinkaiser SKL,,OVA,3.0,9490.0,,7.06,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",        Nov 2010 - Apr 2011,https://myanimelist.net/anime/8666/Mazinkaiser_SKL
