,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Propagate,,Movie,1.0,316.0,,4.98,['Dementia'],        1935 - 1935,https://myanimelist.net/anime/35406/Propagate
1,Raja Maharaja,,Music,1.0,289.0,,4.98,"['Kids', 'Music', 'Slice of Life']",        Feb 1985 - Feb 1985,https://myanimelist.net/anime/8671/Raja_Maharaja
2,Rayca,,OVA,1.0,1148.0,,4.96,['Sci-Fi'],        Mar 2002 - Mar 2002,https://myanimelist.net/anime/3490/Rayca
3,Run & Roll,,Movie,1.0,284.0,,4.93,['Dementia'],        2013 - 2013,https://myanimelist.net/anime/33710/Run___Roll
4,Yousei Land Mukashibanashi,Forest Fairy Five ~Fairy Tale~,TV,12.0,504.0,,4.98,"['Comedy', 'Historical', 'Fantasy']",        Apr 2017 - Jun 2017,https://myanimelist.net/anime/35383/Yousei_Land_Mukashibanashi
5,Aa / ii,aaH / Hee,Movie,1.0,244.0,,4.97,['Dementia'],        2014 - 2014,https://myanimelist.net/anime/38701/Aa___ii
6,Animal Dance,,Movie,1.0,707.0,,4.97,"['Music', 'Dementia']",        Jun 2009 - Jun 2009,https://myanimelist.net/anime/10436/Animal_Dance
7,Ari Ningen Monogatari,Future Man,Movie,1.0,474.0,,4.97,['Fantasy'],        2008 - 2008,https://myanimelist.net/anime/31507/Ari_Ningen_Monogatari
8,Double Circle,,ONA,6.0,5095.0,,4.96,"['Sci-Fi', 'Super Power']",        Dec 2013 - Sep 2014,https://myanimelist.net/anime/21335/Double_Circle
9,Ishida to Asakura Special,,Special,1.0,2862.0,,4.97,"['Comedy', 'School', 'Seinen']",        Mar 2013 - Mar 2013,https://myanimelist.net/anime/18149/Ishida_to_Asakura_Special
10,Legend of Duo,,TV,12.0,9622.0,,4.96,"['Supernatural', 'Drama', 'Vampire', 'Shounen Ai']",        Apr 2005 - Jun 2005,https://myanimelist.net/anime/600/Legend_of_Duo
11,Magical Music Train,,Music,1.0,226.0,,4.95,['Music'],        Aug 2009 - Aug 2009,https://myanimelist.net/anime/33907/Magical_Music_Train
12,Otoko to Onna to Inu,Man and Woman and Dog,Movie,1.0,342.0,,4.96,"['Comedy', 'Romance']",        1963 - 1963,https://myanimelist.net/anime/29635/Otoko_to_Onna_to_Inu
13,Senjuushi,The Thousand Noble Musketeers,TV,12.0,10510.0,,4.97,"['Action', 'Military']",        Jul 2018 - Sep 2018,https://myanimelist.net/anime/37571/Senjuushi
14,Shoujouji no Tanuki-bayashi,Belly Drum Dance at Shojoji Temple,Movie,1.0,719.0,,4.96,['Kids'],        1933 - 1933,https://myanimelist.net/anime/7071/Shoujouji_no_Tanuki-bayashi
15,Usalullaby,,Movie,1.0,386.0,,4.96,['Dementia'],        2013 - 2013,https://myanimelist.net/anime/30863/Usalullaby
16,Anime Mitai na,,Music,1.0,377.0,,4.98,"['Music', 'Dementia']",        Dec 2014 - Dec 2014,https://myanimelist.net/anime/35707/Anime_Mitai_na
17,Aru Zombie Shoujo no Sainan,,Special,1.0,1653.0,,4.96,"['Action', 'Horror']",        Jul 2012 - Jul 2012,https://myanimelist.net/anime/31014/Aru_Zombie_Shoujo_no_Sainan
18,Osekisho,At the Border Checkpoint,Movie,1.0,267.0,,4.94,['Kids'],        May 1930 - May 1930,https://myanimelist.net/anime/35390/Osekisho
19,Yoru no Hi,,Movie,1.0,1062.0,,4.98,['Psychological'],        2005 - 2005,https://myanimelist.net/anime/12919/Yoru_no_Hi
20,Beluga,,Movie,1.0,808.0,,4.97,"['Dementia', 'Horror']",        2011 - 2011,https://myanimelist.net/anime/28951/Beluga
21,Hana no Hi,Day of Nose,Movie,1.0,472.0,,4.98,"['Comedy', 'Dementia']",        2005 - 2005,https://myanimelist.net/anime/20153/Hana_no_Hi
22,Kiseki,Locus,Movie,1.0,369.0,,4.94,"['Music', 'Dementia']",        1963 - 1963,https://myanimelist.net/anime/29633/Kiseki
23,Mr. Empty,,Music,1.0,268.0,,4.93,['Music'],        Dec 2004 - Dec 2004,https://myanimelist.net/anime/30427/Mr_Empty
24,Natsu no Shisen 1942,A Gaze in Summer 1942,Movie,1.0,339.0,,4.95,['Dementia'],        2002 - 2002,https://myanimelist.net/anime/22163/Natsu_no_Shisen_1942
25,Super Teukgeup Mazinger 7,Protectors of Universe,Movie,1.0,644.0,,4.95,"['Sci-Fi', 'Mecha']",        Jul 1983 - Jul 1983,https://myanimelist.net/anime/3252/Super_Teukgeup_Mazinger_7
26,Why Re-Mix 2002,,Movie,1.0,284.0,,4.95,['Dementia'],        2002 - 2002,https://myanimelist.net/anime/30669/Why_Re-Mix_2002
27,00:08,,Movie,1.0,6212.0,,4.93,['Dementia'],        Jun 2014 - Jun 2014,https://myanimelist.net/anime/28761/00_08
28,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,"You Can Be A Robot, Too feat. Kamome Jido Gassyodan",Music,1.0,309.0,,4.93,['Music'],        Oct 2014 - Oct 2014,https://myanimelist.net/anime/30431/Anata_mo_Robot_ni_Nareru_feat_Kamome_Jidou_Gasshoudan
29,Hanasaka Jiisan,The Blossom Man,Movie,1.0,573.0,,4.93,"['Comedy', 'Drama']",        Jul 1928 - Jul 1928,https://myanimelist.net/anime/30086/Hanasaka_Jiisan
30,Nice to See You,,Movie,1.0,322.0,,4.94,['Dementia'],        1975 - 1975,https://myanimelist.net/anime/30329/Nice_to_See_You
31,Takoyaki Story,,Music,1.0,208.0,,4.93,"['Music', 'Dementia']",        Oct 2018 - Oct 2018,https://myanimelist.net/anime/38961/Takoyaki_Story
32,Utsukushii,,Music,1.0,233.0,,4.94,['Music'],        2008 - 2008,https://myanimelist.net/anime/30429/Utsukushii
33,123,,Music,1.0,253.0,,4.9,"['Kids', 'Music']",        Dec 2004 - Dec 2004,https://myanimelist.net/anime/37065/123
34,A Woman in a Fashion Building,,Movie,1.0,237.0,,4.94,['Dementia'],        2015 - 2015,https://myanimelist.net/anime/37452/A_Woman_in_a_Fashion_Building
35,Amada Anime Series: Super Mario Brothers,,OVA,3.0,2389.0,,4.91,"['Adventure', 'Comedy', 'Shounen']",        Aug 1989 - Aug 1989,https://myanimelist.net/anime/4389/Amada_Anime_Series__Super_Mario_Brothers
36,Ame no Bus Stop-hen,,Music,1.0,250.0,,4.92,['Music'],        Sep 2009 - Sep 2009,https://myanimelist.net/anime/32778/Ame_no_Bus_Stop-hen
37,Aoki Seimei Hoken,,Special,1.0,400.0,,4.93,['Comedy'],        2006 - 2006,https://myanimelist.net/anime/31513/Aoki_Seimei_Hoken
