,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Zero Seiki Movie 3: Maetel,,Movie,1.0,981.0,,,"['Action', 'Sci-Fi', 'Adventure']",         - ,https://myanimelist.net/anime/35855/Zero_Seiki_Movie_3__Maetel
1,Zombieland Saga: Revenge,,TV,,39413.0,,,"['Music', 'Comedy', 'Supernatural']",         - ,https://myanimelist.net/anime/40174/Zombieland_Saga__Revenge
2,Master Piece The Animation,,OVA,2.0,6073.0,,7.86,['Hentai'],        May 2019 - Aug 2019,https://myanimelist.net/anime/39392/Master_Piece_The_Animation
3,Mankitsu Happening,,OVA,4.0,31196.0,,7.77,['Hentai'],        Mar 2015 - Aug 2015,https://myanimelist.net/anime/29575/Mankitsu_Happening
4,Rance 01: Hikari wo Motomete The Animation,,OVA,4.0,21219.0,,7.67,"['Fantasy', 'Hentai', 'Magic']",        Dec 2014 - Jun 2016,https://myanimelist.net/anime/25345/Rance_01__Hikari_wo_Motomete_The_Animation
5,Eroge! H mo Game mo Kaihatsu Zanmai,,OVA,6.0,41939.0,,7.6,['Hentai'],        Aug 2011 - Mar 2016,https://myanimelist.net/anime/10779/Eroge_H_mo_Game_mo_Kaihatsu_Zanmai
6,Fuyu no Semi,Embracing Love: A Cicada in Winter,OVA,3.0,16953.0,,7.57,"['Drama', 'Historical', 'Romance', 'Samurai', 'Yaoi']",        Feb 2007 - Apr 2007,https://myanimelist.net/anime/2238/Fuyu_no_Semi
7,Swing Out Sisters (2014),,OVA,1.0,13175.0,,7.53,['Hentai'],        Jan 2014 - Jan 2014,https://myanimelist.net/anime/22069/Swing_Out_Sisters_2014
8,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,Kanojo x Kanojo x Kanojo,OVA,3.0,31923.0,,7.51,"['Harem', 'Hentai']",        Dec 2009 - May 2011,https://myanimelist.net/anime/7411/Kanojo_x_Kanojo_x_Kanojo__Sanshimai_to_no_DokiDoki_Kyoudou_Seikatsu
9,Itadaki! Seieki♥,,OVA,1.0,31878.0,,7.5,"['Hentai', 'Supernatural']",        Mar 2014 - Mar 2014,https://myanimelist.net/anime/22429/Itadaki_Seieki♥
10,Koiito Kinenbi The Animation,,OVA,2.0,13856.0,,7.5,['Hentai'],        Dec 2012 - Mar 2013,https://myanimelist.net/anime/15843/Koiito_Kinenbi_The_Animation
