,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Macross XX,,Special,1.0,2395.0,,5.5,"['Action', 'Mecha']",        Aug 2002 - Aug 2002,https://myanimelist.net/anime/5051/Macross_XX
1,Next Senki Ehrgeiz,Next War Chronicle Ehrgeiz,TV,12.0,938.0,,5.52,"['Action', 'Sci-Fi', 'Space', 'Mecha']",        Oct 1997 - Dec 1997,https://myanimelist.net/anime/4929/Next_Senki_Ehrgeiz
2,Saru Kani Gassen (1927),Yasuji Murata's Monkey and the Crabs,Movie,1.0,379.0,,5.45,['Drama'],        May 1927 - May 1927,https://myanimelist.net/anime/35391/Saru_Kani_Gassen_1927
3,Seishain Cyborg 003,,ONA,2.0,490.0,,5.51,['Comedy'],        Jan 2012 - Jan 2012,https://myanimelist.net/anime/33163/Seishain_Cyborg_003
4,Shokupan Mimi Specials,,Special,4.0,394.0,,5.51,['Comedy'],        Oct 2011 - Oct 2011,https://myanimelist.net/anime/32875/Shokupan_Mimi_Specials
5,Sora wa Koko ni Aru,,Music,1.0,272.0,,5.51,['Music'],        Jan 2014 - Jan 2014,https://myanimelist.net/anime/23917/Sora_wa_Koko_ni_Aru
6,Teddy,,Movie,1.0,240.0,,5.52,['Slice of Life'],        2005 - 2005,https://myanimelist.net/anime/30394/Teddy
7,Uchuu Kyoudai: Apo's Dream,Space Brothers: Apo's Dream,OVA,1.0,3226.0,,5.5,"['Comedy', 'Sci-Fi', 'Space']",        Mar 2012 - Mar 2012,https://myanimelist.net/anime/13479/Uchuu_Kyoudai__Apos_Dream
8,Violence Jack: Hell's Wind-hen,Violence Jack: Hell's Wind,OVA,1.0,5820.0,,5.51,"['Action', 'Drama', 'Horror']",        Nov 1990 - Nov 1990,https://myanimelist.net/anime/1343/Violence_Jack__Hells_Wind-hen
9,Yukimi-ka no Nichijou wa Honwari de Shimeru,,ONA,1.0,330.0,,5.55,['Music'],        Apr 2018 - Apr 2018,https://myanimelist.net/anime/37825/Yukimi-ka_no_Nichijou_wa_Honwari_de_Shimeru
10,Big Wars: Kami Utsu Akaki Kouya ni,Big Wars,OVA,1.0,2281.0,,5.49,"['Action', 'Military', 'Sci-Fi', 'Space']",        Sep 1993 - Sep 1993,https://myanimelist.net/anime/2622/Big_Wars__Kami_Utsu_Akaki_Kouya_ni
11,Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,Butt Attack Punisher Girl Gautaman R,OVA,1.0,1992.0,,5.5,"['Action', 'Comedy', 'Ecchi', 'Parody']",        Oct 1994 - Oct 1994,https://myanimelist.net/anime/5549/Dengeki_Oshioki_Musume_Gootaman_R__Ai_to_Kanashimi_no_Final_Battle
12,Francesca,Hungry Zombie Francesca,TV,24.0,8312.0,,5.51,"['Fantasy', 'Comedy']",        Jul 2014 - Dec 2014,https://myanimelist.net/anime/22955/Francesca
13,Fushigi na Kusuri,,Movie,1.0,415.0,,5.5,"['Slice of Life', 'Comedy']",        1965 - 1965,https://myanimelist.net/anime/13083/Fushigi_na_Kusuri
14,Grendizer Giga,,ONA,1.0,615.0,,5.5,"['Action', 'Mecha']",        Apr 2015 - Apr 2015,https://myanimelist.net/anime/31467/Grendizer_Giga
15,Hanasaku Kizuna no Romantan,The Sprites of Floria,ONA,1.0,803.0,,5.48,"['Action', 'Adventure', 'Drama', 'Fantasy']",        Sep 2018 - Sep 2018,https://myanimelist.net/anime/38469/Hanasaku_Kizuna_no_Romantan
16,Hiyoko Gumo,,Music,1.0,661.0,,5.5,"['Music', 'Kids', 'Fantasy']",        Aug 2009 - Aug 2009,https://myanimelist.net/anime/8782/Hiyoko_Gumo
