,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Rurouni Kenshin: Review Special,,Special,1.0,4746.0,,6.87,"['Action', 'Comedy', 'Samurai', 'Shounen']",        Mar 1997 - Mar 1997,https://myanimelist.net/anime/9716/Rurouni_Kenshin__Review_Special
1,Satsuriku no Tenshi,Angels of Death,TV,16.0,274904.0,,6.86,"['Adventure', 'Horror', 'Psychological', 'Thriller']",        Jul 2018 - Oct 2018,https://myanimelist.net/anime/35994/Satsuriku_no_Tenshi
2,Strait Jacket,,OVA,3.0,22788.0,,6.86,"['Action', 'Fantasy', 'Sci-Fi']",        Nov 2007 - Apr 2008,https://myanimelist.net/anime/3086/Strait_Jacket
3,Super Robot Taisen OG: Divine Wars,Super Robot Wars The Original Generation: The Divine Wars,TV,25.0,6534.0,,6.86,"['Action', 'Mecha', 'Sci-Fi']",        Oct 2006 - Mar 2007,https://myanimelist.net/anime/1603/Super_Robot_Taisen_OG__Divine_Wars
4,Tokimeki Runners,,Music,1.0,1713.0,,6.86,['Music'],        Nov 2018 - Nov 2018,https://myanimelist.net/anime/39944/Tokimeki_Runners
5,Tsuyoshi Shikkari Shinasai,,TV,112.0,1466.0,,6.86,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life']",        Oct 1992 - Dec 1994,https://myanimelist.net/anime/5992/Tsuyoshi_Shikkari_Shinasai
6,Yozakura Quartet,,TV,12.0,111100.0,,6.86,"['Action', 'Magic', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']",        Oct 2008 - Dec 2008,https://myanimelist.net/anime/4548/Yozakura_Quartet
7,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,"Yusibu: I couldn't become a hero, so I reluctantly decided to get a job. OVA",OVA,1.0,35320.0,,6.86,"['Comedy', 'Ecchi', 'Fantasy']",        Mar 2014 - Mar 2014,https://myanimelist.net/anime/20545/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita_OVA
8,Anne no Nikki,The Diary of Anne Frank,Movie,1.0,5627.0,,6.84,"['Drama', 'Historical']",        Aug 1995 - Aug 1995,https://myanimelist.net/anime/3829/Anne_no_Nikki
9,"Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru ""LIPS Eizou""",,ONA,1.0,23986.0,,6.85,"['Comedy', 'Parody']",        Aug 2010 - Aug 2010,https://myanimelist.net/anime/10431/Baka_to_Test_to_Shoukanjuu__Matsuri_-_Sentaku_ni_Yotte_Tenkai_ga_Kawaru_LIPS_Eizou
10,Bang!Bang!Bang!,,Music,1.0,346.0,,6.85,['Music'],        Dec 2019 - Dec 2019,https://myanimelist.net/anime/40967/BangBangBang
