,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Toki no Tabibito: Time Stranger,,Movie,1.0,2811.0,,6.11,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",        Dec 1986 - Dec 1986,https://myanimelist.net/anime/3115/Toki_no_Tabibito__Time_Stranger
1,Uchida Shungicu no Noroi no One-Piece,,Special,1.0,300.0,,6.11,"['Horror', 'Romance', 'Shoujo']",        Aug 1992 - Aug 1992,https://myanimelist.net/anime/41340/Uchida_Shungicu_no_Noroi_no_One-Piece
2,Uchuu Majin Daikengou,,TV,26.0,670.0,,6.11,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Mecha']",        Jul 1978 - Feb 1979,https://myanimelist.net/anime/10224/Uchuu_Majin_Daikengou
3,Usavich Zero,,TV,13.0,1252.0,,6.11,['Comedy'],        Apr 2015 - Aug 2015,https://myanimelist.net/anime/30751/Usavich_Zero
4,Wonder (Movie),Wonder,Movie,1.0,1430.0,,6.1,['Dementia'],        Feb 2014 - Feb 2014,https://myanimelist.net/anime/28085/Wonder_Movie
5,Youma,Blood Reign: Curse of the Yoma,OVA,2.0,6430.0,,6.11,"['Action', 'Demons', 'Fantasy', 'Horror', 'Supernatural']",        May 1989 - Jun 1989,https://myanimelist.net/anime/1484/Youma
6,11eyes: Momoiro Genmutan,,Special,1.0,35683.0,,6.1,"['Ecchi', 'Comedy', 'Super Power', 'Supernatural']",        Jun 2010 - Jun 2010,https://myanimelist.net/anime/7739/11eyes__Momoiro_Genmutan
7,Aki-Sora,Aki Sora,OVA,1.0,86078.0,,6.09,"['Ecchi', 'Romance', 'Seinen']",        Dec 2009 - Dec 2009,https://myanimelist.net/anime/6987/Aki-Sora
8,Asari-chan,,TV,54.0,528.0,,6.1,"['Slice of Life', 'Comedy', 'Shoujo']",        Jan 1982 - Feb 1983,https://myanimelist.net/anime/6629/Asari-chan
9,Batain Lai!! Minami no Shima no Mizu Monogatari,,Movie,1.0,670.0,,6.09,"['Slice of Life', 'Historical']",        May 2009 - May 2009,https://myanimelist.net/anime/6688/Batain_Lai_Minami_no_Shima_no_Mizu_Monogatari
10,Boku no Son Gokuu,,Movie,1.0,416.0,,6.09,"['Kids', 'Adventure', 'Fantasy']",        Jul 2003 - Jul 2003,https://myanimelist.net/anime/20189/Boku_no_Son_Gokuu
11,Catman,,ONA,7.0,2098.0,,6.09,"['Slice of Life', 'Fantasy', 'Comedy']",        2002 - 2002,https://myanimelist.net/anime/4419/Catman
12,Colorful,,TV,16.0,19358.0,,6.1,"['Comedy', 'Ecchi', 'Slice of Life']",        Sep 1999 - Sep 1999,https://myanimelist.net/anime/841/Colorful
13,Cutey Honey Flash: The Movie,,Movie,1.0,2908.0,,6.1,"['Adventure', 'Comedy', 'Magic', 'Romance']",        Jul 1997 - Jul 1997,https://myanimelist.net/anime/6496/Cutey_Honey_Flash__The_Movie
14,Egao no Daika,,TV,12.0,27568.0,,6.1,"['Military', 'Slice of Life', 'Drama', 'Fantasy', 'Mecha']",        Jan 2019 - Mar 2019,https://myanimelist.net/anime/38544/Egao_no_Daika
15,Furusato Meguri: Nippon no Mukashibanashi,,TV,50.0,773.0,,6.13,"['Historical', 'Kids', 'Supernatural']",        Apr 2017 - Mar 2018,https://myanimelist.net/anime/35303/Furusato_Meguri__Nippon_no_Mukashibanashi
16,Gunslinger Stratos,,ONA,1.0,3936.0,,6.1,"['Action', 'Sci-Fi']",        Mar 2014 - Mar 2014,https://myanimelist.net/anime/29975/Gunslinger_Stratos
17,Guruguru Petit Anime Gekijou,,ONA,24.0,746.0,,6.1,"['Adventure', 'Comedy', 'Slice of Life', 'Super Power']",        Jul 2017 - Dec 2017,https://myanimelist.net/anime/35909/Guruguru_Petit_Anime_Gekijou
18,Haguregumo,,Movie,1.0,1246.0,,6.09,"['Comedy', 'Historical', 'Samurai', 'Seinen']",        Apr 1982 - Apr 1982,https://myanimelist.net/anime/8500/Haguregumo
