,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Aikatsu on Parade!,,TV,25.0,2784.0,,6.81,"['Music', 'Slice of Life', 'School', 'Shoujo']",        Oct 2019 - Mar 2020,https://myanimelist.net/anime/40266/Aikatsu_on_Parade
1,Argento Soma,,TV,25.0,20212.0,,6.81,"['Action', 'Adventure', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",        Oct 2000 - Mar 2001,https://myanimelist.net/anime/285/Argento_Soma
2,Bakuretsu Tenshi: Infinity,,OVA,1.0,13849.0,,6.81,"['Action', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",        Mar 2007 - Mar 2007,https://myanimelist.net/anime/2205/Bakuretsu_Tenshi__Infinity
3,Bakusou Kyoudai Let's & Go,,TV,51.0,7619.0,,6.81,"['Adventure', 'Cars', 'Sports', 'Shounen']",        Jan 1996 - Dec 1996,https://myanimelist.net/anime/2705/Bakusou_Kyoudai_Lets___Go
4,Chocotto Sister,,TV,24.0,17927.0,,6.81,"['Comedy', 'Drama', 'Romance', 'Ecchi']",        Jul 2006 - Dec 2006,https://myanimelist.net/anime/1219/Chocotto_Sister
5,Digimon Xros Wars,Digimon Fusion,TV,30.0,34792.0,,6.8,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",        Jul 2010 - Mar 2011,https://myanimelist.net/anime/8624/Digimon_Xros_Wars
6,Dr. Rin ni Kiitemite!,,TV,51.0,2990.0,,6.81,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo']",        Mar 2001 - Feb 2002,https://myanimelist.net/anime/2259/Dr_Rin_ni_Kiitemite
7,Galaxy Angel Specials,,Special,2.0,1706.0,,6.81,"['Comedy', 'Sci-Fi']",        Jan 2002 - Jan 2002,https://myanimelist.net/anime/13287/Galaxy_Angel_Specials
8,Gate Keepers 21,,OVA,6.0,9045.0,,6.81,"['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",        Apr 2002 - Jan 2003,https://myanimelist.net/anime/128/Gate_Keepers_21
9,Getter Robo,,TV,51.0,5184.0,,6.81,"['Action', 'Sci-Fi', 'Mecha', 'Shounen']",        Apr 1974 - May 1975,https://myanimelist.net/anime/3579/Getter_Robo
10,Grappler Baki,,OVA,1.0,9162.0,,6.81,"['Action', 'Sports', 'Martial Arts', 'Shounen']",        Aug 1994 - Aug 1994,https://myanimelist.net/anime/1859/Grappler_Baki
