,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Ketsuekigata-kun! Featuring Yuri & Nasuno,,Special,1.0,2846.0,,4.84,['Comedy'],        Jun 2013 - Jun 2013,https://myanimelist.net/anime/19297/Ketsuekigata-kun_Featuring_Yuri___Nasuno
1,Soccer,,Music,1.0,273.0,,4.83,"['Music', 'Sports']",        Jan 2017 - Jan 2017,https://myanimelist.net/anime/36062/Soccer
2,3-Nen D-Gumi Glass no Kamen,The Glass Mask Year 3 Class D,TV,13.0,1820.0,,4.81,"['Comedy', 'Parody', 'School']",        Oct 2016 - Dec 2016,https://myanimelist.net/anime/33975/3-Nen_D-Gumi_Glass_no_Kamen
3,A Smart Experiment,,Special,1.0,420.0,,4.75,['Dementia'],        2006 - 2006,https://myanimelist.net/anime/30214/A_Smart_Experiment
4,Ame-iro Cocoa in Hawaii,Rainy Cocoa in Hawaii,TV,12.0,5076.0,,4.83,"['Comedy', 'Slice of Life']",        Oct 2016 - Dec 2016,https://myanimelist.net/anime/33245/Ame-iro_Cocoa_in_Hawaii
5,Ame-iro Cocoa: Rainy Color e Youkoso!,"Rainy Cocoa, Welcome to Rainy Color",TV,12.0,8761.0,,4.82,"['Slice of Life', 'Comedy']",        Oct 2015 - Dec 2015,https://myanimelist.net/anime/31139/Ame-iro_Cocoa__Rainy_Color_e_Youkoso
6,Armored Core: Fort Tower Song,,ONA,1.0,1236.0,,4.82,"['Action', 'Mecha', 'Sci-Fi']",        2006 - 2006,https://myanimelist.net/anime/3960/Armored_Core__Fort_Tower_Song
7,Bishoujo Yuugi Unit Crane Game Girls Galaxy,Crane Game Girls Galaxy,TV,12.0,2654.0,,4.83,"['Game', 'Space', 'Comedy']",        Oct 2016 - Dec 2016,https://myanimelist.net/anime/33541/Bishoujo_Yuugi_Unit_Crane_Game_Girls_Galaxy
8,Cipher,,OVA,1.0,6523.0,,4.81,"['Drama', 'Music']",        Mar 1989 - Mar 1989,https://myanimelist.net/anime/11867/Cipher
9,Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko,,OVA,1.0,8397.0,,4.82,"['Ecchi', 'Sports']",        Dec 2010 - Dec 2010,https://myanimelist.net/anime/9744/Issho_ni_Training_Ofuro__Bathtime_with_Hinako___Hiyoko
10,Mikan-bune,A Ship of Oranges,Movie,1.0,698.0,,4.82,['Historical'],        Feb 1927 - Feb 1927,https://myanimelist.net/anime/7497/Mikan-bune
11,Million Doll,,TV,11.0,10010.0,,4.83,['Music'],        Jul 2015 - Sep 2015,https://myanimelist.net/anime/29941/Million_Doll
12,Seiyuu Deka,,ONA,1.0,366.0,,4.83,"['Magic', 'Comedy']",        Aug 2010 - Aug 2010,https://myanimelist.net/anime/18047/Seiyuu_Deka
13,Hell Target,,OVA,1.0,1355.0,,4.79,"['Space', 'Horror', 'Sci-Fi']",        Jan 1987 - Jan 1987,https://myanimelist.net/anime/11411/Hell_Target
14,Love Kome: We Love Rice 2nd Season,Love Rice 2,TV,12.0,3179.0,,4.82,['Slice of Life'],        Oct 2017 - Dec 2017,https://myanimelist.net/anime/35818/Love_Kome__We_Love_Rice_2nd_Season
