,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Code Geass: Akito the Exiled - The Wyvern Divided,Movie,1.0,100879.0,,7.59,"['Action', 'Mecha', 'Military']",        Sep 2013 - Sep 2013,https://myanimelist.net/anime/15197/Code_Geass__Boukoku_no_Akito_2_-_Hikisakareshi_Yokuryuu
1,Diamond no Ace OVA,,OVA,3.0,12282.0,,7.6,"['Comedy', 'Sports', 'School', 'Shounen']",        Nov 2014 - Mar 2015,https://myanimelist.net/anime/25341/Diamond_no_Ace_OVA
2,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Dragon Ball Z Special 1: Bardock, The Father of Goku",Special,1.0,72102.0,,7.6,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']",        Oct 1990 - Oct 1990,https://myanimelist.net/anime/986/Dragon_Ball_Z_Special_1__Tatta_Hitori_no_Saishuu_Kessen
3,Durarara!!x2 Ten: Onoroke Chakapoko,,Special,1.0,37229.0,,7.59,"['Action', 'Mystery', 'Supernatural']",        Jan 2016 - Jan 2016,https://myanimelist.net/anime/31552/Durararax2_Ten__Onoroke_Chakapoko
4,Evangelion: 3.0 You Can (Not) Redo,,Movie,1.0,232380.0,,7.59,"['Action', 'Sci-Fi', 'Mecha']",        Nov 2012 - Nov 2012,https://myanimelist.net/anime/3785/Evangelion__30_You_Can_Not_Redo
5,Fate/kaleid liner Prisma☆Illya 3rei!!,,TV,12.0,81176.0,,7.6,"['Action', 'Comedy', 'Fantasy', 'Magic']",        Jul 2016 - Sep 2016,https://myanimelist.net/anime/31706/Fate_kaleid_liner_Prisma☆Illya_3rei
6,Furiko,Pendulum,Special,1.0,15105.0,,7.59,"['Music', 'Slice of Life', 'Drama', 'Romance']",        Mar 2012 - Mar 2012,https://myanimelist.net/anime/13629/Furiko
7,Gakuen Babysitters Special,,Special,1.0,11583.0,,7.6,['Comedy'],        Sep 2018 - Sep 2018,https://myanimelist.net/anime/37959/Gakuen_Babysitters_Special
8,Giant Killing,,TV,26.0,54198.0,,7.6,"['Sports', 'Drama', 'Seinen']",        Apr 2010 - Sep 2010,https://myanimelist.net/anime/7661/Giant_Killing
9,Ginga Tetsudou 999 (Movie),Galaxy Express 999,Movie,1.0,13315.0,,7.6,"['Sci-Fi', 'Adventure', 'Space', 'Drama', 'Fantasy']",        Aug 1979 - Aug 1979,https://myanimelist.net/anime/1301/Ginga_Tetsudou_999_Movie
10,Gugure! Kokkuri-san,,TV,12.0,140016.0,,7.6,"['Comedy', 'Shounen', 'Supernatural']",        Oct 2014 - Dec 2014,https://myanimelist.net/anime/23251/Gugure_Kokkuri-san
11,Isshuukan Friends.,One Week Friends,TV,12.0,229566.0,,7.6,"['Slice of Life', 'Comedy', 'School', 'Shounen']",        Apr 2014 - Jun 2014,https://myanimelist.net/anime/21327/Isshuukan_Friends
12,"Katekyo Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",,ONA,1.0,25085.0,,7.6,"['Comedy', 'Shounen']",        Mar 2010 - Mar 2010,https://myanimelist.net/anime/8532/Katekyo_Hitman_Reborn_Vongola_Family_Soutoujou_Vongola_Shiki_Shuugakuryokou_Kuru
13,Minami-ke Okaeri,,TV,13.0,57084.0,,7.59,"['Slice of Life', 'Comedy', 'School']",        Jan 2009 - Mar 2009,https://myanimelist.net/anime/5162/Minami-ke_Okaeri
14,Mitsudomoe: Oppai Ippai Mama Genki,,Special,1.0,15323.0,,7.6,"['Slice of Life', 'Comedy', 'School']",        Feb 2011 - Feb 2011,https://myanimelist.net/anime/9396/Mitsudomoe__Oppai_Ippai_Mama_Genki
15,Mutsu Enmei Ryuu Gaiden: Shura no Toki,Time of Shura,TV,26.0,19549.0,,7.6,"['Action', 'Historical', 'Martial Arts', 'Samurai', 'Shounen']",        Apr 2004 - Sep 2004,https://myanimelist.net/anime/340/Mutsu_Enmei_Ryuu_Gaiden__Shura_no_Toki
16,Nodame Cantabile: Finale OVA,,OVA,1.0,23903.0,,7.6,"['Comedy', 'Romance', 'Josei']",        Apr 2010 - Apr 2010,https://myanimelist.net/anime/8190/Nodame_Cantabile__Finale_OVA
17,Pretty Rhythm: Rainbow Live,,TV,51.0,8702.0,,7.59,"['Slice of Life', 'Sports', 'Music', 'Shoujo']",        Apr 2013 - Mar 2014,https://myanimelist.net/anime/17249/Pretty_Rhythm__Rainbow_Live
18,Sarazanmai,,TV,11.0,80367.0,,7.6,"['Action', 'Fantasy', 'Supernatural']",        Apr 2019 - Jun 2019,https://myanimelist.net/anime/37426/Sarazanmai
19,Sengoku Basara Two,Sengoku Basara: Samurai Kings 2,TV,12.0,57215.0,,7.6,"['Action', 'Historical', 'Martial Arts', 'Samurai', 'Super Power']",        Jul 2010 - Sep 2010,https://myanimelist.net/anime/6634/Sengoku_Basara_Two
20,Shokugeki no Souma: Ni no Sara OVA,,OVA,2.0,99429.0,,7.59,"['Ecchi', 'School', 'Shounen']",        May 2017 - Jul 2017,https://myanimelist.net/anime/34480/Shokugeki_no_Souma__Ni_no_Sara_OVA
21,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,THE IDOLM@STER MOVIE: BEYOND THE BRILLIANT FUTURE!,Movie,1.0,19046.0,,7.6,"['Music', 'Comedy', 'Drama']",        Jan 2014 - Jan 2014,https://myanimelist.net/anime/17437/The_iDOLMSTER_Movie__Kagayaki_no_Mukougawa_e
22,Uchuu Kyoudai: Number Zero,,Movie,1.0,5079.0,,7.62,"['Sci-Fi', 'Slice of Life', 'Space', 'Comedy', 'Seinen']",        Aug 2014 - Aug 2014,https://myanimelist.net/anime/22583/Uchuu_Kyoudai__Number_Zero
23,Wakakusa Monogatari: Nan to Jo-sensei,Little Women II: Jo's Boys,TV,40.0,4423.0,,7.6,"['Drama', 'Historical', 'School', 'Slice of Life']",        Jan 1993 - Dec 1993,https://myanimelist.net/anime/2558/Wakakusa_Monogatari__Nan_to_Jo-sensei
24,"Yondemasu yo, Azazel-san. Z","You're Being Summoned, Azazel Z",TV,13.0,30002.0,,7.6,"['Comedy', 'Demons', 'Supernatural']",        Apr 2013 - Jun 2013,https://myanimelist.net/anime/16241/Yondemasu_yo_Azazel-san_Z
25,Zombieland Saga,,TV,12.0,254509.0,,7.6,"['Comedy', 'Music', 'Supernatural']",        Oct 2018 - Dec 2018,https://myanimelist.net/anime/37976/Zombieland_Saga
26,Aikatsu Stars!,,TV,100.0,12640.0,,7.58,"['Music', 'School', 'Shoujo', 'Slice of Life']",        Apr 2016 - Mar 2018,https://myanimelist.net/anime/32717/Aikatsu_Stars
