,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Sarutobi Ecchan,,TV,26.0,619.0,,6.06,"['Comedy', 'Kids', 'Magic', 'School']",        Oct 1971 - Mar 1972,https://myanimelist.net/anime/6311/Sarutobi_Ecchan
1,Shin SOS Dai Tokyo Tankentai,,Movie,1.0,1331.0,,6.06,['Adventure'],        May 2007 - May 2007,https://myanimelist.net/anime/4471/Shin_SOS_Dai_Tokyo_Tankentai
2,Shining Hearts: Shiawase no Pan Specials,Shining Hearts: Bread of Happiness Specials,Special,6.0,2043.0,,6.06,['Fantasy'],        Jul 2012 - Dec 2012,https://myanimelist.net/anime/15505/Shining_Hearts__Shiawase_no_Pan_Specials
3,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,,Special,1.0,765.0,,6.06,"['Historical', 'Military']",        Jan 2005 - Jan 2005,https://myanimelist.net/anime/989/Shinshaku_Sengoku_Eiyuu_Densetsu__Sanada_Juu_Yuushi
4,Shironeko Project: Zero Chronicle,Shironeko Project ZERO CHRONICLE,TV,12.0,37068.0,,6.01,"['Action', 'Adventure', 'Magic', 'Fantasy']",        Apr 2020 - Jun 2020,https://myanimelist.net/anime/38843/Shironeko_Project__Zero_Chronicle
5,Shisha no Sho,The Book of the Dead,Movie,1.0,1170.0,,6.06,"['Drama', 'Supernatural']",        Jul 2005 - Jul 2005,https://myanimelist.net/anime/7510/Shisha_no_Sho
6,Soratobu Toshi Keikaku,Project: City Flying in the Sky,Music,1.0,1566.0,,6.05,"['Sci-Fi', 'Music', 'Space']",        Sep 2005 - Sep 2005,https://myanimelist.net/anime/3818/Soratobu_Toshi_Keikaku
7,Thermae Romae: Kodai Romajin ga Uchuu e,,Special,1.0,1106.0,,6.06,"['Space', 'Comedy', 'Seinen']",        Apr 2012 - Apr 2012,https://myanimelist.net/anime/13983/Thermae_Romae__Kodai_Romajin_ga_Uchuu_e
8,Tobira wo Akete (1995),,OVA,1.0,3226.0,,6.06,"['Dementia', 'Fantasy']",        1995 - 1995,https://myanimelist.net/anime/1979/Tobira_wo_Akete_1995
9,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka? OVA,,OVA,1.0,21319.0,,6.06,"['Action', 'Comedy', 'Fantasy']",        Mar 2020 - Mar 2020,https://myanimelist.net/anime/40102/Tsuujou_Kougeki_ga_Zentai_Kougeki_de_Ni-kai_Kougeki_no_Okaasan_wa_Suki_Desu_ka_OVA
10,Turning Girls,,ONA,7.0,6917.0,,6.06,"['Comedy', 'Slice of Life']",        Jun 2013 - Jul 2013,https://myanimelist.net/anime/19133/Turning_Girls
11,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,Coffee Samurai,Special,1.0,2504.0,,6.06,"['Action', 'Romance', 'Samurai', 'Sci-Fi']",        May 2009 - May 2009,https://myanimelist.net/anime/6616/Watashi_no_Coffee_Samurai__Jihanki-teki_na_Kareshi
12,"""Eiyuu"" Kaitai",Eiyu Kaitai,OVA,1.0,3155.0,,6.04,"['Comedy', 'Drama']",        Nov 2016 - Nov 2016,https://myanimelist.net/anime/33363/Eiyuu_Kaitai
13,Akai Kiba: Blue Sonnet,Blue Sonnet,OVA,5.0,1698.0,,6.04,"['Action', 'Drama', 'Sci-Fi', 'Shoujo', 'Super Power']",        Jul 1989 - Jun 1990,https://myanimelist.net/anime/2051/Akai_Kiba__Blue_Sonnet
14,Amanatsu,,Movie,1.0,1983.0,,6.06,['Sci-Fi'],        Mar 2010 - Mar 2010,https://myanimelist.net/anime/9595/Amanatsu
