,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Ancien to Mahou no Tablet: Mou Hitotsu no Hirune Hime,Ancien and the Magic Tablet: Another Story,ONA,2.0,2507.0,,6.39,"['Drama', 'Fantasy']",        Mar 2017 - Mar 2017,https://myanimelist.net/anime/34893/Ancien_to_Mahou_no_Tablet__Mou_Hitotsu_no_Hirune_Hime
1,Appleseed XIII,,OVA,13.0,12085.0,,6.39,"['Action', 'Mecha', 'Military', 'Police', 'Sci-Fi']",        Jun 2011 - Jan 2012,https://myanimelist.net/anime/9737/Appleseed_XIII
2,Burn Up! W,,OVA,4.0,7811.0,,6.39,"['Sci-Fi', 'Comedy', 'Ecchi', 'Mecha', 'Shounen']",        Apr 1996 - Sep 1996,https://myanimelist.net/anime/769/Burn_Up_W
3,Cardfight!! Vanguard: Zoku Koukousei-hen,,TV,14.0,2405.0,,6.39,"['Action', 'Game', 'Shounen']",        May 2019 - Aug 2019,https://myanimelist.net/anime/39244/Cardfight_Vanguard__Zoku_Koukousei-hen
4,Casshern: Robot Hunter,Casshan: Robot Hunter,OVA,4.0,6534.0,,6.38,"['Adventure', 'Mecha', 'Sci-Fi']",        Aug 1993 - Feb 1994,https://myanimelist.net/anime/1598/Casshern__Robot_Hunter
5,Catman Series III,,TV,6.0,1132.0,,6.39,"['Comedy', 'Fantasy', 'Slice of Life']",        Mar 2008 - Apr 2008,https://myanimelist.net/anime/4383/Catman_Series_III
6,Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,THE IDOLM@STER CINDERELLA GIRLS Theater (Web) 3rd Season,ONA,7.0,2614.0,,6.39,"['Slice of Life', 'Comedy']",        Jul 2018 - Sep 2018,https://myanimelist.net/anime/37424/Cinderella_Girls_Gekijou__Kayou_Cinderella_Theater_3rd_Season
7,Cluster Edge,,TV,25.0,8776.0,,6.38,"['Action', 'Fantasy', 'Military', 'Sci-Fi']",        Oct 2005 - Mar 2006,https://myanimelist.net/anime/69/Cluster_Edge
8,eX-Driver the Movie Specials,,Special,3.0,833.0,,6.39,['Comedy'],        Apr 2002 - Apr 2002,https://myanimelist.net/anime/12351/eX-Driver_the_Movie_Specials
9,Final Fantasy: The Spirits Within,,Movie,1.0,63403.0,,6.39,['Sci-Fi'],        Jul 2001 - Jul 2001,https://myanimelist.net/anime/1361/Final_Fantasy__The_Spirits_Within
10,God Eater 3,,ONA,1.0,3025.0,,6.39,"['Action', 'Game', 'Music']",        Nov 2018 - Nov 2018,https://myanimelist.net/anime/38681/God_Eater_3
11,Himitsu no Akko-chan 3,,TV,44.0,678.0,,6.38,"['Magic', 'School', 'Shoujo']",        Apr 1998 - Feb 1999,https://myanimelist.net/anime/3839/Himitsu_no_Akko-chan_3
12,Juushinki Pandora,Last Hope,TV,26.0,27245.0,,6.38,"['Sci-Fi', 'Mecha']",        Mar 2018 - Sep 2018,https://myanimelist.net/anime/33531/Juushinki_Pandora
13,Kick-Heart,,Movie,1.0,14631.0,,6.39,"['Comedy', 'Romance', 'Sports']",        May 2013 - May 2013,https://myanimelist.net/anime/16149/Kick-Heart
14,Koukaku Kidoutai Arise [.jp],,Special,1.0,3998.0,,6.38,['Action'],        Nov 2013 - Nov 2013,https://myanimelist.net/anime/29255/Koukaku_Kidoutai_Arise_jp
15,Kyokujitsu no Kantai,The Fleet of the Rising Sun,OVA,15.0,1022.0,,6.39,"['Action', 'Drama', 'Historical', 'Military']",        Feb 1997 - 2002,https://myanimelist.net/anime/6230/Kyokujitsu_no_Kantai
