,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Paris no Isabelle,,TV,13.0,655.0,,5.94,"['Historical', 'Drama']",        Apr 1979 - Jul 1979,https://myanimelist.net/anime/3879/Paris_no_Isabelle
1,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Welcome to Pia Carrot! Sayaka's Love Story,Movie,1.0,2310.0,,5.94,"['Comedy', 'Romance']",        Oct 2002 - Oct 2002,https://myanimelist.net/anime/216/Pia_Carrot_e_Youkoso__Sayaka_no_Koi_Monogatari
2,Rescue Me!,,OVA,1.0,22887.0,,5.93,"['Ecchi', 'Harem', 'Romance']",        Jun 2013 - Jun 2013,https://myanimelist.net/anime/18039/Rescue_Me
3,The iDOLM@STER Million Live! 1st Anniversary PV,,Special,1.0,2552.0,,5.94,['Drama'],        Feb 2014 - Feb 2014,https://myanimelist.net/anime/29801/The_iDOLMSTER_Million_Live_1st_Anniversary_PV
4,Toji no Miko: Kizamishi Issen no Tomoshibi,,ONA,2.0,1620.0,,5.92,"['Action', 'Comedy']",        Jan 2018 - Feb 2018,https://myanimelist.net/anime/37318/Toji_no_Miko__Kizamishi_Issen_no_Tomoshibi
5,Transformers Superlink Special,,Special,1.0,684.0,,5.94,"['Sci-Fi', 'Adventure', 'Kids', 'Mecha', 'Shounen']",        Nov 2004 - Nov 2004,https://myanimelist.net/anime/9528/Transformers_Superlink_Special
6,Visions of Frank: Short Films by Japan's Most Audacious Animators,Visions of Frank,OVA,9.0,507.0,,5.93,['Dementia'],        Nov 2005 - Nov 2005,https://myanimelist.net/anime/8928/Visions_of_Frank__Short_Films_by_Japans_Most_Audacious_Animators
7,Yume Oukoku to Nemureru 100-nin no Ouji-sama,100 Sleeping Princes and the Kingdom of Dreams,TV,12.0,12782.0,,5.92,"['Adventure', 'Fantasy']",        Jul 2018 - Sep 2018,https://myanimelist.net/anime/33966/Yume_Oukoku_to_Nemureru_100-nin_no_Ouji-sama
8,Zettai Bouei Leviathan: Mini Takibi Gekijou,,Special,13.0,1679.0,,5.93,"['Fantasy', 'Magic', 'Comedy']",        Jul 2013 - Sep 2013,https://myanimelist.net/anime/19397/Zettai_Bouei_Leviathan__Mini_Takibi_Gekijou
9,Akubi Girl,,TV,26.0,625.0,,5.93,"['Comedy', 'Fantasy']",        Apr 2006 - Sep 2006,https://myanimelist.net/anime/6077/Akubi_Girl
10,Andersen Monogatari,The World of Hans Christian Andersen,Movie,1.0,675.0,,5.92,"['Kids', 'Fantasy', 'Drama']",        Mar 1968 - Mar 1968,https://myanimelist.net/anime/5098/Andersen_Monogatari
11,Avenger,,TV,13.0,15137.0,,5.93,"['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",        Oct 2003 - Dec 2003,https://myanimelist.net/anime/56/Avenger
12,Barakamon: Mijikamon Episode 0,,ONA,1.0,1865.0,,5.93,['Comedy'],        Mar 2014 - Mar 2014,https://myanimelist.net/anime/39217/Barakamon__Mijikamon_Episode_0
13,Btooom!: Bakusatsu Digest,,ONA,2.0,7329.0,,5.93,['Action'],        Nov 2012 - Dec 2012,https://myanimelist.net/anime/40379/Btooom__Bakusatsu_Digest
14,Chocotan!,,Special,1.0,4384.0,,5.93,"['Comedy', 'Shoujo']",        Mar 2013 - Mar 2013,https://myanimelist.net/anime/18599/Chocotan
15,Early Reins,,OVA,1.0,2764.0,,5.93,"['Action', 'Adventure', 'Seinen']",        Feb 2003 - Feb 2003,https://myanimelist.net/anime/1928/Early_Reins
16,Eun-sil-i,The Dearest,Movie,1.0,375.0,,5.93,['Drama'],        Nov 2011 - Nov 2011,https://myanimelist.net/anime/30193/Eun-sil-i
17,Gaist Crusher,,TV,51.0,1887.0,,5.93,"['Action', 'Fantasy', 'Supernatural']",        Oct 2013 - Oct 2014,https://myanimelist.net/anime/19871/Gaist_Crusher
18,Giant Robo,,Special,1.0,603.0,,5.93,"['Action', 'Mecha']",        Jul 2007 - Jul 2007,https://myanimelist.net/anime/34622/Giant_Robo
19,Gunparade Orchestra OVA,,OVA,3.0,641.0,,5.93,['Mecha'],        Jan 2006 - Jul 2006,https://myanimelist.net/anime/9445/Gunparade_Orchestra_OVA
20,Hoshi Neko Fullhouse,Star Cat Fullhouse,OVA,4.0,697.0,,5.93,"['Sci-Fi', 'Comedy', 'Romance']",        Jun 1989 - Dec 1989,https://myanimelist.net/anime/5927/Hoshi_Neko_Fullhouse
21,Hungry Days: Aoharu ka yo.,,Special,,5226.0,,5.94,"['Slice of Life', 'Magic', 'Romance']",        Jun 2017 - ,https://myanimelist.net/anime/35770/Hungry_Days__Aoharu_ka_yo
22,Ishida to Asakura,Ishida & Asakura,TV,12.0,12172.0,,5.92,"['Comedy', 'School', 'Seinen']",        Jan 2013 - Mar 2013,https://myanimelist.net/anime/16317/Ishida_to_Asakura
23,Kakushigoto,,ONA,1.0,3124.0,,5.95,['Comedy'],        Jun 2016 - Jun 2016,https://myanimelist.net/anime/33455/Kakushigoto
24,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,Kakyusei 2,TV,13.0,4725.0,,5.93,"['Comedy', 'Drama', 'Harem', 'Romance', 'School']",        Oct 2004 - Dec 2004,https://myanimelist.net/anime/510/Kakyuusei_2__Hitomi_no_Naka_no_Shoujo-tachi
25,Kojiki: Hyuuga-hen,The Hyuga Episode of Kojiki,Movie,1.0,322.0,,5.93,['Historical'],        2013 - 2013,https://myanimelist.net/anime/31769/Kojiki__Hyuuga-hen
26,Mahoutsukai Tai! vs. Shamanic Princess,,OVA,1.0,1253.0,,5.92,"['Comedy', 'Magic', 'Fantasy']",        1998 - 1998,https://myanimelist.net/anime/5466/Mahoutsukai_Tai_vs_Shamanic_Princess
27,MAPS: Densetsu no Samayoeru Seijin-tachi,,Movie,1.0,690.0,,5.94,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Drama', 'Shounen']",        Jul 1987 - Jul 1987,https://myanimelist.net/anime/3183/MAPS__Densetsu_no_Samayoeru_Seijin-tachi
28,Mikan-Seijin,Extraterrestrial Oranges,TV,26.0,425.0,,5.93,['Comedy'],        1992 - 1992,https://myanimelist.net/anime/6907/Mikan-Seijin
29,Nakedyouth,,ONA,1.0,5909.0,,5.93,"['Slice of Life', 'Sports', 'Romance', 'Shounen Ai']",        2006 - 2006,https://myanimelist.net/anime/5085/Nakedyouth
30,Samurai Gun Special,,Special,1.0,701.0,,5.92,"['Action', 'Historical', 'Seinen']",        Jun 2005 - Jun 2005,https://myanimelist.net/anime/22031/Samurai_Gun_Special
31,Shinchou Yuusha: Kono Yuusha ga Ore Tsueee Kuse ni Shinchou Sugiru Recap,,Special,1.0,10884.0,,5.93,"['Action', 'Adventure', 'Comedy', 'Fantasy']",        Dec 2019 - Dec 2019,https://myanimelist.net/anime/40849/Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tsueee_Kuse_ni_Shinchou_Sugiru_Recap
32,Taisei Kensetsu: Shin Doha Kokusai Kuukou,,Special,1.0,3008.0,,5.93,['Drama'],        Dec 2008 - Dec 2008,https://myanimelist.net/anime/13691/Taisei_Kensetsu__Shin_Doha_Kokusai_Kuukou
33,Time Bokan Series: Itadakiman,,TV,20.0,618.0,,5.94,['Mecha'],        Apr 1983 - Sep 1983,https://myanimelist.net/anime/5344/Time_Bokan_Series__Itadakiman
34,Tooryanse,,Music,1.0,609.0,,5.94,"['Supernatural', 'Music']",        Jan 2014 - Jan 2014,https://myanimelist.net/anime/24109/Tooryanse
35,Val x Love,,TV,12.0,44538.0,,5.93,"['Harem', 'Comedy', 'Supernatural', 'Romance', 'Ecchi', 'School', 'Shounen']",        Oct 2019 - Dec 2019,https://myanimelist.net/anime/39799/Val_x_Love
36,3-pun de Wakaru! Kore made no Love Live!,,ONA,1.0,1508.0,,5.92,['Music'],        Apr 2015 - Apr 2015,https://myanimelist.net/anime/41204/3-pun_de_Wakaru_Kore_made_no_Love_Live
37,Anisama,,ONA,1.0,1845.0,,5.92,"['Adventure', 'Comedy', 'Fantasy']",        Aug 2017 - Aug 2017,https://myanimelist.net/anime/36228/Anisama
38,Bremen 4: Jigoku no Naka no Tenshi-tachi,Bremen 4,Special,1.0,563.0,,5.87,"['Kids', 'Adventure']",        Aug 1981 - Aug 1981,https://myanimelist.net/anime/9991/Bremen_4__Jigoku_no_Naka_no_Tenshi-tachi
39,Gamba: Gamba to Nakama-tachi,Air Bound,Movie,1.0,452.0,,5.91,"['Adventure', 'Kids']",        Oct 2015 - Oct 2015,https://myanimelist.net/anime/30738/Gamba__Gamba_to_Nakama-tachi
40,GAME OVER feat. Hatsune Miku,,Music,1.0,2203.0,,5.91,['Music'],        Jul 2013 - Jul 2013,https://myanimelist.net/anime/19521/GAME_OVER_feat_Hatsune_Miku
41,Guardian Hearts,,OVA,6.0,6852.0,,5.91,"['Comedy', 'Ecchi', 'Magic', 'Romance', 'School']",        May 2003 - Nov 2003,https://myanimelist.net/anime/824/Guardian_Hearts
42,Gunparade Orchestra,,TV,24.0,3807.0,,5.92,"['Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Slice of Life']",        Oct 2005 - Mar 2006,https://myanimelist.net/anime/858/Gunparade_Orchestra
43,Jujutsu Kaisen,,ONA,3.0,949.0,,5.92,['Shounen'],        Dec 2018 - Dec 2018,https://myanimelist.net/anime/38777/Jujutsu_Kaisen
44,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,,OVA,2.0,1055.0,,5.9,['Magic'],        Dec 2014 - Dec 2014,https://myanimelist.net/anime/27997/Kaitou_Tenshi_Twin_Angel__Kyun_Kyun☆Tokimeki_Paradise_OVA
45,Kamen Rider Fourze x Crayon Shin-chan,,Special,4.0,835.0,,5.9,"['Action', 'Comedy', 'Seinen']",        Apr 2012 - Apr 2012,https://myanimelist.net/anime/14095/Kamen_Rider_Fourze_x_Crayon_Shin-chan
46,Kemono Friends 2,,TV,12.0,12240.0,,5.91,"['Adventure', 'Comedy']",        Jan 2019 - Apr 2019,https://myanimelist.net/anime/35313/Kemono_Friends_2
47,Kimi no Matsu Mirai (Basho) e,,ONA,1.0,1086.0,,5.92,"['Sci-Fi', 'Slice of Life']",        Nov 2018 - Nov 2018,https://myanimelist.net/anime/38678/Kimi_no_Matsu_Mirai_Basho_e
48,Kishin Houkou Demonbane (TV) Specials,,Special,2.0,999.0,,5.88,"['Magic', 'Mecha', 'Sci-Fi', 'Supernatural']",        Aug 2006 - Dec 2006,https://myanimelist.net/anime/23753/Kishin_Houkou_Demonbane_TV_Specials
49,Mang Huang Ji,The Legend of Jade Sword,ONA,19.0,876.0,,5.89,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",        Apr 2015 - Aug 2015,https://myanimelist.net/anime/37186/Mang_Huang_Ji
