,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Future Card Buddyfight Battsu: All-Star Fight,,TV,8.0,1039.0,,6.69,['Game'],        Apr 2018 - May 2018,https://myanimelist.net/anime/37611/Future_Card_Buddyfight_Battsu__All-Star_Fight
1,Gilgamesh,,TV,26.0,32287.0,,6.67,"['Drama', 'Fantasy', 'Sci-Fi', 'Supernatural']",        Nov 2003 - Mar 2004,https://myanimelist.net/anime/385/Gilgamesh
2,Hime Chen! Otogi Chikku Idol Lilpri (2011),Spellbound! Magical Princess Lilpri,TV,51.0,1242.0,,6.69,"['Magic', 'Shoujo']",        Apr 2011 - Mar 2012,https://myanimelist.net/anime/31068/Hime_Chen_Otogi_Chikku_Idol_Lilpri_2011
3,Joker Game: Kuroneko Yoru no Bouken,,Special,2.0,12693.0,,6.67,"['Military', 'Historical', 'Drama']",        Jul 2016 - Sep 2016,https://myanimelist.net/anime/33129/Joker_Game__Kuroneko_Yoru_no_Bouken
4,Juubee-chan: Lovely Gantai no Himitsu,Jubei-chan the Ninja Girl: Secret of the Lovely Eyepatch,TV,13.0,14828.0,,6.68,"['Action', 'Adventure', 'Comedy', 'Drama', 'Shounen']",        Apr 1999 - Jun 1999,https://myanimelist.net/anime/635/Juubee-chan__Lovely_Gantai_no_Himitsu
5,Juusenki L-Gaim,,TV,54.0,4058.0,,6.68,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Drama', 'Mecha', 'Shounen']",        Feb 1984 - Feb 1985,https://myanimelist.net/anime/2598/Juusenki_L-Gaim
6,Mach GoGoGo,Speed Racer,TV,52.0,10107.0,,6.68,"['Adventure', 'Cars', 'Sports', 'Shounen']",        Apr 1967 - Mar 1968,https://myanimelist.net/anime/1445/Mach_GoGoGo
7,Manga Sarutobi Sasuke,Ninja the Wonder Boy,TV,24.0,986.0,,6.68,"['Adventure', 'Comedy', 'Historical', 'Supernatural']",        Oct 1979 - Apr 1980,https://myanimelist.net/anime/5091/Manga_Sarutobi_Sasuke
8,Marulk-chan no Nichijou,Maruruk's Everday,Movie,4.0,8452.0,,6.74,"['Adventure', 'Fantasy']",        Jan 2020 - Feb 2020,https://myanimelist.net/anime/40897/Marulk-chan_no_Nichijou
9,Mokei Senshi Gunpla Builders Beginning G,,Special,3.0,4345.0,,6.68,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",        Aug 2010 - Dec 2010,https://myanimelist.net/anime/9040/Mokei_Senshi_Gunpla_Builders_Beginning_G
10,Monster Strike The Animation,,ONA,63.0,3354.0,,6.68,"['Action', 'Game', 'Fantasy']",        Jul 2018 - Dec 2019,https://myanimelist.net/anime/38022/Monster_Strike_The_Animation
11,Muhyo to Rouji no Mahouritsu Soudan Jimusho,Muhyo & Roji's Bureau of Supernatural Investigation,TV,12.0,29484.0,,6.68,"['Action', 'Mystery', 'Comedy', 'Supernatural', 'Drama', 'Shounen']",        Aug 2018 - Oct 2018,https://myanimelist.net/anime/37487/Muhyo_to_Rouji_no_Mahouritsu_Soudan_Jimusho
12,Nurarihyon no Mago: Sennen Makyou Recaps,Nura: Rise of the Yokai Clan - Demon Capital,Special,2.0,9938.0,,6.68,"['Action', 'Demons', 'Shounen', 'Supernatural']",        Sep 2011 - Dec 2011,https://myanimelist.net/anime/11083/Nurarihyon_no_Mago__Sennen_Makyou_Recaps
13,Otome wa Boku ni Koishiteru Special,Otoboku: Maidens are Falling for Me! Special,Special,1.0,10643.0,,6.67,"['Comedy', 'Romance', 'School']",        Apr 2007 - Apr 2007,https://myanimelist.net/anime/2615/Otome_wa_Boku_ni_Koishiteru_Special
14,Papuwa,,TV,26.0,1338.0,,6.66,"['Adventure', 'Comedy']",        Sep 2003 - Mar 2004,https://myanimelist.net/anime/2501/Papuwa
15,Peace Maker Kurogane Special,Peace Maker Kurogane: Festival of Gion,Special,1.0,2286.0,,6.68,"['Action', 'Comedy', 'Samurai', 'Historical', 'Drama', 'Shounen']",        Dec 2003 - Dec 2003,https://myanimelist.net/anime/9568/Peace_Maker_Kurogane_Special
16,Ranma ½: 1994 Music Calendar,,OVA,1.0,2633.0,,6.67,"['Slice of Life', 'Martial Arts', 'Comedy']",        1993 - 1993,https://myanimelist.net/anime/10823/Ranma_½__1994_Music_Calendar
17,Re:Zero kara Hajimeru Break Time,Re:ZERO ~Starting Break Time From Zero~,Special,11.0,46758.0,,6.67,"['Adventure', 'Comedy', 'Fantasy', 'Parody']",        Apr 2016 - Jun 2016,https://myanimelist.net/anime/33142/Re_Zero_kara_Hajimeru_Break_Time
18,Rilu Rilu Fairilu: Yousei no Door,,TV,59.0,1731.0,,6.67,"['Slice of Life', 'Magic', 'Fantasy']",        Feb 2016 - Mar 2017,https://myanimelist.net/anime/34754/Rilu_Rilu_Fairilu__Yousei_no_Door
19,Seigi wo Aisuru Mono Gekkou Kamen,,TV,39.0,585.0,,6.68,"['Action', 'Mystery']",        Jan 1972 - Oct 1972,https://myanimelist.net/anime/4332/Seigi_wo_Aisuru_Mono_Gekkou_Kamen
20,Sengoku Majin Goushougun: Toki no Etranger,Time Stranger,Movie,1.0,2074.0,,6.69,"['Action', 'Sci-Fi']",        Apr 1985 - Apr 1985,https://myanimelist.net/anime/2511/Sengoku_Majin_Goushougun__Toki_no_Etranger
21,Seton Doubutsuki: Kuma no Ko Jacky,Monarch: The Big Bear of Tallac,TV,26.0,1449.0,,6.69,"['Adventure', 'Historical', 'Drama']",        Jun 1977 - Dec 1977,https://myanimelist.net/anime/4514/Seton_Doubutsuki__Kuma_no_Ko_Jacky
22,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,,Special,8.0,12103.0,,6.68,"['Comedy', 'Supernatural', 'Fantasy']",        Jan 2006 - Aug 2006,https://myanimelist.net/anime/6330/Shakugan_no_Shana__Friagne___Marianne_no_Naze_Nani_Shana_Nandemo_Shitsumonbako
23,Shirayuki Hime no Densetsu,The Legend of Snow White,TV,52.0,2435.0,,6.68,"['Adventure', 'Fantasy', 'Romance']",        Apr 1994 - Mar 1995,https://myanimelist.net/anime/3809/Shirayuki_Hime_no_Densetsu
24,Skull Man,The Skull Man,TV,13.0,23834.0,,6.67,"['Action', 'Mystery', 'Super Power']",        Apr 2007 - Jul 2007,https://myanimelist.net/anime/2161/Skull_Man
25,Sora yori mo Tooi Basho: Yokoku,,ONA,13.0,1859.0,,6.64,"['Slice of Life', 'Comedy']",        Dec 2017 - Mar 2018,https://myanimelist.net/anime/37123/Sora_yori_mo_Tooi_Basho__Yokoku
26,Spoon Oba-san,,TV,130.0,1446.0,,6.67,"['Kids', 'Magic']",        Apr 1983 - Mar 1984,https://myanimelist.net/anime/2612/Spoon_Oba-san
27,Stratos 4,,TV,13.0,9214.0,,6.67,"['Comedy', 'Military', 'Sci-Fi', 'Shounen']",        Jan 2003 - Mar 2003,https://myanimelist.net/anime/421/Stratos_4
28,Super Robot Taisen OG The Animation,Super Robot Wars Original Generation: The Animation,OVA,3.0,3342.0,,6.68,"['Mecha', 'Sci-Fi', 'Shounen', 'Space']",        May 2005 - Dec 2005,https://myanimelist.net/anime/1544/Super_Robot_Taisen_OG_The_Animation
29,Tekken: Blood Vengeance,,Movie,1.0,17792.0,,6.68,"['Action', 'Fantasy', 'Martial Arts', 'Sci-Fi', 'Supernatural']",        Jul 2011 - Jul 2011,https://myanimelist.net/anime/10702/Tekken__Blood_Vengeance
30,Tide-Line Blue,,TV,12.0,6071.0,,6.68,"['Action', 'Military', 'Adventure', 'Drama', 'Shounen']",        Jul 2005 - Sep 2005,https://myanimelist.net/anime/473/Tide-Line_Blue
