,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Yayoi,,OVA,1.0,725.0,,4.86,['Hentai'],        Dec 1997 - Dec 1997,https://myanimelist.net/anime/5561/Yayoi
1,69 Pink Riders,,OVA,1.0,1136.0,,4.8,['Hentai'],        Jun 2000 - Jun 2000,https://myanimelist.net/anime/5548/69_Pink_Riders
2,Henbou Moral Hazard,,OVA,1.0,968.0,,4.78,['Hentai'],        Mar 2001 - Mar 2001,https://myanimelist.net/anime/3540/Henbou_Moral_Hazard
3,Fairy Forest Remi-chan,,OVA,1.0,1773.0,,4.82,['Hentai'],        Apr 2000 - Apr 2000,https://myanimelist.net/anime/4601/Fairy_Forest_Remi-chan
4,Injuu Nerawareta Idol,Idol of Darkness,OVA,1.0,1068.0,,4.8,"['Demons', 'Hentai']",        Jul 1997 - Jun 1997,https://myanimelist.net/anime/3584/Injuu_Nerawareta_Idol
5,Wake Up! Aria: Majokko Virgin Kiki Ippatsu,Wake Up! Aria,OVA,1.0,768.0,,4.78,['Hentai'],        Feb 1998 - Feb 1998,https://myanimelist.net/anime/5160/Wake_Up_Aria__Majokko_Virgin_Kiki_Ippatsu
6,Kateikyoushi Bishounen Kari,,OVA,1.0,662.0,,4.75,['Hentai'],        Dec 2001 - Dec 2001,https://myanimelist.net/anime/5547/Kateikyoushi_Bishounen_Kari
7,Aoi Taiken,,OVA,2.0,627.0,,4.75,['Hentai'],        Oct 1984 - Oct 1985,https://myanimelist.net/anime/8574/Aoi_Taiken
8,Dream Hazard: Akuma no Program,Dream Hazard,OVA,1.0,1034.0,,4.76,['Hentai'],        Feb 1998 - Feb 1998,https://myanimelist.net/anime/4178/Dream_Hazard__Akuma_no_Program
9,Offside Girl,,OVA,2.0,1638.0,,4.7,"['Hentai', 'Sports']",        Apr 2007 - Aug 2007,https://myanimelist.net/anime/5589/Offside_Girl
10,Pico to Chico,,OVA,1.0,50277.0,,4.69,"['Hentai', 'Yaoi']",        Apr 2007 - Apr 2007,https://myanimelist.net/anime/5391/Pico_to_Chico
11,Mini Skirt Gakuen,Girl's Locker Room Lust,OVA,1.0,1109.0,,4.71,['Hentai'],        Dec 2001 - Dec 2001,https://myanimelist.net/anime/2990/Mini_Skirt_Gakuen
12,Pico: My Little Summer Story,,OVA,1.0,9262.0,,4.69,['Yaoi'],        Nov 2007 - Nov 2007,https://myanimelist.net/anime/6546/Pico__My_Little_Summer_Story
13,Pico x CoCo x Chico,,OVA,1.0,47166.0,,4.66,"['Hentai', 'Yaoi']",        Oct 2008 - Oct 2008,https://myanimelist.net/anime/4866/Pico_x_CoCo_x_Chico
14,Idol Kyousei Sousa,,OVA,2.0,2406.0,,4.66,['Hentai'],        Feb 2017 - Apr 2018,https://myanimelist.net/anime/34506/Idol_Kyousei_Sousa
15,Boku no Pico,,OVA,1.0,109675.0,,4.59,"['Hentai', 'Yaoi']",        Sep 2006 - Sep 2006,https://myanimelist.net/anime/1639/Boku_no_Pico
16,Battle Can²,Battle Can2,OVA,1.0,864.0,,4.53,"['Action', 'Hentai', 'Sci-Fi']",        May 1987 - May 1987,https://myanimelist.net/anime/6025/Battle_Can²
17,Esper Bishoujo Manami,Sexy Fighter Manami,OVA,1.0,1108.0,,4.55,['Hentai'],        Jul 2001 - Jul 2001,https://myanimelist.net/anime/4833/Esper_Bishoujo_Manami
18,Joshidai: Ecchi Soudanshitsu,University Girls: Special Counseling,OVA,1.0,1308.0,,4.51,['Hentai'],        Dec 2001 - Dec 2001,https://myanimelist.net/anime/4310/Joshidai__Ecchi_Soudanshitsu
19,Blue Seagull,,Movie,1.0,775.0,,4.37,"['Action', 'Hentai']",        Nov 1994 - Nov 1994,https://myanimelist.net/anime/11141/Blue_Seagull
20,Tsui no Sora,,OVA,1.0,2901.0,,2.5,['Hentai'],        Aug 2002 - Aug 2002,https://myanimelist.net/anime/5569/Tsui_no_Sora
