,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,,TV,,4632.0,,,"['Adventure', 'Fantasy']",        Oct 2020 - ,https://myanimelist.net/anime/40594/Tatoeba_Last_Dungeon_Mae_no_Mura_no_Shounen_ga_Joban_no_Machi_de_Kurasu_Youna_Monogatari
1,Ten Count,,TV,,14887.0,,,"['Drama', 'Romance', 'Shounen Ai']",        2020 - ,https://myanimelist.net/anime/37616/Ten_Count
2,Tenchi Souzou Design-bu,,TV,,383.0,,,"['Comedy', 'Fantasy', 'Shounen', 'Slice of Life']",         - ,https://myanimelist.net/anime/41762/Tenchi_Souzou_Design-bu
3,Tensei shitara Slime Datta Ken 2nd Season,,TV,,129705.0,,,"['Comedy', 'Fantasy']",        Jan 2021 - Mar 2021,https://myanimelist.net/anime/39551/Tensei_shitara_Slime_Datta_Ken_2nd_Season
4,Tensei shitara Slime Datta Ken 2nd Season Part 2,,TV,,38565.0,,,"['Comedy', 'Fantasy']",        Jul 2021 - Sep 2021,https://myanimelist.net/anime/41487/Tensei_shitara_Slime_Datta_Ken_2nd_Season_Part_2
5,Tensura Nikki: Tensei Shitara Slime Datta Ken,,TV,,33800.0,,,"['Slice of Life', 'Comedy', 'Fantasy', 'Shounen']",        Apr 2021 - Jun 2021,https://myanimelist.net/anime/41488/Tensura_Nikki__Tensei_Shitara_Slime_Datta_Ken
6,The God of High School,,TV,,24842.0,,,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Supernatural', 'Martial Arts', 'Fantasy']",        Jul 2020 - ,https://myanimelist.net/anime/41353/The_God_of_High_School
7,Tian Bao Fuyao Lu,,ONA,,145.0,,,['Action'],        2020 - ,https://myanimelist.net/anime/40735/Tian_Bao_Fuyao_Lu
8,Tian Guan Ci Fu,,ONA,11.0,3000.0,,,"['Action', 'Adventure', 'Historical', 'Supernatural', 'Drama']",        2020 - ,https://myanimelist.net/anime/40730/Tian_Guan_Ci_Fu
9,Tiger & Bunny 2,,TV,,3327.0,,,"['Action', 'Mystery', 'Comedy', 'Super Power']",         - ,https://myanimelist.net/anime/41595/Tiger___Bunny_2
10,To the Moon,,Movie,1.0,5135.0,,,"['Sci-Fi', 'Adventure', 'Drama']",         - ,https://myanimelist.net/anime/37905/To_the_Moon
11,Tokyo 7th Sisters,,Movie,1.0,326.0,,,"['Comedy', 'Music', 'School', 'Slice of Life']",        2020 - 2020,https://myanimelist.net/anime/41307/Tokyo_7th_Sisters
12,Tokyo Mew Mew New ♡,,Unknown,,4781.0,,,"['Sci-Fi', 'Comedy', 'Magic', 'Romance', 'Fantasy', 'Shoujo']",         - ,https://myanimelist.net/anime/41589/Tokyo_Mew_Mew_New_♡
13,Tonikaku Kawaii,Fly Me to the Moon,TV,,9053.0,,,"['Comedy', 'Romance', 'Shounen']",        Oct 2020 - ,https://myanimelist.net/anime/41389/Tonikaku_Kawaii
14,Top wo Nerae 3!,,OVA,,3479.0,,,"['Action', 'Sci-Fi', 'Space', 'Comedy', 'Drama', 'Mecha']",         - ,https://myanimelist.net/anime/38273/Top_wo_Nerae_3
15,Toutotsu ni Egypt Kami,,Unknown,,75.0,,,"['Slice of Life', 'Comedy', 'Fantasy']",         - ,https://myanimelist.net/anime/41688/Toutotsu_ni_Egypt_Kami
16,Tsubu★Doll,,OVA,5.0,1846.0,,,['Music'],         - ,https://myanimelist.net/anime/23275/Tsubu★Doll
17,Tsukipro The Animation 2nd Season,,TV,,2254.0,,,['Music'],         - ,https://myanimelist.net/anime/37008/Tsukipro_The_Animation_2nd_Season
18,Tsukiuta. The Animation 2,,TV,,2004.0,,,['Music'],        Oct 2020 - ,https://myanimelist.net/anime/38669/Tsukiuta_The_Animation_2
19,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi Movie,Star Blazers: Space Battleship Yamato 2202,Movie,1.0,1555.0,,,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama']",        2020 - 2020,https://myanimelist.net/anime/40554/Uchuu_Senkan_Yamato_2202__Ai_no_Senshi-tachi_Movie
20,Uchuu Senkan Yamato 2205: Aratanaru Tabidachi,Space Battleship Yamato 2205: A New Journey,Movie,1.0,980.0,,,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama']",        2020 - 2020,https://myanimelist.net/anime/40389/Uchuu_Senkan_Yamato_2205__Aratanaru_Tabidachi
21,Ultraman 2,,ONA,13.0,2507.0,,,"['Action', 'Sci-Fi', 'Super Power', 'Seinen']",         - ,https://myanimelist.net/anime/39935/Ultraman_2
22,Umayon,,TV,,2771.0,,,"['Slice of Life', 'Comedy', 'Sports']",        Jul 2020 - ,https://myanimelist.net/anime/38835/Umayon
23,Umibe no Étranger,,Movie,1.0,8550.0,,,"['Slice of Life', 'Romance', 'Shounen Ai']",        Sep 2020 - Sep 2020,https://myanimelist.net/anime/40615/Umibe_no_Étranger
24,Uramichi Oniisan,,TV,,1840.0,,,"['Slice of Life', 'Comedy']",        2020 - ,https://myanimelist.net/anime/40620/Uramichi_Oniisan
25,Urasekai Picnic,Otherside Picnic,TV,,1966.0,,,"['Adventure', 'Fantasy', 'Mystery', 'Sci-Fi', 'Shoujo Ai']",         - ,https://myanimelist.net/anime/41392/Urasekai_Picnic
26,Utakata Overdrive,,OVA,1.0,1789.0,,,"['Fantasy', 'Music']",         - ,https://myanimelist.net/anime/32012/Utakata_Overdrive
27,Utawarerumono: Futari no Hakuoro,,TV,,5300.0,,,"['Action', 'Drama', 'Fantasy']",         - ,https://myanimelist.net/anime/40590/Utawarerumono__Futari_no_Hakuoro
28,Uzaki-chan wa Asobitai!,,TV,,17945.0,,,"['Slice of Life', 'Comedy', 'Ecchi']",        Jul 2020 - ,https://myanimelist.net/anime/41226/Uzaki-chan_wa_Asobitai
29,Uzumaki,Uzumaki: Spiral into Horror,TV,4.0,12839.0,,,"['Dementia', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Romance', 'Seinen']",        2020 - 2020,https://myanimelist.net/anime/40333/Uzumaki
30,Vampire in the Garden,,ONA,,606.0,,,['Vampire'],         - ,https://myanimelist.net/anime/39518/Vampire_in_the_Garden
31,Violet Evergarden Movie,,Movie,1.0,107042.0,,,"['Drama', 'Fantasy', 'Slice of Life']",        2020 - 2020,https://myanimelist.net/anime/37987/Violet_Evergarden_Movie
32,Vlad Love,,TV,12.0,6372.0,,,"['Comedy', 'Supernatural', 'Vampire', 'School']",         - ,https://myanimelist.net/anime/39990/Vlad_Love
33,Wave!!: Surfing Yappe!!,,Movie,3.0,4466.0,,,"['Slice of Life', 'Sports']",        2020 - 2020,https://myanimelist.net/anime/40267/Wave__Surfing_Yappe
34,WIXOSS,,TV,,351.0,,,"['Game', 'Psychological']",        2020 - ,https://myanimelist.net/anime/41521/WIXOSS
35,World Trigger 2,,TV,,15645.0,,,"['Action', 'Sci-Fi', 'Supernatural', 'School', 'Shounen']",         - ,https://myanimelist.net/anime/40907/World_Trigger_2
36,Wu Shan Wu Xing,Fog Hill of Five Elements,ONA,,1858.0,,,"['Action', 'Fantasy', 'Historical', 'Martial Arts']",        2019 - ,https://myanimelist.net/anime/37936/Wu_Shan_Wu_Xing
37,Xian Yue Meng Ying,Reflection of Crescent,OVA,1.0,1949.0,,,"['Action', 'Shounen Ai', 'Supernatural']",         - ,https://myanimelist.net/anime/33295/Xian_Yue_Meng_Ying
38,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,,TV,,147868.0,,,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'School']",        Jul 2020 - ,https://myanimelist.net/anime/39547/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Kan
39,Yakusoku no Neverland 2nd Season,The Promised Neverland 2nd Season,TV,,137223.0,,,"['Sci-Fi', 'Mystery', 'Psychological', 'Thriller', 'Shounen']",        Jan 2021 - ,https://myanimelist.net/anime/39617/Yakusoku_no_Neverland_2nd_Season
40,Yes ka No ka Hanbun ka,,Movie,1.0,2847.0,,,"['Drama', 'Shounen Ai']",        2020 - 2020,https://myanimelist.net/anime/40646/Yes_ka_No_ka_Hanbun_ka
41,Yingxiong Zai Lin,,ONA,,955.0,,,['Action'],        2020 - ,https://myanimelist.net/anime/40979/Yingxiong_Zai_Lin
42,Yousei Chii-tan☆,,TV,,112.0,,,"['Slice of Life', 'Kids']",         - ,https://myanimelist.net/anime/39110/Yousei_Chii-tan☆
43,Yuri!!! on Ice The Movie: Ice Adolescence,Yuri on Ice the Movie: Ice Adolescence,Movie,1.0,37008.0,,,"['Comedy', 'Sports']",         - ,https://myanimelist.net/anime/35500/Yuri_on_Ice_The_Movie__Ice_Adolescence
44,Yuru Camp△ 2nd Season,Laid-Back Camp,TV,,39466.0,,,"['Slice of Life', 'Comedy']",        Jan 2021 - ,https://myanimelist.net/anime/38474/Yuru_Camp△_2nd_Season
45,Yuru Camp△ Movie,,Movie,1.0,19442.0,,,"['Comedy', 'Slice of Life']",         - ,https://myanimelist.net/anime/38475/Yuru_Camp△_Movie
46,Yuuki Yuuna wa Yuusha de Aru Churutto!,,Unknown,,1545.0,,,"['Slice of Life', 'Comedy', 'Drama', 'Magic', 'Fantasy']",         - ,https://myanimelist.net/anime/42071/Yuuki_Yuuna_wa_Yuusha_de_Aru_Churutto
47,Yuukoku no Moriarty,Moriarty the Patriot,TV,,3320.0,,,"['Mystery', 'Historical', 'Psychological', 'Shounen']",         - ,https://myanimelist.net/anime/40911/Yuukoku_no_Moriarty
48,Zero Seiki Movie 1: Emeraldas,,Movie,1.0,1830.0,,,"['Action', 'Sci-Fi', 'Adventure']",        2020 - ,https://myanimelist.net/anime/35853/Zero_Seiki_Movie_1__Emeraldas
49,Zero Seiki Movie 2: Herlock,,Movie,1.0,1238.0,,,"['Action', 'Sci-Fi', 'Adventure']",         - ,https://myanimelist.net/anime/35854/Zero_Seiki_Movie_2__Herlock
