,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Asura,,Movie,1.0,25927.0,,7.08,"['Drama', 'Historical']",        Sep 2012 - Sep 2012,https://myanimelist.net/anime/8475/Asura
1,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,,Special,1.0,13579.0,,7.1,['Shoujo'],        Dec 1993 - Dec 1993,https://myanimelist.net/anime/2937/Bishoujo_Senshi_Sailor_Moon_R__Make_Up_Sailor_Senshi
2,Black★Rock Shooter,,Music,1.0,57380.0,,7.09,"['Action', 'Music']",        Jun 2008 - Jun 2008,https://myanimelist.net/anime/12079/Black★Rock_Shooter
3,Daisuki! BuBu ChaCha,I love BuBu ChaCha,TV,26.0,1219.0,,7.09,['Kids'],        May 2001 - Nov 2001,https://myanimelist.net/anime/4586/Daisuki_BuBu_ChaCha
4,Dance in the Vampire Bund,,TV,12.0,177330.0,,7.09,"['Action', 'Supernatural', 'Vampire']",        Jan 2010 - Apr 2010,https://myanimelist.net/anime/6747/Dance_in_the_Vampire_Bund
5,Dirty Pair: The Movie,Dirty Pair: Project Eden,Movie,1.0,6077.0,,7.08,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Police']",        Mar 1987 - Mar 1987,https://myanimelist.net/anime/1796/Dirty_Pair__The_Movie
6,Doraemon Movie 14: Nobita to Buriki no Labyrinth,Doraemon the Movie: Nobita and the Tin Labyrinth,Movie,1.0,2652.0,,7.09,['Fantasy'],        Mar 1993 - Mar 1993,https://myanimelist.net/anime/2659/Doraemon_Movie_14__Nobita_to_Buriki_no_Labyrinth
7,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,Sword Oratoria: Is it Wrong to Try to Pick Up Girls in a Dungeon? On the Side,TV,12.0,254094.0,,7.09,"['Action', 'Adventure', 'Fantasy']",        Apr 2017 - Jul 2017,https://myanimelist.net/anime/32887/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_Gaiden__Sword_Oratoria
8,Escaflowne,Escaflowne: A Girl in Gaea,Movie,1.0,54021.0,,7.09,"['Adventure', 'Drama', 'Fantasy', 'Mecha', 'Romance', 'Sci-Fi', 'Shoujo']",        Jun 2000 - Jun 2000,https://myanimelist.net/anime/393/Escaflowne
9,Gakuen Senki Muryou,Shingu: Secret of the Stellar Wars,TV,26.0,5177.0,,7.09,"['Sci-Fi', 'Adventure', 'Space', 'Supernatural', 'Mecha', 'Shounen']",        May 2001 - Dec 2001,https://myanimelist.net/anime/1179/Gakuen_Senki_Muryou
10,Gantz,,TV,13.0,260018.0,,7.09,"['Action', 'Sci-Fi', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Ecchi']",        Apr 2004 - Jun 2004,https://myanimelist.net/anime/384/Gantz
11,Ginga Hyouryuu Vifam,,TV,46.0,2673.0,,7.1,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Mecha']",        Oct 1983 - Sep 1984,https://myanimelist.net/anime/2987/Ginga_Hyouryuu_Vifam
12,Great Mazinger,,TV,56.0,3733.0,,7.08,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",        Sep 1974 - Sep 1975,https://myanimelist.net/anime/5658/Great_Mazinger
13,Harukanaru Toki no Naka de: Hachiyou Shou,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,TV,26.0,19543.0,,7.08,"['Fantasy', 'Magic', 'Supernatural', 'Demons', 'Historical', 'Shoujo']",        Oct 2004 - Mar 2005,https://myanimelist.net/anime/247/Harukanaru_Toki_no_Naka_de__Hachiyou_Shou
