,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Inochi no Chikyuu: Dioxin no Natsu,The Summer of Dioxin,Movie,1.0,744.0,,6.49,['Drama'],        Aug 2001 - Aug 2001,https://myanimelist.net/anime/9495/Inochi_no_Chikyuu__Dioxin_no_Natsu
1,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",,ONA,1.0,4941.0,,6.49,"['Fantasy', 'Seinen']",        Oct 2012 - Oct 2012,https://myanimelist.net/anime/16101/Jinrui_wa_Suitai_Shimashita__Ningen-san_no_Yousei-san_Memo
2,King of Prism: Shiny Seven Stars,,TV,12.0,2474.0,,6.49,"['Music', 'Sports', 'Shounen']",        Apr 2019 - Jul 2019,https://myanimelist.net/anime/39699/King_of_Prism__Shiny_Seven_Stars
3,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,,OVA,1.0,1839.0,,6.49,['Music'],        Mar 2013 - Mar 2013,https://myanimelist.net/anime/15279/Kira_Kira_5th_Anniversary_Live_Anime__Kick_Start_Generation
4,Kitsune no Koe,Voice of Fox,TV,12.0,14530.0,,6.49,['Music'],        Oct 2018 - Dec 2018,https://myanimelist.net/anime/37106/Kitsune_no_Koe
5,Kurenai Sanshirou,Judo Boy,TV,26.0,1192.0,,6.51,"['Action', 'Martial Arts', 'Sports']",        Apr 1969 - Sep 1969,https://myanimelist.net/anime/4439/Kurenai_Sanshirou
6,Kuromajo-san ga Tooru!!,Here Comes the Black Witch!!,TV,60.0,7509.0,,6.49,"['Comedy', 'Magic', 'School', 'Slice of Life']",        Apr 2012 - Feb 2014,https://myanimelist.net/anime/13159/Kuromajo-san_ga_Tooru
7,Last Period: Owarinaki Rasen no Monogatari,Last Period: The Journey to the End of the Despair,TV,12.0,27706.0,,6.48,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic']",        Apr 2018 - Jun 2018,https://myanimelist.net/anime/37254/Last_Period__Owarinaki_Rasen_no_Monogatari
8,Mahou Shoujo Site,Magical Girl Site,TV,12.0,121370.0,,6.48,"['Drama', 'Horror', 'Psychological', 'Supernatural']",        Apr 2018 - Jun 2018,https://myanimelist.net/anime/36266/Mahou_Shoujo_Site
9,Maken-Ki!,,TV,12.0,190133.0,,6.48,"['Action', 'Ecchi', 'Harem', 'Martial Arts', 'School', 'Super Power']",        Oct 2011 - Dec 2011,https://myanimelist.net/anime/9936/Maken-Ki
10,Mama wa Poyopoyo Saurus ga Osuki,Mama Loves the Poyopoyo-Saurus,TV,52.0,532.0,,6.49,"['Comedy', 'Kids', 'Slice of Life']",        Sep 1995 - Aug 1996,https://myanimelist.net/anime/4782/Mama_wa_Poyopoyo_Saurus_ga_Osuki
11,Miami Guns,,TV,13.0,4525.0,,6.49,"['Comedy', 'Ecchi', 'Police', 'Shounen']",        Feb 2000 - May 2000,https://myanimelist.net/anime/783/Miami_Guns
12,Midori no Makibao,Green Makibao,TV,61.0,988.0,,6.47,"['Sports', 'Comedy']",        Mar 1996 - Jul 1997,https://myanimelist.net/anime/3550/Midori_no_Makibao
13,"Minami Kamakura Koukou Joshi Jitenshabu: Kita yo, Taiwan!",kura High School Girls Cycling Club: We're In Taiwan!!,Special,1.0,2881.0,,6.49,"['Sports', 'School', 'Shounen']",        May 2017 - May 2017,https://myanimelist.net/anime/34734/Minami_Kamakura_Koukou_Joshi_Jitenshabu__Kita_yo_Taiwan
14,Mottainai (Special),,Special,1.0,3461.0,,6.48,['Slice of Life'],        Jul 2015 - Jul 2015,https://myanimelist.net/anime/31144/Mottainai_Special
15,Nekojiru Gekijou Jirujiru Original,,TV,27.0,8683.0,,6.49,"['Action', 'Comedy']",        Jul 1999 - Oct 1999,https://myanimelist.net/anime/1062/Nekojiru_Gekijou_Jirujiru_Original
16,Osomatsu-san Movie: Zensetsu Gekijou,Mr. Osomatsu-san the Movie: Prologue Theater,Special,6.0,879.0,,6.49,"['Comedy', 'Parody']",        Nov 2019 - Nov 2019,https://myanimelist.net/anime/41052/Osomatsu-san_Movie__Zensetsu_Gekijou
17,Paul no Miracle Daisakusen,Paul in Fantasy Island,TV,50.0,652.0,,6.49,"['Action', 'Adventure', 'Kids']",        Oct 1976 - Sep 1977,https://myanimelist.net/anime/4013/Paul_no_Miracle_Daisakusen
18,Pokemon Best Wishes! Season 2,Pokémon: Black & White: Rival Destinies,TV,24.0,38649.0,,6.48,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",        Jun 2012 - Jan 2013,https://myanimelist.net/anime/14093/Pokemon_Best_Wishes_Season_2
19,Pokemon Movie 15: Kyurem vs. Seikenshi,Pokemon the Movie: Kyurem VS. The Sword of Justice,Movie,1.0,28072.0,,6.48,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",        Jul 2012 - Jul 2012,https://myanimelist.net/anime/12671/Pokemon_Movie_15__Kyurem_vs_Seikenshi
