,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,IGPX: Immortal Grand Prix (2005),IGPX: Immortal Grand Prix,TV,13.0,15722.0,,7.14,"['Drama', 'Mecha', 'Sci-Fi', 'Shounen', 'Sports']",        Oct 2005 - Mar 2006,https://myanimelist.net/anime/3270/IGPX__Immortal_Grand_Prix_2005
1,Kanon,,TV,13.0,52771.0,,7.14,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",        Jan 2002 - Mar 2002,https://myanimelist.net/anime/144/Kanon
2,Kirarin☆Revolution,Kirarin Revolution,TV,153.0,22243.0,,7.13,"['Comedy', 'Drama', 'Romance', 'Shoujo']",        Apr 2006 - Mar 2009,https://myanimelist.net/anime/1516/Kirarin☆Revolution
3,Kodomo no Omocha,,OVA,1.0,4574.0,,7.13,"['Comedy', 'Drama', 'School', 'Shoujo']",        Dec 1995 - Dec 1995,https://myanimelist.net/anime/3421/Kodomo_no_Omocha
4,Koro-sensei Q!,,Movie,1.0,26140.0,,7.14,"['Comedy', 'Shounen']",        Nov 2016 - Nov 2016,https://myanimelist.net/anime/33511/Koro-sensei_Q
5,Kyoukaisenjou no Horizon,Horizon in the Middle of Nowhere,TV,13.0,142031.0,,7.14,"['Action', 'Sci-Fi', 'Fantasy']",        Oct 2011 - Dec 2011,https://myanimelist.net/anime/10456/Kyoukaisenjou_no_Horizon
6,Kyoushoku Soukou Guyver (1989),The Guyver: Bio-Booster Armor,OVA,6.0,9858.0,,7.14,"['Action', 'Horror', 'Sci-Fi', 'Super Power']",        Sep 1989 - Feb 1990,https://myanimelist.net/anime/6016/Kyoushoku_Soukou_Guyver_1989
7,Macross 7,,TV,49.0,22590.0,,7.14,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Music', 'Space', 'Comedy', 'Drama', 'Romance', 'Mecha', 'Shounen']",        Oct 1994 - Sep 1995,https://myanimelist.net/anime/1397/Macross_7
8,Mahou no Tenshi Creamy Mami,Magical Angel Creamy Mami,TV,52.0,9276.0,,7.14,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Sci-Fi', 'Shoujo']",        Jul 1983 - Jun 1984,https://myanimelist.net/anime/2044/Mahou_no_Tenshi_Creamy_Mami
9,Miracle☆Girls,,TV,51.0,3341.0,,7.14,"['Drama', 'Magic', 'Shoujo']",        Jan 1993 - Dec 1993,https://myanimelist.net/anime/2834/Miracle☆Girls
10,Momokuri,,ONA,26.0,61499.0,,7.14,"['Comedy', 'Romance', 'Slice of Life']",        Dec 2015 - Feb 2016,https://myanimelist.net/anime/30014/Momokuri
11,Nasu: Suitcase no Wataridori,Nasu: A Migratory Bird with Suitcase,OVA,1.0,2841.0,,7.13,"['Drama', 'Seinen', 'Sports']",        Oct 2007 - Oct 2007,https://myanimelist.net/anime/3111/Nasu__Suitcase_no_Wataridori
12,Negima!? Natsu Special!?,,OVA,1.0,15611.0,,7.14,"['Ecchi', 'Fantasy', 'Comedy', 'Romance']",        Nov 2006 - Nov 2006,https://myanimelist.net/anime/1732/Negima_Natsu_Special
13,Nobunaga no Shinobi: Ise Kanegasaki-hen,Ninja Girl & Samurai Master 2nd,TV,26.0,8706.0,,7.14,"['Comedy', 'Historical']",        Apr 2017 - Sep 2017,https://myanimelist.net/anime/34978/Nobunaga_no_Shinobi__Ise_Kanegasaki-hen
14,One Piece Movie 1,,Movie,1.0,71424.0,,7.14,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",        Mar 2000 - Mar 2000,https://myanimelist.net/anime/459/One_Piece_Movie_1
15,Oshiete! Galko-chan: Natsuyasumitte Hontou Desu ka?,Please tell me! Galko-chan OVA,OVA,1.0,20502.0,,7.14,"['Slice of Life', 'Comedy']",        Jan 2017 - Jan 2017,https://myanimelist.net/anime/33949/Oshiete_Galko-chan__Natsuyasumitte_Hontou_Desu_ka
16,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,,Movie,1.0,3309.0,,7.14,"['Action', 'Kids', 'Magic', 'Shoujo']",        Mar 2013 - Mar 2013,https://myanimelist.net/anime/16442/Precure_All_Stars_Movie_New_Stage_2__Kokoro_no_Tomodachi
17,RD Sennou Chousashitsu,,TV,26.0,21856.0,,7.14,"['Action', 'Sci-Fi']",        Apr 2008 - Oct 2008,https://myanimelist.net/anime/3363/RD_Sennou_Chousashitsu
18,Robin Hood no Daibouken,The Great Adventures of Robin Hood,TV,52.0,6155.0,,7.14,"['Adventure', 'Historical', 'Romance']",        Jul 1990 - Oct 1992,https://myanimelist.net/anime/2543/Robin_Hood_no_Daibouken
19,Sansha Sanyou,"Three Leaves, Three Colors",TV,12.0,49790.0,,7.14,"['Slice of Life', 'Comedy', 'School']",        Apr 2016 - Jun 2016,https://myanimelist.net/anime/31564/Sansha_Sanyou
20,Senkaiden Houshin Engi,Soul Hunter,TV,26.0,14054.0,,7.14,"['Magic', 'Adventure', 'Fantasy', 'Supernatural', 'Historical', 'Shounen']",        Jul 1999 - Dec 1999,https://myanimelist.net/anime/1108/Senkaiden_Houshin_Engi
21,Shin Captain Tsubasa,,OVA,13.0,8519.0,,7.14,"['Action', 'Sports', 'Shounen']",        Jul 1989 - Jul 1990,https://myanimelist.net/anime/2117/Shin_Captain_Tsubasa
22,Shuffle!,,TV,24.0,224445.0,,7.13,"['Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Seinen']",        Jul 2005 - Jan 2006,https://myanimelist.net/anime/79/Shuffle
23,Tetsuwan Birdy,Birdy the Mighty,OVA,4.0,23125.0,,7.13,"['Action', 'Comedy', 'Sci-Fi', 'Shounen']",        Jul 1996 - Feb 1997,https://myanimelist.net/anime/566/Tetsuwan_Birdy
