,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,,OVA,2.0,2560.0,,6.48,['Hentai'],        Aug 2007 - Nov 2007,https://myanimelist.net/anime/3917/Hitozuma_Cosplay_Kissa_2__Hitozuma_LoveLove_-_Cosplay_OVA
1,Ikusa Otome Valkyrie G,,OVA,2.0,3459.0,,6.5,"['Hentai', 'Supernatural', 'Fantasy']",        Jul 2012 - Aug 2012,https://myanimelist.net/anime/14047/Ikusa_Otome_Valkyrie_G
2,Injutsu no Yakata The Animation,,OVA,1.0,3448.0,,6.49,['Hentai'],        Aug 2014 - Aug 2014,https://myanimelist.net/anime/24849/Injutsu_no_Yakata_The_Animation
3,Kansen 5: The Daybreak,,OVA,3.0,5883.0,,6.5,['Hentai'],        Oct 2012 - Apr 2018,https://myanimelist.net/anime/12961/Kansen_5__The_Daybreak
4,Makai Tenshi Djibril,Jiburiru: The Devil Angel,OVA,4.0,7834.0,,6.49,['Hentai'],        Nov 2004 - Jun 2005,https://myanimelist.net/anime/1360/Makai_Tenshi_Djibril
5,Newmanoid Cam: Cam Castin,,OVA,1.0,3432.0,,6.5,['Hentai'],        Apr 2010 - Apr 2010,https://myanimelist.net/anime/8651/Newmanoid_Cam__Cam_Castin
6,Oppai Infinity∞! The Animation,,OVA,1.0,3593.0,,6.49,['Hentai'],        Jan 2014 - Jan 2014,https://myanimelist.net/anime/21059/Oppai_Infinity∞_The_Animation
7,Zetsuai 1989,,OVA,1.0,9988.0,,6.48,"['Drama', 'Music', 'Romance', 'Sports', 'Yaoi']",        Jul 1992 - Jul 1992,https://myanimelist.net/anime/1041/Zetsuai_1989
8,Bokura no Sex,,OVA,2.0,4311.0,,6.48,['Hentai'],        Nov 2016 - Jan 2017,https://myanimelist.net/anime/34030/Bokura_no_Sex
9,Bronze: Zetsuai Since 1989,,OVA,1.0,8888.0,,6.48,"['Drama', 'Music', 'Romance', 'Sports', 'Yaoi']",        Dec 1996 - Dec 1996,https://myanimelist.net/anime/1042/Bronze__Zetsuai_Since_1989
10,Elf Hime Nina,,OVA,3.0,4538.0,,6.47,"['Fantasy', 'Hentai', 'Supernatural']",        Oct 2010 - May 2012,https://myanimelist.net/anime/9545/Elf_Hime_Nina
11,Kisaku,,OVA,6.0,2492.0,,6.47,['Hentai'],        Jan 2002 - Mar 2003,https://myanimelist.net/anime/2377/Kisaku
12,Kyonyuu Dosukebe Gakuen,,OVA,2.0,4438.0,,6.48,['Hentai'],        Oct 2018 - Dec 2018,https://myanimelist.net/anime/36689/Kyonyuu_Dosukebe_Gakuen
13,Lo Re: Pako Sukusuku Mizuki-chan The Animation,,OVA,1.0,4949.0,,6.48,['Hentai'],        May 2016 - May 2016,https://myanimelist.net/anime/32997/Lo_Re__Pako_Sukusuku_Mizuki-chan_The_Animation
14,Shinshou Genmukan,,OVA,4.0,3458.0,,6.47,['Hentai'],        Mar 2010 - Sep 2010,https://myanimelist.net/anime/8294/Shinshou_Genmukan
15,Crimson Girls: Chikan Shihai,,OVA,3.0,6300.0,,6.47,['Hentai'],        May 2012 - Sep 2015,https://myanimelist.net/anime/13325/Crimson_Girls__Chikan_Shihai
16,Juvenile Pornography The Animation,,OVA,1.0,5075.0,,6.47,['Hentai'],        Dec 2017 - Dec 2017,https://myanimelist.net/anime/36755/Juvenile_Pornography_The_Animation
17,Little Monica Monogatari,The Story of Little Monica,OVA,2.0,7822.0,,6.47,['Hentai'],        Apr 2002 - Jul 2002,https://myanimelist.net/anime/1785/Little_Monica_Monogatari
18,Tonari no Ie no Anette-san The Animation,,OVA,1.0,2008.0,,6.48,['Hentai'],        Jan 2020 - Jan 2020,https://myanimelist.net/anime/40639/Tonari_no_Ie_no_Anette-san_The_Animation
19,Houkago: Nureta Seifuku,After Class Lesson,OVA,3.0,7639.0,,6.45,['Hentai'],        Jan 2005 - Sep 2005,https://myanimelist.net/anime/2896/Houkago__Nureta_Seifuku
20,Hump Bang,,OVA,2.0,3328.0,,6.47,['Hentai'],        Aug 2012 - Dec 2012,https://myanimelist.net/anime/14659/Hump_Bang
21,JK to Inkou Kyoushi 4 feat. Ero Giin-sensei,,OVA,2.0,2600.0,,6.47,"['Hentai', 'School']",        Apr 2018 - Aug 2018,https://myanimelist.net/anime/37224/JK_to_Inkou_Kyoushi_4_feat_Ero_Giin-sensei
22,Junai Maniac,Pure Love Maniac,OVA,2.0,3769.0,,6.47,['Hentai'],        Apr 2015 - Jul 2015,https://myanimelist.net/anime/29915/Junai_Maniac
23,Kansen 3: Shuto Houkai,,OVA,2.0,4504.0,,6.47,['Hentai'],        Sep 2010 - Dec 2010,https://myanimelist.net/anime/9309/Kansen_3__Shuto_Houkai
24,Ma ga Ochiru Yoru,The Night When Evil Falls,OVA,3.0,3857.0,,6.46,['Hentai'],        Aug 2006 - Dec 2006,https://myanimelist.net/anime/2394/Ma_ga_Ochiru_Yoru
25,Shin Saishuu Chikan Densha,,OVA,3.0,3288.0,,6.44,['Hentai'],        Aug 2004 - May 2005,https://myanimelist.net/anime/2276/Shin_Saishuu_Chikan_Densha
26,Aisai Nikki,,OVA,1.0,8142.0,,6.46,['Hentai'],        Dec 2010 - Dec 2010,https://myanimelist.net/anime/9721/Aisai_Nikki
27,Imouto Jiru,Younger Sister Juice,OVA,2.0,8679.0,,6.45,['Hentai'],        Nov 2003 - Mar 2004,https://myanimelist.net/anime/1783/Imouto_Jiru
28,Iyashite Agerun Saiyuuki,Karma Saiyuki,OVA,1.0,4971.0,,6.45,"['Hentai', 'Parody']",        Feb 2007 - Feb 2007,https://myanimelist.net/anime/2883/Iyashite_Agerun_Saiyuuki
29,Maid in Heaven SuperS,Maid in Heaven,OVA,2.0,6579.0,,6.45,['Hentai'],        Oct 2005 - Nov 2005,https://myanimelist.net/anime/2188/Maid_in_Heaven_SuperS
30,Nama Lo Re: Namakemono The Animation,,OVA,1.0,4465.0,,6.46,['Hentai'],        Jun 2016 - Jun 2016,https://myanimelist.net/anime/33138/Nama_Lo_Re__Namakemono_The_Animation
31,Otome Chibaku Yuugi,,OVA,2.0,4113.0,,6.45,['Hentai'],        Jan 2010 - Mar 2010,https://myanimelist.net/anime/7581/Otome_Chibaku_Yuugi
32,Saishuu Chikan Densha,Midnight Sleazy Train,OVA,3.0,3612.0,,6.44,['Hentai'],        Sep 2002 - Feb 2003,https://myanimelist.net/anime/2275/Saishuu_Chikan_Densha
33,Shoujo Senki Soul Eater,,OVA,1.0,9086.0,,6.44,['Hentai'],        Sep 2010 - Sep 2010,https://myanimelist.net/anime/9328/Shoujo_Senki_Soul_Eater
34,Tokubetsu Byoutou,,OVA,2.0,4153.0,,6.45,['Hentai'],        Oct 2007 - Mar 2008,https://myanimelist.net/anime/3995/Tokubetsu_Byoutou
35,Virgin Night,,OVA,1.0,3305.0,,6.46,"['Hentai', 'Romance']",        Jun 2001 - Jun 2001,https://myanimelist.net/anime/823/Virgin_Night
36,Allargando The Animation,,OVA,1.0,4481.0,,6.44,['Hentai'],        May 2015 - May 2015,https://myanimelist.net/anime/30128/Allargando_The_Animation
37,Bible Black: New Testament Recap,,OVA,1.0,4841.0,,6.42,['Hentai'],        Jun 2008 - Jun 2008,https://myanimelist.net/anime/13223/Bible_Black__New_Testament_Recap
