,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Detective Conan: Anti-Crime Guide,,OVA,1.0,1454.0,,6.38,['Kids'],        2006 - 2006,https://myanimelist.net/anime/36269/Detective_Conan__Anti-Crime_Guide
1,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,,OVA,1.0,4693.0,,6.37,"['Comedy', 'Ecchi', 'Parody', 'School', 'Shounen']",        Jan 2013 - Jan 2013,https://myanimelist.net/anime/14889/Ebiten__Kouritsu_Ebisugawa_Koukou_Tenmonbu_OVA
2,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,,Special,1.0,11714.0,,6.36,"['Comedy', 'School']",        Dec 2017 - Dec 2017,https://myanimelist.net/anime/36914/Fate_Grand_Order__Himuro_no_Tenchi_-_7-nin_no_Saikyou_Ijin-hen
3,Fate/strange Fake,,ONA,1.0,1060.0,,6.37,"['Action', 'Music', 'Supernatural', 'Magic', 'Fantasy']",        Dec 2019 - Dec 2019,https://myanimelist.net/anime/40982/Fate_strange_Fake
4,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,,Movie,1.0,644.0,,6.36,"['Comedy', 'Fantasy']",        Sep 2014 - Sep 2014,https://myanimelist.net/anime/24071/gdgd_Fairies_Movie__tte_Iu_Eiga_wa_Dou_kana
5,Ikkitousen: Western Wolves,,OVA,3.0,6821.0,,6.37,"['Action', 'Ecchi', 'Martial Arts', 'School', 'Seinen', 'Super Power']",        Jan 2019 - Feb 2019,https://myanimelist.net/anime/38425/Ikkitousen__Western_Wolves
6,Jikuu Boukenki Zentrix,Zentrix,TV,26.0,719.0,,6.37,"['Adventure', 'Mecha', 'Sci-Fi']",        Apr 2003 - Sep 2003,https://myanimelist.net/anime/5129/Jikuu_Boukenki_Zentrix
7,Jungle Taitei Leo: Hon-o-ji,,Movie,1.0,434.0,,6.36,"['Adventure', 'Drama']",        2000 - 2000,https://myanimelist.net/anime/18533/Jungle_Taitei_Leo__Hon-o-ji
8,Juusenki L-Gaim III: Full Metal Soldier,,OVA,1.0,841.0,,6.36,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",        Mar 1987 - Mar 1987,https://myanimelist.net/anime/2601/Juusenki_L-Gaim_III__Full_Metal_Soldier
9,Kacchikenee!,,Movie,1.0,1616.0,,6.37,['Supernatural'],        Mar 2016 - Mar 2016,https://myanimelist.net/anime/30921/Kacchikenee
10,Kamen Rider Den-O: Imagin Anime 3,,OVA,12.0,582.0,,6.38,"['Action', 'Adventure', 'Comedy', 'Kids', 'Super Power']",        Oct 2010 - Oct 2010,https://myanimelist.net/anime/10202/Kamen_Rider_Den-O__Imagin_Anime_3
11,Ketsuekigata-kun! 4,,TV,12.0,2322.0,,6.37,['Comedy'],        Jan 2016 - Mar 2016,https://myanimelist.net/anime/32274/Ketsuekigata-kun_4
12,Kimagure Mercy,,Music,1.0,639.0,,6.37,['Music'],        Jun 2016 - Jun 2016,https://myanimelist.net/anime/36630/Kimagure_Mercy
13,Kyoto Animation: Megane-hen,Glasses,Special,1.0,9687.0,,6.37,['Supernatural'],        May 2012 - May 2012,https://myanimelist.net/anime/17813/Kyoto_Animation__Megane-hen
14,Kyuukyoku Choujin R,"The Ultimate Esper ""R""",OVA,1.0,1033.0,,6.37,"['Sci-Fi', 'Comedy']",        Oct 1991 - Oct 1991,https://myanimelist.net/anime/6796/Kyuukyoku_Choujin_R
15,Macross 25th Anniversary: All That VF Macross F Version,,ONA,1.0,2948.0,,6.36,"['Action', 'Sci-Fi', 'Mecha']",        Aug 2008 - Aug 2008,https://myanimelist.net/anime/5165/Macross_25th_Anniversary__All_That_VF_Macross_F_Version
16,Mahou Shoujo Lalabel,,TV,49.0,1312.0,,6.36,"['Slice of Life', 'Magic', 'Comedy', 'Shoujo']",        Feb 1980 - Feb 1981,https://myanimelist.net/anime/3878/Mahou_Shoujo_Lalabel
17,Megalo Box Specials,,Special,3.0,8896.0,,6.37,"['Action', 'Drama', 'Shounen', 'Slice of Life', 'Sports']",        Jul 2018 - Nov 2018,https://myanimelist.net/anime/37703/Megalo_Box_Specials
18,Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,An Encore and Continuance: Pandora's Box,ONA,1.0,2269.0,,6.35,"['Action', 'Fantasy', 'Game']",        Dec 2016 - Dec 2016,https://myanimelist.net/anime/34661/Monster_Strike__Zoku_Saishuu-banashi_-_Pandora_no_Hako
19,Neko ga Kureta Marui Shiawase,,ONA,5.0,809.0,,6.36,"['Slice of Life', 'Comedy']",        May 2017 - Mar 2018,https://myanimelist.net/anime/35624/Neko_ga_Kureta_Marui_Shiawase
20,Nils no Fushigi na Tabi (Movie),The Wonderful Adventures of Nils Movie,Movie,1.0,739.0,,6.37,"['Kids', 'Adventure', 'Fantasy']",        Oct 1981 - Oct 1981,https://myanimelist.net/anime/7664/Nils_no_Fushigi_na_Tabi_Movie
21,Ookamikakushi,Okamikakushi: Masque of the Wolf,TV,12.0,63624.0,,6.36,"['Action', 'Mystery', 'Horror', 'Supernatural']",        Jan 2010 - Mar 2010,https://myanimelist.net/anime/7079/Ookamikakushi
