,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Hamelin no Violin Hiki: The Movie,,Movie,1.0,2030.0,,6.47,"['Adventure', 'Comedy', 'Fantasy']",        Apr 1996 - Apr 1996,https://myanimelist.net/anime/2207/Hamelin_no_Violin_Hiki__The_Movie
1,Huckleberry Finn Monogatari,,TV,26.0,1100.0,,6.47,['Adventure'],        Aug 1994 - Mar 1995,https://myanimelist.net/anime/4800/Huckleberry_Finn_Monogatari
2,Kagewani: Shou,Kagewani -II-,TV,13.0,15302.0,,6.47,"['Mystery', 'Horror', 'Supernatural', 'Thriller']",        Apr 2016 - Jun 2016,https://myanimelist.net/anime/32682/Kagewani__Shou
3,Kanokon Specials,,Special,12.0,26379.0,,6.46,['Ecchi'],        Jun 2008 - Nov 2008,https://myanimelist.net/anime/4760/Kanokon_Specials
4,Karakuri Piero wo Utattemita,,Music,1.0,301.0,,6.47,['Music'],        Aug 2019 - Aug 2019,https://myanimelist.net/anime/40294/Karakuri_Piero_wo_Utattemita
5,Kiitarou Shounen no Youkai Enikki,Kiitaro's yokai picture diary,TV,12.0,22279.0,,6.46,"['Comedy', 'Supernatural']",        Oct 2016 - Dec 2016,https://myanimelist.net/anime/33244/Kiitarou_Shounen_no_Youkai_Enikki
6,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,,OVA,1.0,2917.0,,6.47,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Kids', 'Magic', 'Romance', 'Super Power', 'Supernatural']",        2005 - 2005,https://myanimelist.net/anime/7430/Konjiki_no_Gash_Bell__Ougon_no_Chichi_wo_Motsu_Otoko
7,Kuusen Madoushi Kouhosei no Kyoukan,Sky Wizards Academy,TV,12.0,173204.0,,6.47,"['Action', 'Drama', 'Fantasy', 'Magic', 'School']",        Jul 2015 - Sep 2015,https://myanimelist.net/anime/25283/Kuusen_Madoushi_Kouhosei_no_Kyoukan
8,Luger Code 1951,,ONA,1.0,19344.0,,6.47,"['Action', 'Fantasy', 'Shounen']",        Oct 2016 - Oct 2016,https://myanimelist.net/anime/31598/Luger_Code_1951
9,Manga Mitokoumon,,TV,46.0,440.0,,6.47,['Historical'],        Sep 1981 - Jul 1981,https://myanimelist.net/anime/11829/Manga_Mitokoumon
10,MiniPato,Mobile Police Patlabor Minimum,Movie,3.0,2548.0,,6.47,['Parody'],        Mar 2002 - Apr 2002,https://myanimelist.net/anime/2733/MiniPato
11,Morita-san wa Mukuchi. Specials,,Special,2.0,3695.0,,6.47,"['Comedy', 'School', 'Slice of Life']",        Jan 2012 - Jan 2012,https://myanimelist.net/anime/12921/Morita-san_wa_Mukuchi_Specials
12,Pokemon Ranger: Hikari no Kiseki,Pokémon Ranger: Guardian Signs,Special,2.0,7303.0,,6.47,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",        Feb 2010 - Mar 2010,https://myanimelist.net/anime/8438/Pokemon_Ranger__Hikari_no_Kiseki
13,Pokemon: Pikachu no Wanpaku Island,Pikachu's Island Adventure,Special,1.0,8233.0,,6.46,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",        Aug 2006 - Aug 2006,https://myanimelist.net/anime/4910/Pokemon__Pikachu_no_Wanpaku_Island
14,Qing Chi Hong Xiaodou Ba!,Little Bean,ONA,12.0,346.0,,6.47,"['Slice of Life', 'Comedy']",        Jul 2018 - Sep 2018,https://myanimelist.net/anime/38412/Qing_Chi_Hong_Xiaodou_Ba
15,RoboMasters the Animated Series,,TV,6.0,10733.0,,6.46,"['Action', 'Mecha', 'School']",        Oct 2017 - Nov 2017,https://myanimelist.net/anime/34903/RoboMasters_the_Animated_Series
16,Robot Girls Z,,Special,3.0,17593.0,,6.47,"['Comedy', 'Mecha', 'Parody']",        Jan 2014 - Mar 2014,https://myanimelist.net/anime/19799/Robot_Girls_Z
17,Sakura Taisen: Katsudou Shashin,Sakura Wars: The Movie,Movie,1.0,5169.0,,6.47,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",        Dec 2001 - Dec 2001,https://myanimelist.net/anime/608/Sakura_Taisen__Katsudou_Shashin
18,Sasurai no Taiyou,Nozomi In The Sun,TV,26.0,971.0,,6.46,"['Music', 'Drama']",        Apr 1971 - Sep 1971,https://myanimelist.net/anime/3819/Sasurai_no_Taiyou
19,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,Araiso Private High School Student Council Executive Committee,OVA,2.0,5551.0,,6.47,"['Comedy', 'Sports', 'Shounen Ai']",        Mar 2002 - Jul 2002,https://myanimelist.net/anime/425/Shiritsu_Araiso_Koutougakkou_Seitokai_Shikkoubu
