,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Wo Jia Da Shixiong Naozi You Keng,,ONA,26.0,2100.0,,6.46,"['Action', 'Adventure', 'Comedy', 'Historical', 'Martial Arts']",        Apr 2018 - Jun 2018,https://myanimelist.net/anime/37293/Wo_Jia_Da_Shixiong_Naozi_You_Keng
1,Yodaka no Hoshi,The Nighthawk Star,Movie,1.0,2041.0,,6.43,"['Kids', 'Adventure']",        2013 - 2013,https://myanimelist.net/anime/22249/Yodaka_no_Hoshi
2,Zenonzard The Animation,,ONA,,2653.0,,6.45,"['Action', 'Game', 'Fantasy']",        Jan 2020 - ,https://myanimelist.net/anime/40940/Zenonzard_The_Animation
3,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,Active Raid Second,TV,12.0,17068.0,,6.41,"['Sci-Fi', 'Comedy', 'Police', 'Mecha']",        Jul 2016 - Sep 2016,https://myanimelist.net/anime/32301/Active_Raid__Kidou_Kyoushuushitsu_Dai_Hachi_Gakari_2nd
4,Arifureta Shokugyou de Sekai Saikyou Specials,Arifureta: From Commonplace to World's Strongest,Special,2.0,22054.0,,6.42,"['Action', 'Adventure', 'Fantasy', 'Harem']",        Dec 2019 - Feb 2020,https://myanimelist.net/anime/40083/Arifureta_Shokugyou_de_Sekai_Saikyou_Specials
5,Bad Boys,,OVA,5.0,1535.0,,6.45,"['Action', 'Comedy', 'Seinen']",        Sep 1993 - Sep 1995,https://myanimelist.net/anime/6096/Bad_Boys
6,Bannou Bunka Neko-Musume Specials,,Special,2.0,1372.0,,6.44,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Seinen']",        Aug 1999 - Aug 1999,https://myanimelist.net/anime/3232/Bannou_Bunka_Neko-Musume_Specials
7,Chikyuu ga Ugoita Hi,The Day the Earth Moved,Movie,1.0,1178.0,,6.42,"['Drama', 'Historical']",        Jul 1997 - Jul 1997,https://myanimelist.net/anime/2915/Chikyuu_ga_Ugoita_Hi
8,Choujin Locke,Locke the Superman,Movie,1.0,2483.0,,6.41,"['Action', 'Sci-Fi', 'Super Power']",        Mar 1984 - Mar 1984,https://myanimelist.net/anime/3522/Choujin_Locke
9,Chouon Senshi Borgman,,TV,35.0,1991.0,,6.42,"['Action', 'Sci-Fi', 'Demons']",        Apr 1988 - Dec 1988,https://myanimelist.net/anime/3035/Chouon_Senshi_Borgman
