,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Futa-bu! Mix: Futanari World,,OVA,1.0,9495.0,,6.73,"['Hentai', 'School', 'Yuri']",        Jun 2015 - Jun 2015,https://myanimelist.net/anime/30583/Futa-bu_Mix__Futanari_World
1,Honoo no Haramase Doukyuusei,,OVA,2.0,6117.0,,6.71,"['Harem', 'Hentai', 'School', 'Yuri']",        Dec 2008 - Jun 2009,https://myanimelist.net/anime/6041/Honoo_no_Haramase_Doukyuusei
2,Junk Land The Animation,,OVA,1.0,5235.0,,6.72,"['Hentai', 'School']",        Nov 2013 - Nov 2013,https://myanimelist.net/anime/20379/Junk_Land_The_Animation
3,Jutaijima,,OVA,2.0,5998.0,,6.72,['Hentai'],        Dec 2014 - Jan 2015,https://myanimelist.net/anime/27603/Jutaijima
4,Sexfriend,,OVA,2.0,14550.0,,6.71,['Hentai'],        Jan 2004 - Apr 2004,https://myanimelist.net/anime/830/Sexfriend
5,Kimihagu,,OVA,2.0,4354.0,,6.71,['Hentai'],        May 2009 - Aug 2009,https://myanimelist.net/anime/6531/Kimihagu
6,Ane to Boin,It's a Family Affair,OVA,2.0,9678.0,,6.7,['Hentai'],        Dec 2005 - Jul 2006,https://myanimelist.net/anime/2411/Ane_to_Boin
7,JK to Ero Konbini Tenchou,,OVA,6.0,8309.0,,6.69,['Hentai'],        Feb 2016 - Dec 2017,https://myanimelist.net/anime/32864/JK_to_Ero_Konbini_Tenchou
8,JK to Inkou Kyoushi 4,,OVA,2.0,7143.0,,6.7,['Hentai'],        May 2011 - Jan 2012,https://myanimelist.net/anime/10457/JK_to_Inkou_Kyoushi_4
9,Princess Knight☆Catue,,OVA,3.0,4853.0,,6.71,['Hentai'],        Jun 2010 - Nov 2011,https://myanimelist.net/anime/8987/Princess_Knight☆Catue
10,Renketsu Houshiki,,OVA,3.0,7622.0,,6.7,['Hentai'],        Jan 2008 - Sep 2008,https://myanimelist.net/anime/3679/Renketsu_Houshiki
11,Ringetsu The Animation,,OVA,3.0,4783.0,,6.71,['Hentai'],        Jul 2006 - Sep 2006,https://myanimelist.net/anime/2505/Ringetsu_The_Animation
12,"Sora no Iro, Mizu no Iro Ero Specials",,OVA,2.0,2758.0,,6.7,['Hentai'],        Jul 2006 - Jun 2008,https://myanimelist.net/anime/5644/Sora_no_Iro_Mizu_no_Iro_Ero_Specials
13,Wizard Girl Ambitious,,OVA,1.0,9624.0,,6.7,"['Fantasy', 'Hentai']",        Aug 2011 - Aug 2011,https://myanimelist.net/anime/10827/Wizard_Girl_Ambitious
14,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,,OVA,2.0,8851.0,,6.7,['Hentai'],        Dec 2012 - Jun 2013,https://myanimelist.net/anime/15867/Zettai_Junshu☆Kyousei_Kozukuri_Kyokashou
15,Daiakuji: The Xena Buster,Daiakuji -The Xena Buster-,OVA,6.0,6375.0,,6.69,['Hentai'],        Nov 2003 - May 2005,https://myanimelist.net/anime/2352/Daiakuji__The_Xena_Buster
16,Heartful Maman The Animation,,OVA,1.0,4936.0,,6.7,['Hentai'],        Oct 2017 - Oct 2017,https://myanimelist.net/anime/36010/Heartful_Maman_The_Animation
17,Imouto Paradise!,,OVA,2.0,14277.0,,6.69,['Hentai'],        Dec 2011 - Apr 2012,https://myanimelist.net/anime/10668/Imouto_Paradise
18,Jinkou Shoujo: Henshin Sex Android,Cosplay Sex Machine,OVA,2.0,5334.0,,6.69,['Hentai'],        Feb 2009 - May 2009,https://myanimelist.net/anime/6122/Jinkou_Shoujo__Henshin_Sex_Android
19,Kao no nai Tsuki,Moonlight Lady,OVA,5.0,9044.0,,6.69,['Hentai'],        Dec 2001 - Jul 2004,https://myanimelist.net/anime/1408/Kao_no_nai_Tsuki
20,My Imouto: Koakuma na A-Cup,,OVA,2.0,9269.0,,6.68,['Hentai'],        Jul 2012 - Sep 2012,https://myanimelist.net/anime/12057/My_Imouto__Koakuma_na_A-Cup
21,Saishuu Chikan Densha Next,,OVA,2.0,4152.0,,6.69,['Hentai'],        Jul 2012 - Oct 2012,https://myanimelist.net/anime/13937/Saishuu_Chikan_Densha_Next
22,Soushi Souai: Junai Mellow yori,,OVA,1.0,4390.0,,6.69,['Hentai'],        Jan 2013 - Jan 2013,https://myanimelist.net/anime/16644/Soushi_Souai__Junai_Mellow_yori
23,Cleavage,,OVA,2.0,10789.0,,6.68,['Hentai'],        Feb 2006 - Jun 2006,https://myanimelist.net/anime/3537/Cleavage
24,Junjou Shoujo Et Cetera,,OVA,2.0,4631.0,,6.69,['Hentai'],        Aug 2013 - Oct 2013,https://myanimelist.net/anime/19569/Junjou_Shoujo_Et_Cetera
25,Monmusu Quest!,,ONA,2.0,4593.0,,6.66,"['Hentai', 'Demons']",        Jan 2017 - Feb 2017,https://myanimelist.net/anime/34899/Monmusu_Quest
26,Tsuma to Mama to Boin,Cantaloupe Collector,OVA,2.0,5791.0,,6.68,['Hentai'],        Jan 2007 - Jul 2007,https://myanimelist.net/anime/4607/Tsuma_to_Mama_to_Boin
27,Chinetsu Karte: The Devilish Cherry,,OVA,2.0,4458.0,,6.67,['Hentai'],        Jun 2009 - Jul 2009,https://myanimelist.net/anime/6686/Chinetsu_Karte__The_Devilish_Cherry
28,Gibomai,Step Sister,OVA,2.0,5107.0,,6.66,['Hentai'],        Oct 2002 - Mar 2003,https://myanimelist.net/anime/2531/Gibomai
29,Kami-machi Sana-chan The Animation,,OVA,1.0,2607.0,,6.69,['Hentai'],        Feb 2019 - Feb 2019,https://myanimelist.net/anime/38779/Kami-machi_Sana-chan_The_Animation
30,Mezzo Forte,,OVA,2.0,22056.0,,6.67,"['Action', 'Comedy', 'Hentai', 'Sci-Fi']",        May 2000 - Jun 2001,https://myanimelist.net/anime/221/Mezzo_Forte
31,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,,OVA,1.0,5902.0,,6.68,['Hentai'],        Aug 2012 - Aug 2012,https://myanimelist.net/anime/15409/Oyakodon__Oppai_Tokumori_Bonyuu_Tsuyudaku_de
32,Pinkerton,,OVA,3.0,5375.0,,6.69,['Hentai'],        Jul 2016 - Feb 2017,https://myanimelist.net/anime/33291/Pinkerton
33,Fukubiki! Triangle: Futaba wa Atafuta ♥,,OVA,1.0,6008.0,,6.66,['Hentai'],        Mar 2015 - Mar 2015,https://myanimelist.net/anime/29573/Fukubiki_Triangle__Futaba_wa_Atafuta_♥
34,Gakuen Shimai,,OVA,2.0,4284.0,,6.66,['Hentai'],        Aug 2008 - Nov 2008,https://myanimelist.net/anime/5214/Gakuen_Shimai
35,Itazura The Animation,G-Spot Express,OVA,2.0,6492.0,,6.66,['Hentai'],        Apr 2005 - Jul 2005,https://myanimelist.net/anime/2539/Itazura_The_Animation
36,Kiss Hug,,OVA,,2758.0,,6.67,['Hentai'],        Dec 2019 - ,https://myanimelist.net/anime/40521/Kiss_Hug
37,Soukou Kijo Iris,,OVA,4.0,4727.0,,6.66,['Hentai'],        Nov 2007 - Sep 2009,https://myanimelist.net/anime/3707/Soukou_Kijo_Iris
38,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,,OVA,2.0,7224.0,,6.65,['Hentai'],        Apr 2007 - Jun 2007,https://myanimelist.net/anime/3944/Dokidoki_Oyako_Lesson__Oshiete_H_na_Obenkyou
39,Imouto Paradise! 3 The Animation,,OVA,2.0,3914.0,,6.65,['Hentai'],        Apr 2018 - Jul 2018,https://myanimelist.net/anime/37360/Imouto_Paradise_3_The_Animation
40,Kyonyuu JK ga Ojisan Chinpo to Jupo Jupo Iyarashii Sex Shitemasu.,,OVA,2.0,2942.0,,6.65,['Hentai'],        Oct 2018 - Nov 2018,https://myanimelist.net/anime/38039/Kyonyuu_JK_ga_Ojisan_Chinpo_to_Jupo_Jupo_Iyarashii_Sex_Shitemasu
41,Nama Lo Re: Furachimono The Animation,,OVA,1.0,4214.0,,6.65,['Hentai'],        Aug 2016 - Aug 2016,https://myanimelist.net/anime/33514/Nama_Lo_Re__Furachimono_The_Animation
42,Oshiete Re: Maid,,OVA,2.0,5033.0,,6.65,['Hentai'],        Oct 2007 - Feb 2008,https://myanimelist.net/anime/3940/Oshiete_Re__Maid
