,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Ensemble Girls!!,,ONA,1.0,399.0,,5.89,['Music'],        Jun 2016 - Jun 2016,https://myanimelist.net/anime/38096/Ensemble_Girls
1,Garo: Guren no Tsuki,Garo: Crimson Moon,TV,23.0,25390.0,,5.91,"['Action', 'Demons', 'Fantasy', 'Magic', 'Supernatural']",        Oct 2015 - Apr 2016,https://myanimelist.net/anime/28537/Garo__Guren_no_Tsuki
2,Gegege no Kitarou: Chisougan,Spooky Kitaro: The All Seeing Eye,Movie,1.0,603.0,,5.9,"['Adventure', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']",        Jul 1980 - Jul 1980,https://myanimelist.net/anime/8150/Gegege_no_Kitarou__Chisougan
3,Ginga Tansa 2100-nen: Border Planet,Galaxy Investigation 2100: Border Planet,Special,1.0,701.0,,5.89,"['Sci-Fi', 'Adventure', 'Mystery', 'Romance']",        Aug 1986 - Aug 1986,https://myanimelist.net/anime/4917/Ginga_Tansa_2100-nen__Border_Planet
4,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,,Movie,1.0,393.0,,5.9,"['Magic', 'Shoujo']",        Jul 1989 - Jul 1989,https://myanimelist.net/anime/12971/Himitsu_no_Akko-chan__Umi_da_Obake_da_Natsu_Matsuri
5,Kashi no Ki Mokku,,TV,52.0,1301.0,,5.9,"['Adventure', 'Fantasy']",        Jan 1972 - Dec 1972,https://myanimelist.net/anime/2574/Kashi_no_Ki_Mokku
6,Kaze no Matasaburou,,OVA,1.0,809.0,,5.9,"['Slice of Life', 'Kids', 'Fantasy']",        Aug 1988 - Aug 1988,https://myanimelist.net/anime/12141/Kaze_no_Matasaburou
7,Kemurikusa,,ONA,2.0,1223.0,,5.9,"['Action', 'Adventure', 'Sci-Fi']",        May 2011 - Mar 2012,https://myanimelist.net/anime/37311/Kemurikusa
8,Kyouryuu Tankentai Born Free,,TV,25.0,586.0,,5.9,"['Action', 'Sci-Fi']",        Oct 1976 - Mar 1977,https://myanimelist.net/anime/9978/Kyouryuu_Tankentai_Born_Free
9,Majuu Senshi Luna Varga,,OVA,4.0,1272.0,,5.9,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic']",        Mar 1991 - Sep 1991,https://myanimelist.net/anime/2079/Majuu_Senshi_Luna_Varga
10,Nanmu Ichibyousokusai,,Movie,1.0,471.0,,5.89,"['Historical', 'Music']",        Jan 1973 - Jan 1973,https://myanimelist.net/anime/4097/Nanmu_Ichibyousokusai
11,Out Of My Head,,Music,1.0,231.0,,5.9,"['Sci-Fi', 'Music']",        Aug 2018 - Aug 2018,https://myanimelist.net/anime/38142/Out_Of_My_Head
12,Ryo,,Movie,1.0,11139.0,,5.9,"['Action', 'Samurai', 'Historical', 'Drama']",        Mar 2013 - Mar 2013,https://myanimelist.net/anime/14347/Ryo
13,Ryuusei Sentai Musumet,,TV,13.0,2131.0,,5.9,"['Adventure', 'Comedy', 'Ecchi', 'Romance', 'Sci-Fi']",        Oct 2004 - Dec 2004,https://myanimelist.net/anime/1711/Ryuusei_Sentai_Musumet
14,SD Gundam World: Sangoku Souketsuden,SD Gundam World: Sangoku Soketsuden,ONA,,1446.0,,5.9,"['Action', 'Historical', 'Mecha']",        Jul 2019 - ,https://myanimelist.net/anime/38715/SD_Gundam_World__Sangoku_Souketsuden
15,Selector Infected WIXOSS: Midoriko-san to Piruruku-tan,,Special,3.0,8012.0,,5.9,['Comedy'],        Aug 2014 - Dec 2014,https://myanimelist.net/anime/27613/Selector_Infected_WIXOSS__Midoriko-san_to_Piruruku-tan
16,Shounen Ashibe: Go! Go! Goma-chan 2,,TV,32.0,831.0,,5.9,"['Slice of Life', 'Comedy', 'Seinen']",        Apr 2017 - Feb 2018,https://myanimelist.net/anime/34979/Shounen_Ashibe__Go_Go_Goma-chan_2
17,Sin: Nanatsu no Taizai Zange-roku,,ONA,12.0,7861.0,,5.89,"['Ecchi', 'Fantasy']",        Apr 2017 - Jun 2017,https://myanimelist.net/anime/35417/Sin__Nanatsu_no_Taizai_Zange-roku
18,Soul Link Special,,Special,1.0,2448.0,,5.9,"['Ecchi', 'Adventure', 'Space', 'Comedy', 'Romance', 'Military', 'Sci-Fi']",        Jun 2006 - Jun 2006,https://myanimelist.net/anime/1625/Soul_Link_Special
19,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,,Special,1.0,573.0,,5.92,"['Action', 'Parody', 'Military', 'Sci-Fi']",        May 2004 - May 2004,https://myanimelist.net/anime/27677/Stratos_4_OVA__Stratos_41_-_Dutch_Roll
20,Tactical Roar Special,,Special,1.0,1581.0,,5.89,"['Action', 'Comedy', 'Ecchi', 'Military', 'Romance', 'Sci-Fi']",        Sep 2006 - Sep 2006,https://myanimelist.net/anime/1790/Tactical_Roar_Special
21,Ultra B,,TV,119.0,522.0,,5.89,"['Comedy', 'Super Power']",        Apr 1987 - Mar 1989,https://myanimelist.net/anime/10250/Ultra_B
22,W'z Special,,Special,1.0,1744.0,,5.9,"['Action', 'Music']",        Feb 2019 - Feb 2019,https://myanimelist.net/anime/38667/Wz_Special
23,Yamato 2520,,OVA,3.0,1349.0,,5.9,"['Action', 'Military', 'Sci-Fi', 'Adventure']",        Nov 1994 - Aug 1996,https://myanimelist.net/anime/6718/Yamato_2520
24,Yubi wo Nusunda Onna,Woman Who Stole Fingers,Movie,1.0,1090.0,,5.91,[],        2010 - 2010,https://myanimelist.net/anime/30862/Yubi_wo_Nusunda_Onna
25,Babel Nisei (OVA),Babel II,OVA,4.0,1927.0,,5.88,"['Action', 'Sci-Fi', 'Mecha']",        Mar 1992 - Oct 1992,https://myanimelist.net/anime/1665/Babel_Nisei_OVA
26,Bouken! Iczer 3,Iczer Reborn,OVA,6.0,2088.0,,5.88,"['Action', 'Adventure', 'Sci-Fi']",        Sep 1990 - Feb 1991,https://myanimelist.net/anime/2292/Bouken_Iczer_3
