,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Minwa Anime Series,,OVA,1.0,80.0,,,"['Historical', 'Kids', 'Fantasy']",         - ,https://myanimelist.net/anime/35053/Minwa_Anime_Series
1,Miracle,,Music,1.0,114.0,,,"['Dementia', 'Music']",        Nov 2016 - Nov 2016,https://myanimelist.net/anime/39700/Miracle
2,Miracle Giants Doumu-kun Special,,Special,1.0,166.0,,,['Sports'],        1991 - 1991,https://myanimelist.net/anime/25051/Miracle_Giants_Doumu-kun_Special
3,Miracle Psychicer Seizan,,OVA,5.0,207.0,,,"['Action', 'Adventure', 'Fantasy']",        Nov 1991 - Jun 1993,https://myanimelist.net/anime/16021/Miracle_Psychicer_Seizan
4,Miracle Shoujo Limit-chan,,TV,25.0,535.0,,,"['Comedy', 'Magic', 'School', 'Sci-Fi', 'Shoujo', 'Super Power']",        Oct 1973 - Mar 1974,https://myanimelist.net/anime/3630/Miracle_Shoujo_Limit-chan
5,Miracle! Mimika,,TV,225.0,284.0,,,"['Kids', 'Slice of Life']",        Apr 2006 - Mar 2009,https://myanimelist.net/anime/5374/Miracle_Mimika
6,Miraesonyeon Kunta Beomyuda 5000 Nyeon,,Movie,1.0,164.0,,,"['Action', 'Adventure', 'Mecha', 'Shounen']",        1983 - 1983,https://myanimelist.net/anime/16800/Miraesonyeon_Kunta_Beomyuda_5000_Nyeon
7,Mirai e no Kakehashi: Bridge for Future,,ONA,6.0,541.0,,,['Slice of Life'],        Oct 2015 - Aug 2016,https://myanimelist.net/anime/32251/Mirai_e_no_Kakehashi__Bridge_for_Future
8,"Mirai e no Niji: Boku no Ojisan wa, Hansen-byou",,OVA,1.0,109.0,,,"['Drama', 'Kids']",        2005 - 2005,https://myanimelist.net/anime/29365/Mirai_e_no_Niji__Boku_no_Ojisan_wa_Hansen-byou
9,Mirai e no Tegami: Kono Michi no Tochuu kara,,ONA,2.0,215.0,,,"['Music', 'Drama']",        Feb 2016 - Mar 2017,https://myanimelist.net/anime/35047/Mirai_e_no_Tegami__Kono_Michi_no_Tochuu_kara
10,Mirai Kara Kita Shounen Super Jetter,,TV,52.0,315.0,,,"['Action', 'Comedy', 'Super Power', 'Sci-Fi']",        Jan 1965 - Jan 1966,https://myanimelist.net/anime/16159/Mirai_Kara_Kita_Shounen_Super_Jetter
11,Mirai Kara no Message,,OVA,1.0,105.0,,,"['Drama', 'Kids']",        1989 - 1989,https://myanimelist.net/anime/31001/Mirai_Kara_no_Message
12,Mirai ni Mukete: Bousai wo Kangaeru,,Movie,1.0,219.0,,,['Drama'],        Sep 2016 - Sep 2016,https://myanimelist.net/anime/33980/Mirai_ni_Mukete__Bousai_wo_Kangaeru
13,Mirai no Hito e,Dear Future Person,Music,1.0,96.0,,,['Music'],        Jan 2018 - Jan 2018,https://myanimelist.net/anime/37212/Mirai_no_Hito_e
14,Mirai Shouboushi Kyuuta,,OVA,1.0,61.0,,,['Kids'],        2002 - 2002,https://myanimelist.net/anime/36311/Mirai_Shouboushi_Kyuuta
15,Miraijin Go Home,,ONA,,121.0,,,['Sci-Fi'],        Sep 2016 - ,https://myanimelist.net/anime/34237/Miraijin_Go_Home
16,Mirror Mirror (Bombs BiS),,Music,1.0,180.0,,,['Music'],        May 2014 - May 2014,https://myanimelist.net/anime/36095/Mirror_Mirror_Bombs_BiS
17,Mister Ajikko Special,,Special,1.0,274.0,,,"['Comedy', 'Shounen']",        Feb 1989 - Feb 1989,https://myanimelist.net/anime/25053/Mister_Ajikko_Special
18,Mizu no Naka no Suisougaku,,Music,2.0,99.0,,,"['Music', 'Dementia']",        Nov 2016 - Nov 2016,https://myanimelist.net/anime/38502/Mizu_no_Naka_no_Suisougaku
19,Mizu no Tane,,Movie,1.0,275.0,,,['Historical'],        1975 - 1975,https://myanimelist.net/anime/4096/Mizu_no_Tane
20,Mizu no Yume,Water Dream,Movie,1.0,79.0,,,['Historical'],        Oct 2017 - Oct 2017,https://myanimelist.net/anime/37454/Mizu_no_Yume
21,Mizuiro no One-Piece,,Music,1.0,150.0,,,"['Kids', 'Music', 'Slice of Life']",        Aug 1982 - Aug 1982,https://myanimelist.net/anime/39885/Mizuiro_no_One-Piece
22,Mizuki Shigeru no Toono Monogatari,,Movie,1.0,235.0,,,"['Adventure', 'Fantasy']",        Apr 2010 - Apr 2010,https://myanimelist.net/anime/8243/Mizuki_Shigeru_no_Toono_Monogatari
