,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Detective Conan OVA 02: 16 Suspects,,OVA,1.0,12628.0,,7.34,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",        2002 - 2002,https://myanimelist.net/anime/2512/Detective_Conan_OVA_02__16_Suspects
1,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,,Movie,1.0,2380.0,,7.36,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",        Mar 2013 - Mar 2013,https://myanimelist.net/anime/15925/Doraemon_Movie_33__Nobita_no_Himitsu_Dougu_Museum
2,El Hazard: The Magnificent World,,OVA,7.0,14339.0,,7.34,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",        May 1995 - Jan 1996,https://myanimelist.net/anime/117/El_Hazard__The_Magnificent_World
3,Fresh Precure!,,TV,50.0,11170.0,,7.34,"['Action', 'Slice of Life', 'Comedy', 'Magic', 'Fantasy', 'Shoujo']",        Feb 2009 - Jan 2010,https://myanimelist.net/anime/5684/Fresh_Precure
4,Gundam Build Fighters Try,,TV,25.0,31074.0,,7.33,"['Action', 'Sci-Fi', 'Mecha']",        Oct 2014 - Apr 2015,https://myanimelist.net/anime/24625/Gundam_Build_Fighters_Try
5,Hamatora The Animation,,TV,12.0,224317.0,,7.33,"['Mystery', 'Comedy', 'Super Power', 'Drama']",        Jan 2014 - Mar 2014,https://myanimelist.net/anime/20689/Hamatora_The_Animation
6,Hanamaru Youchien,Hanamaru Kindergarten,TV,12.0,59988.0,,7.34,"['Slice of Life', 'Comedy', 'Seinen']",        Jan 2010 - Mar 2010,https://myanimelist.net/anime/6574/Hanamaru_Youchien
7,Harmonie,,Movie,1.0,44318.0,,7.34,"['Slice of Life', 'Psychological', 'Drama', 'School']",        Mar 2014 - Mar 2014,https://myanimelist.net/anime/20903/Harmonie
8,Hataraku Saibou: Kaze Shoukougun,Cells at Work Special,Special,1.0,26194.0,,7.34,"['Comedy', 'Shounen']",        Dec 2018 - Dec 2018,https://myanimelist.net/anime/38733/Hataraku_Saibou__Kaze_Shoukougun
9,High School DxD OVA,,OVA,2.0,178228.0,,7.33,"['Comedy', 'Demons', 'Ecchi', 'Romance', 'School']",        Sep 2012 - May 2013,https://myanimelist.net/anime/12729/High_School_DxD_OVA
10,Hikaru no Go: New Year Special,,Special,1.0,8612.0,,7.34,"['Game', 'Comedy', 'Supernatural', 'Shounen']",        Jan 2002 - Jan 2002,https://myanimelist.net/anime/2336/Hikaru_no_Go__New_Year_Special
11,Honoo no Toukyuuji: Dodge Danpei,,TV,47.0,3643.0,,7.34,"['Comedy', 'Sports']",        Oct 1991 - Sep 1992,https://myanimelist.net/anime/2228/Honoo_no_Toukyuuji__Dodge_Danpei
12,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,,Movie,1.0,15947.0,,7.33,"['Shounen', 'Sports', 'Super Power']",        Dec 2010 - Dec 2010,https://myanimelist.net/anime/9032/Inazuma_Eleven__Saikyou_Gundan_Ogre_Shuurai
13,Kaitou Joker 4th Season,JOKER 4th Season,TV,13.0,2850.0,,7.34,"['Adventure', 'Mystery', 'Comedy', 'Shounen']",        Oct 2016 - Dec 2016,https://myanimelist.net/anime/33490/Kaitou_Joker_4th_Season
14,Kiba,,TV,51.0,64553.0,,7.34,"['Adventure', 'Fantasy', 'Shounen']",        Apr 2006 - Mar 2007,https://myanimelist.net/anime/845/Kiba
15,Kowarekake no Orgel (Movie),,Movie,1.0,13379.0,,7.34,"['Sci-Fi', 'Music', 'Slice of Life', 'Drama']",        Sep 2010 - Sep 2010,https://myanimelist.net/anime/10918/Kowarekake_no_Orgel_Movie
16,Kuruneko,,TV,50.0,3735.0,,7.34,"['Comedy', 'Slice of Life']",        Jul 2009 - Jun 2010,https://myanimelist.net/anime/6604/Kuruneko
