,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Hoshizora no Violin,,Movie,1.0,701.0,,6.63,"['Historical', 'Slice of Life']",        1994 - 1994,https://myanimelist.net/anime/9957/Hoshizora_no_Violin
1,Inu to Hasami wa Tsukaiyou,Dog & Scissors,TV,12.0,105376.0,,6.62,"['Comedy', 'Supernatural']",        Jul 2013 - Sep 2013,https://myanimelist.net/anime/17831/Inu_to_Hasami_wa_Tsukaiyou
2,Kabuki-bu!,Kabukibu!,TV,12.0,15872.0,,6.62,['School'],        Apr 2017 - Jun 2017,https://myanimelist.net/anime/33840/Kabuki-bu
3,Kanokon: Manatsu no Dai Shanikusai,,OVA,2.0,35485.0,,6.62,"['Ecchi', 'Romance', 'Slice of Life']",        Oct 2009 - Oct 2009,https://myanimelist.net/anime/6791/Kanokon__Manatsu_no_Dai_Shanikusai
4,Kenja no Mago,Wise Man's Grandchild,TV,12.0,242568.0,,6.61,"['Action', 'Comedy', 'Magic', 'Romance', 'Fantasy']",        Apr 2019 - Jun 2019,https://myanimelist.net/anime/36407/Kenja_no_Mago
5,Ketsuekigata-kun!,,TV,12.0,8875.0,,6.62,['Comedy'],        Apr 2013 - Jun 2013,https://myanimelist.net/anime/17731/Ketsuekigata-kun
6,Love Get Chu,,TV,25.0,7041.0,,6.62,"['Comedy', 'Romance']",        Apr 2006 - Sep 2006,https://myanimelist.net/anime/1070/Love_Get_Chu
7,Mazinger Z tai Ankoku Daishougun,,Movie,1.0,1675.0,,6.62,"['Action', 'Mecha', 'Shounen']",        Jul 1974 - Jul 1974,https://myanimelist.net/anime/4406/Mazinger_Z_tai_Ankoku_Daishougun
8,Muumin (1972),,TV,52.0,1732.0,,6.62,"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",        Jan 1972 - Dec 1972,https://myanimelist.net/anime/8235/Muumin_1972
9,Naisho no Tsubomi,,OVA,3.0,6731.0,,6.61,"['Kids', 'Romance', 'School', 'Shoujo', 'Slice of Life', 'Supernatural']",        Apr 2008 - Jun 2008,https://myanimelist.net/anime/3641/Naisho_no_Tsubomi
10,Narue no Sekai,The World of Narue,TV,12.0,15283.0,,6.61,"['Comedy', 'Romance', 'Sci-Fi']",        Apr 2003 - Jun 2003,https://myanimelist.net/anime/840/Narue_no_Sekai
11,Nil Admirari no Tenbin,Libra of Nil Admirari,TV,12.0,26197.0,,6.61,"['Fantasy', 'Historical', 'Josei', 'Romance']",        Apr 2018 - Jun 2018,https://myanimelist.net/anime/33850/Nil_Admirari_no_Tenbin
12,Nyanko Days,,TV,12.0,49359.0,,6.62,"['Slice of Life', 'Comedy']",        Jan 2017 - Mar 2017,https://myanimelist.net/anime/34148/Nyanko_Days
13,Ojamajo Doremi OVA,,OVA,3.0,1432.0,,6.62,"['Kids', 'Magic']",        2001 - 2001,https://myanimelist.net/anime/12591/Ojamajo_Doremi_OVA
14,Pastel Life,,TV,6.0,4124.0,,6.62,"['Music', 'Slice of Life']",        May 2018 - Jun 2018,https://myanimelist.net/anime/37778/Pastel_Life
