,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,The Legend of Huainanzi 2nd Season,,TV,26.0,167.0,,,"['Adventure', 'Fantasy', 'Historical']",        Mar 2014 - ,https://myanimelist.net/anime/31893/The_Legend_of_Huainanzi_2nd_Season
1,The Marshmallow Times,,TV,52.0,517.0,,,['Slice of Life'],        Apr 2004 - Mar 2005,https://myanimelist.net/anime/7955/The_Marshmallow_Times
2,The Midnight★Animal,,ONA,12.0,316.0,,,"['Action', 'Supernatural', 'Seinen']",        Aug 2013 - Jan 2014,https://myanimelist.net/anime/18919/The_Midnight★Animal
3,The Monkey King Conquers the Demon,,Movie,1.0,230.0,,,['Adventure'],        1985 - 1985,https://myanimelist.net/anime/9417/The_Monkey_King_Conquers_the_Demon
4,The Night Game: Neko no Sakusen,,Special,1.0,192.0,,,"['Kids', 'Sports']",        Jan 2012 - Jan 2012,https://myanimelist.net/anime/29501/The_Night_Game__Neko_no_Sakusen
5,The North Face Japan CMs,,Special,,189.0,,,"['Music', 'Slice of Life']",        Mar 2016 - ,https://myanimelist.net/anime/38774/The_North_Face_Japan_CMs
6,The Peak,,ONA,1.0,69.0,,,"['Kids', 'Fantasy']",        Sep 2019 - Sep 2019,https://myanimelist.net/anime/40570/The_Peak
7,The Place Where We Were,,Movie,1.0,378.0,,,['Dementia'],        2008 - 2008,https://myanimelist.net/anime/7844/The_Place_Where_We_Were
8,The Planet of Stray Cats,,OVA,13.0,59.0,,,"['Sci-Fi', 'Parody']",        Nov 2015 - Nov 2015,https://myanimelist.net/anime/39034/The_Planet_of_Stray_Cats
9,The Primitives: Bongo and Grunge,,TV,52.0,125.0,,,['Comedy'],        2005 - 2007,https://myanimelist.net/anime/9956/The_Primitives__Bongo_and_Grunge
10,The Siamese: First Mission,,Movie,1.0,289.0,,,['Action'],        Oct 2001 - Oct 2001,https://myanimelist.net/anime/15399/The_Siamese__First_Mission
11,The Snack World,,Movie,1.0,255.0,,,"['Adventure', 'Comedy', 'Kids', 'Fantasy']",        Dec 2015 - Dec 2015,https://myanimelist.net/anime/32593/The_Snack_World
12,The Snack World (TV),,TV,50.0,484.0,,,"['Adventure', 'Comedy', 'Kids', 'Fantasy']",        Apr 2017 - Apr 2018,https://myanimelist.net/anime/32596/The_Snack_World_TV
13,The Snack World: Hitogirai no Renny,Snack World: Lenny the Misanthrope,Movie,1.0,219.0,,,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",        Dec 2016 - Dec 2016,https://myanimelist.net/anime/34416/The_Snack_World__Hitogirai_no_Renny
14,The Starry Night,,Music,1.0,146.0,,,['Music'],        Apr 2018 - Apr 2018,https://myanimelist.net/anime/37683/The_Starry_Night
15,The Sun Sank,The Sunk Sank,Music,1.0,150.0,,,['Music'],        Sep 2009 - Sep 2009,https://myanimelist.net/anime/36066/The_Sun_Sank
16,The World of Golden Eggs,,TV,26.0,578.0,,,"['Comedy', 'Parody']",        Jan 2005 - Dec 2006,https://myanimelist.net/anime/8189/The_World_of_Golden_Eggs
17,The★Fire G-Men,,Special,1.0,119.0,,,['Kids'],        1974 - 1974,https://myanimelist.net/anime/38338/The★Fire_G-Men
18,This Is My House,Sugar Lump,Movie,1.0,81.0,,,"['Comedy', 'Dementia']",        Nov 2015 - Nov 2015,https://myanimelist.net/anime/34850/This_Is_My_House
19,Three Workers,,Music,1.0,79.0,,,['Music'],        2011 - 2011,https://myanimelist.net/anime/40366/Three_Workers
20,Tian Shu Qi Tan,Legend of Sealed Book,Movie,1.0,53.0,,,['Adventure'],        1983 - 1983,https://myanimelist.net/anime/37228/Tian_Shu_Qi_Tan
21,Tian Xin Ge Ge,Ori-Princess,TV,52.0,195.0,,,"['Comedy', 'Historical', 'Kids']",        Oct 2011 - Nov 2011,https://myanimelist.net/anime/33739/Tian_Xin_Ge_Ge
22,Tian Xin Ge Ge 2nd Season,Ori-Princess 2nd Season,TV,52.0,143.0,,,"['Comedy', 'Historical', 'Kids']",        Sep 2012 - Nov 2012,https://myanimelist.net/anime/33753/Tian_Xin_Ge_Ge_2nd_Season
