,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Kurogane no Linebarrels,Linebarrels of Iron,TV,24.0,37670.0,,6.97,"['Action', 'Mecha', 'Sci-Fi']",        Oct 2008 - Mar 2009,https://myanimelist.net/anime/3653/Kurogane_no_Linebarrels
1,Kyou no 5 no 2 Kagai Jugyou: Mizukake,,Special,1.0,5645.0,,6.96,"['Comedy', 'Ecchi', 'School', 'Seinen']",        Jan 2008 - Jan 2008,https://myanimelist.net/anime/4078/Kyou_no_5_no_2_Kagai_Jugyou__Mizukake
2,Lupin III: Lupin Ansatsu Shirei,Lupin III: Voyage to Danger,Special,1.0,5068.0,,6.97,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",        Jul 1993 - Jul 1993,https://myanimelist.net/anime/1438/Lupin_III__Lupin_Ansatsu_Shirei
3,Maison Ikkoku: Bangai-hen - Ikkokujima Nanpa Shimatsuki,,OVA,1.0,3760.0,,6.97,"['Comedy', 'Drama', 'Romance', 'Seinen']",        May 1991 - May 1991,https://myanimelist.net/anime/2459/Maison_Ikkoku__Bangai-hen_-_Ikkokujima_Nanpa_Shimatsuki
4,Mirai Shounen Conan (Movie),Future Boy Conan Movie,Movie,1.0,1729.0,,6.97,"['Adventure', 'Drama', 'Sci-Fi']",        Sep 1979 - Sep 1979,https://myanimelist.net/anime/7308/Mirai_Shounen_Conan_Movie
5,New Dominion Tank Police,,OVA,6.0,8029.0,,6.97,"['Police', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",        Oct 1993 - Oct 1994,https://myanimelist.net/anime/1152/New_Dominion_Tank_Police
6,Otogi Juushi Akazukin,Fairy Musketeers,TV,39.0,5619.0,,6.96,"['Adventure', 'Comedy', 'Fantasy']",        Jul 2006 - Mar 2007,https://myanimelist.net/anime/607/Otogi_Juushi_Akazukin
7,Pandane to Tamago-hime,Mr. Dough and the Egg Princess,Movie,1.0,3858.0,,6.98,"['Adventure', 'Fantasy']",        Nov 2010 - Nov 2010,https://myanimelist.net/anime/9798/Pandane_to_Tamago-hime
8,Persona 5 the Animation TV Specials,,Special,2.0,17965.0,,6.97,"['Action', 'Supernatural', 'Fantasy', 'School']",        Dec 2018 - Mar 2019,https://myanimelist.net/anime/38431/Persona_5_the_Animation_TV_Specials
9,Pita Ten,Pita-Ten,TV,26.0,19481.0,,6.96,"['Comedy', 'Fantasy', 'Kids', 'Romance', 'School', 'Shounen']",        Apr 2002 - Sep 2002,https://myanimelist.net/anime/162/Pita_Ten
10,Pokemon Movie 04: Celebi Toki wo Koeta Deai,Pokemon 4Ever,Movie,1.0,100393.0,,6.96,"['Adventure', 'Comedy', 'Kids', 'Drama', 'Fantasy']",        Jul 2001 - Jul 2001,https://myanimelist.net/anime/1119/Pokemon_Movie_04__Celebi_Toki_wo_Koeta_Deai
11,PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,,Movie,1.0,1363.0,,6.96,"['Music', 'Slice of Life', 'School', 'Shoujo']",        Mar 2016 - Mar 2016,https://myanimelist.net/anime/31919/PriPara_Movie__Minna_no_Akogare♪_Lets_Go☆Prix_Paris
12,Sola Specials,,Special,2.0,13990.0,,6.97,"['Comedy', 'Romance', 'Slice of Life', 'Supernatural']",        Sep 2007 - Oct 2007,https://myanimelist.net/anime/3174/Sola_Specials
13,Soukou Kihei Votoms: Kakuyaku taru Itan,,OVA,5.0,2660.0,,6.96,"['Drama', 'Mecha', 'Military', 'Sci-Fi']",        Mar 1994 - Nov 1994,https://myanimelist.net/anime/2586/Soukou_Kihei_Votoms__Kakuyaku_taru_Itan
14,Stop!! Hibari-kun!,,TV,35.0,4380.0,,6.96,"['Comedy', 'Shounen']",        May 1983 - Jan 1984,https://myanimelist.net/anime/3332/Stop_Hibari-kun
15,Sumomomo Momomo: Chijou Saikyou no Yome Specials,,Special,2.0,9686.0,,6.97,"['Comedy', 'Ecchi', 'Martial Arts', 'Romance']",        Sep 2007 - Sep 2007,https://myanimelist.net/anime/3419/Sumomomo_Momomo__Chijou_Saikyou_no_Yome_Specials
16,Switch,,OVA,2.0,23031.0,,6.97,"['Action', 'Mystery', 'Police']",        Oct 2008 - Feb 2009,https://myanimelist.net/anime/3574/Switch
17,Sword Art Online Movie: Ordinal Scale - Sword Art Offline,,Special,1.0,14497.0,,6.96,['Comedy'],        Sep 2017 - Sep 2017,https://myanimelist.net/anime/36439/Sword_Art_Online_Movie__Ordinal_Scale_-_Sword_Art_Offline
18,Taimadou Gakuen 35 Shiken Shoutai,AntiMagic Academy 35th Test Platoon,TV,12.0,208925.0,,6.96,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Military', 'Romance', 'Supernatural']",        Oct 2015 - Dec 2015,https://myanimelist.net/anime/24133/Taimadou_Gakuen_35_Shiken_Shoutai
19,Tengen Toppa Gurren Lagann: Parallel Works 2,,Music,7.0,18578.0,,6.97,"['Mecha', 'Music']",        May 2010 - May 2010,https://myanimelist.net/anime/8348/Tengen_Toppa_Gurren_Lagann__Parallel_Works_2
20,Tennis no Ouji-sama: The Band of Princes Film Kick the Future,,Music,1.0,4591.0,,6.97,"['Action', 'Music']",        Dec 2003 - Dec 2003,https://myanimelist.net/anime/6749/Tennis_no_Ouji-sama__The_Band_of_Princes_Film_Kick_the_Future
21,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,,TV,12.0,3337.0,,6.97,"['Parody', 'School', 'Slice of Life']",        Apr 2015 - Jun 2015,https://myanimelist.net/anime/28835/Tesagure_Bukatsumono_Spin-off_Purupurun_Sharumu_to_Asobou
22,Touch: Cross Road - Kaze no Yukue,,Special,1.0,2425.0,,6.97,"['Romance', 'Shounen', 'Sports']",        Feb 2001 - Feb 2001,https://myanimelist.net/anime/1539/Touch__Cross_Road_-_Kaze_no_Yukue
23,Yowamushi Pedal: Re:Generation,,Movie,1.0,3624.0,,6.97,"['Comedy', 'Sports', 'Drama', 'Shounen']",        Oct 2017 - Oct 2017,https://myanimelist.net/anime/35880/Yowamushi_Pedal__Re_Generation
24,Zero no Tsukaima: Princesses no Rondo Picture Drama,,Special,7.0,37935.0,,6.97,"['Action', 'Adventure', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School']",        Sep 2008 - Mar 2009,https://myanimelist.net/anime/6489/Zero_no_Tsukaima__Princesses_no_Rondo_Picture_Drama
25,"Zone of the Enders: Dolores, I",Zone of the Enders: Dolores,TV,26.0,9487.0,,6.97,"['Action', 'Adventure', 'Space', 'Comedy', 'Mecha', 'Military', 'Sci-Fi']",        Apr 2001 - Sep 2001,https://myanimelist.net/anime/1249/Zone_of_the_Enders__Dolores_I
26,Ai Yori Aoshi: Enishi - Miyuki,,Special,1.0,15452.0,,6.96,"['Comedy', 'Drama', 'Romance']",        Dec 2003 - Dec 2003,https://myanimelist.net/anime/3266/Ai_Yori_Aoshi__Enishi_-_Miyuki
27,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,,Movie,1.0,2386.0,,6.94,"['Music', 'Shoujo']",        Aug 2015 - Aug 2015,https://myanimelist.net/anime/30845/Aikatsu_Music_Award__Minna_de_Shou_wo_MoracchaimaShow
28,Babylon,,TV,12.0,88586.0,,6.95,"['Mystery', 'Psychological', 'Thriller']",        Oct 2019 - Jan 2020,https://myanimelist.net/anime/37525/Babylon
29,Buki yo Saraba,A Farewell to Arms,Movie,1.0,8440.0,,6.96,"['Action', 'Drama', 'Sci-Fi']",        Jul 2013 - Jul 2013,https://myanimelist.net/anime/17677/Buki_yo_Saraba
30,Cardfight!! Vanguard (2018),,TV,52.0,6058.0,,6.93,"['Action', 'Game', 'Shounen']",        May 2018 - May 2019,https://myanimelist.net/anime/37476/Cardfight_Vanguard_2018
31,Cobra The Animation: Time Drive,,OVA,2.0,3238.0,,6.96,"['Action', 'Adventure', 'Space', 'Sci-Fi']",        Apr 2009 - Jun 2009,https://myanimelist.net/anime/5031/Cobra_The_Animation__Time_Drive
32,Dennou Boukenki Webdiver,Brain Adventure Record Webdiver,TV,52.0,1734.0,,6.95,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",        Apr 2001 - Mar 2002,https://myanimelist.net/anime/3561/Dennou_Boukenki_Webdiver
33,Densetsu Kyojin Ideon,Space Runaway Ideon,TV,39.0,10556.0,,6.96,"['Sci-Fi', 'Space', 'Drama', 'Mecha']",        May 1980 - Jan 1981,https://myanimelist.net/anime/930/Densetsu_Kyojin_Ideon
34,Dominion,,OVA,4.0,12477.0,,6.96,"['Sci-Fi', 'Comedy', 'Police', 'Mecha']",        May 1988 - Aug 1989,https://myanimelist.net/anime/1151/Dominion
35,Futari wa Precure: Max Heart,Pretty Cure Max Heart,TV,47.0,11939.0,,6.96,"['Action', 'Comedy', 'Fantasy', 'Magic', 'Shoujo']",        Feb 2005 - Jan 2006,https://myanimelist.net/anime/1929/Futari_wa_Precure__Max_Heart
36,Generator Gawl,,TV,12.0,7826.0,,6.95,"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Shounen']",        Oct 1998 - Dec 1998,https://myanimelist.net/anime/1022/Generator_Gawl
37,Hotori: Tada Saiwai wo Koinegau,,Movie,1.0,5141.0,,6.96,"['Drama', 'Sci-Fi']",        Aug 2005 - Aug 2005,https://myanimelist.net/anime/475/Hotori__Tada_Saiwai_wo_Koinegau
38,Iron Kid,Eon Kid,TV,26.0,2858.0,,6.96,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",        Apr 2006 - Sep 2006,https://myanimelist.net/anime/20945/Iron_Kid
39,Jungle Book Shounen Mowgli,The Jungle Book,TV,52.0,4972.0,,6.96,"['Adventure', 'Drama']",        Oct 1989 - Oct 1990,https://myanimelist.net/anime/2569/Jungle_Book_Shounen_Mowgli
40,Kurozuka,,TV,12.0,77113.0,,6.96,"['Action', 'Drama', 'Historical', 'Horror', 'Romance', 'Sci-Fi', 'Vampire']",        Oct 2008 - Dec 2008,https://myanimelist.net/anime/5039/Kurozuka
41,Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Encore Animation,,Special,1.0,4356.0,,6.96,['Comedy'],        Jul 2014 - Jul 2014,https://myanimelist.net/anime/30896/Love_Live_School_Idol_Project__μs_→NEXT_LoveLive_2014_-_Endless_Parade_Encore_Animation
42,Mudazumo Naki Kaikaku: The Legend of Koizumi,,OVA,3.0,11393.0,,6.96,"['Comedy', 'Game', 'Parody', 'Seinen']",        Feb 2010 - Feb 2010,https://myanimelist.net/anime/6946/Mudazumo_Naki_Kaikaku__The_Legend_of_Koizumi
43,No Guns Life,,TV,12.0,112173.0,,6.96,"['Action', 'Sci-Fi', 'Drama', 'Seinen']",        Oct 2019 - Dec 2019,https://myanimelist.net/anime/39539/No_Guns_Life
44,Onegai! Samia Don,,TV,39.0,746.0,,6.96,"['Slice of Life', 'Comedy', 'Kids', 'Magic', 'Fantasy']",        Apr 1985 - Feb 1986,https://myanimelist.net/anime/2805/Onegai_Samia_Don
45,Persona 5 the Animation Specials,,Special,2.0,6612.0,,6.96,"['Slice of Life', 'Comedy']",        May 2019 - Jun 2019,https://myanimelist.net/anime/39591/Persona_5_the_Animation_Specials
46,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,Pokemon 4D: Pikachu's Ocean Adventure,Movie,1.0,7587.0,,6.96,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",        May 2006 - May 2006,https://myanimelist.net/anime/11009/Pokemon_3D_Adventure_2__Pikachu_no_Kaitei_Daibouken
47,Pokemon Movie 13: Genei no Hasha Zoroark,Pokemon: Zoroark: Master of Illusions,Movie,1.0,44934.0,,6.95,"['Action', 'Adventure', 'Fantasy', 'Kids']",        Jul 2010 - Jul 2010,https://myanimelist.net/anime/7695/Pokemon_Movie_13__Genei_no_Hasha_Zoroark
48,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,,OVA,1.0,1795.0,,6.95,"['Fantasy', 'Magic', 'Music', 'Shoujo']",        Nov 2011 - Nov 2011,https://myanimelist.net/anime/11569/Precure_All_Stars_DX_the_Dance_Live♥__Miracle_Dance_Stage_e_Youkoso
49,Rockman.EXE,MegaMan NT Warrior,TV,56.0,29102.0,,6.96,"['Action', 'Game', 'Sci-Fi', 'Adventure', 'Comedy', 'Mecha', 'Shounen']",        Mar 2002 - Mar 2003,https://myanimelist.net/anime/1710/RockmanEXE
