,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Chiisana Kinomi,,Music,1.0,90.0,,,"['Music', 'Kids']",        Oct 1983 - Oct 1983,https://myanimelist.net/anime/37762/Chiisana_Kinomi
1,Chiisana Kinomi (1995),,Music,1.0,188.0,,,"['Music', 'Kids']",        Oct 1995 - Oct 1995,https://myanimelist.net/anime/30164/Chiisana_Kinomi_1995
2,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,,Special,1.0,236.0,,,"['Romance', 'Slice of Life', 'Shoujo']",        Mar 1984 - Mar 1984,https://myanimelist.net/anime/25033/Chiisana_Koi_no_Monogatari__Chichi_to_Sally_Hatsukoi_no_Shiki
3,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,,Movie,1.0,252.0,,,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']",        Jul 1999 - Jul 1999,https://myanimelist.net/anime/24269/Chiisana_Kyojin_Microman__Daigekisen_Microman_vs_Saikyou_Senshi_Gorgon
4,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,,Special,1.0,209.0,,,"['Music', 'School', 'Drama']",        Dec 1981 - Dec 1981,https://myanimelist.net/anime/19177/Chiisana_Love_Letter__Mariko_to_Nemunoki_no_Kodomo-tachi
5,Chiisana Tegami,,Music,1.0,111.0,,,"['Music', 'Kids']",        Aug 2000 - Aug 2000,https://myanimelist.net/anime/36402/Chiisana_Tegami
6,Chiisana Teien,The Small Garden,Movie,1.0,340.0,,,"['Adventure', 'Fantasy']",        Dec 2014 - Dec 2014,https://myanimelist.net/anime/29135/Chiisana_Teien
7,Chikai,Day of Promise,ONA,1.0,134.0,,,['Slice of Life'],        Aug 2019 - Aug 2019,https://myanimelist.net/anime/40385/Chikai
8,Chikara Bashi,The Strong Bridge,Movie,1.0,254.0,,,['Kids'],        1976 - 1976,https://myanimelist.net/anime/29793/Chikara_Bashi
9,Chikara to Onna no Yo no Naka,,Movie,1.0,389.0,,,['Historical'],        Apr 1933 - Apr 1933,https://myanimelist.net/anime/7354/Chikara_to_Onna_no_Yo_no_Naka
10,Chikasugi Idol Akae-chan,,TV,12.0,251.0,,,"['Comedy', 'Game', 'Parody']",        Jan 2014 - Apr 2014,https://myanimelist.net/anime/22755/Chikasugi_Idol_Akae-chan
11,Chikasugi Idol Akae-chan Specials,,Special,3.0,78.0,,,"['Comedy', 'Game', 'Parody']",        Jul 2014 - Jul 2014,https://myanimelist.net/anime/37168/Chikasugi_Idol_Akae-chan_Specials
12,Chikatetsu ni Noru,,Special,1.0,285.0,,,['Slice of Life'],        May 2017 - May 2017,https://myanimelist.net/anime/36888/Chikatetsu_ni_Noru
13,Chikin Ramen x Gudetama,,ONA,,397.0,,,"['Comedy', 'Kids']",        Apr 2019 - ,https://myanimelist.net/anime/39659/Chikin_Ramen_x_Gudetama
14,Chikkun Takkun,,TV,23.0,351.0,,,"['Comedy', 'Sci-Fi']",        Apr 1984 - Sep 1984,https://myanimelist.net/anime/16303/Chikkun_Takkun
15,Chikyuu Monogatari Telepath 2500,Earth Story Telepath 2500,Movie,1.0,573.0,,,"['Adventure', 'Drama', 'Sci-Fi']",        Aug 1984 - Aug 1984,https://myanimelist.net/anime/8563/Chikyuu_Monogatari_Telepath_2500
16,Chikyuu ni Yasashii Shopping: Midori-chan to Recycle-ku Shopping,,OVA,1.0,51.0,,,['Kids'],        Feb 2005 - Feb 2005,https://myanimelist.net/anime/39146/Chikyuu_ni_Yasashii_Shopping__Midori-chan_to_Recycle-ku_Shopping
17,Chikyuu no Himitsu,Secrets of the Earth,OVA,2.0,55.0,,,['Kids'],        1995 - Feb 1995,https://myanimelist.net/anime/38195/Chikyuu_no_Himitsu
18,Chikyuu SOS Sore Ike Kororin,Do it Kororin Earth SOS,TV,26.0,198.0,,,"['Action', 'Comedy', 'Kids', 'Sci-Fi']",        Apr 1992 - Mar 1993,https://myanimelist.net/anime/14623/Chikyuu_SOS_Sore_Ike_Kororin
19,Chikyuu SOS: Chikyuu ga Netsu wo Dashite Iru,,OVA,1.0,50.0,,,['Kids'],         - ,https://myanimelist.net/anime/39144/Chikyuu_SOS__Chikyuu_ga_Netsu_wo_Dashite_Iru
20,Chikyuu to no Yakusoku,,OVA,1.0,102.0,,,['Kids'],        Apr 2018 - Apr 2018,https://myanimelist.net/anime/37494/Chikyuu_to_no_Yakusoku
21,Chikyuu wa Guruguru Merry-Go-Round,,Movie,1.0,104.0,,,"['Kids', 'Space']",        2017 - 2017,https://myanimelist.net/anime/36818/Chikyuu_wa_Guruguru_Merry-Go-Round
22,Chikyuu wo Mitsumete,,Movie,1.0,172.0,,,"['Space', 'Sci-Fi']",        2011 - 2011,https://myanimelist.net/anime/30634/Chikyuu_wo_Mitsumete
23,Chingou Muchabee,,TV,26.0,224.0,,,"['Adventure', 'Comedy']",        Feb 1971 - Mar 1971,https://myanimelist.net/anime/17457/Chingou_Muchabee
24,Chinpui Specials,,Special,2.0,206.0,,,['Comedy'],        Dec 1989 - Dec 1989,https://myanimelist.net/anime/10039/Chinpui_Specials
25,Chinpui: Eri-sama Katsudou Daishashin,,Movie,1.0,234.0,,,['Comedy'],        Mar 1990 - Mar 1990,https://myanimelist.net/anime/10040/Chinpui__Eri-sama_Katsudou_Daishashin
26,Chinsetsu Yoshida Goten,,Movie,1.0,114.0,,,[],        Apr 1928 - Apr 1928,https://myanimelist.net/anime/39083/Chinsetsu_Yoshida_Goten
27,Chinyuuki: Tarou to Yukai na Nakama-tachi,,OVA,3.0,334.0,,,['Comedy'],        Jun 2009 - Aug 2009,https://myanimelist.net/anime/6687/Chinyuuki__Tarou_to_Yukai_na_Nakama-tachi
28,Chiro no Ki Ookiku Naare,,OVA,1.0,51.0,,,['Kids'],        1982 - 1982,https://myanimelist.net/anime/39409/Chiro_no_Ki_Ookiku_Naare
29,Chiro-wa Chingu-deul,Chiro,TV,52.0,76.0,,,"['Adventure', 'Kids']",        Aug 2007 - ,https://myanimelist.net/anime/38092/Chiro-wa_Chingu-deul
30,Chirorin Mura Monogatari: Tomkurupii no Jishin Youjin,,OVA,1.0,94.0,,,"['Drama', 'Kids']",         - ,https://myanimelist.net/anime/35123/Chirorin_Mura_Monogatari__Tomkurupii_no_Jishin_Youjin
31,Chizu no Nai Bouken,Adventure Without a Map,ONA,1.0,271.0,,,['Slice of Life'],        May 2017 - May 2017,https://myanimelist.net/anime/35610/Chizu_no_Nai_Bouken
32,Chobitto Zukan,,TV,52.0,199.0,,,"['Fantasy', 'Kids']",        Jul 2016 - Jun 2017,https://myanimelist.net/anime/33262/Chobitto_Zukan
33,Choco to Watashi,,Music,1.0,165.0,,,"['Kids', 'Music']",        Feb 2014 - Feb 2014,https://myanimelist.net/anime/33526/Choco_to_Watashi
34,Choegang Habche: Mix Master,Mix Master: Final Force,TV,39.0,485.0,,,"['Adventure', 'Fantasy']",        May 2010 - Mar 2011,https://myanimelist.net/anime/31246/Choegang_Habche__Mix_Master
35,Choegang Top Plate,,TV,26.0,294.0,,,"['Action', 'Kids', 'Sports', 'Comedy']",        Sep 2013 - Dec 2013,https://myanimelist.net/anime/31211/Choegang_Top_Plate
36,Chogattai Majutsu Robot Ginguiser Specials,,Special,2.0,234.0,,,"['Adventure', 'Mecha', 'Sci-Fi']",        Mar 2009 - Mar 2009,https://myanimelist.net/anime/16041/Chogattai_Majutsu_Robot_Ginguiser_Specials
37,Chokin no Susume,,Movie,1.0,257.0,,,['Comedy'],        Oct 1917 - Oct 1917,https://myanimelist.net/anime/23191/Chokin_no_Susume
38,Chokkan × Algorhythm♪,Live Animation Heart × Algorhythm,ONA,8.0,230.0,,,"['Music', 'Comedy']",        Aug 2017 - Oct 2017,https://myanimelist.net/anime/37167/Chokkan_×_Algorhythm♪
39,Chokkan × Algorhythm♪ 2nd Season,Live Animation Heart × Algorhythm 2nd Season,ONA,17.0,317.0,,,"['Music', 'Comedy']",        Oct 2018 - Feb 2019,https://myanimelist.net/anime/38018/Chokkan_×_Algorhythm♪_2nd_Season
40,Chokotto Kamen feat. Inoue Kikuko,,Music,1.0,118.0,,,['Music'],        May 2014 - May 2014,https://myanimelist.net/anime/35456/Chokotto_Kamen_feat_Inoue_Kikuko
41,"Chotto Ugoku!? ""Futeneko""",,OVA,1.0,111.0,,,['Comedy'],        Sep 2012 - Sep 2012,https://myanimelist.net/anime/34259/Chotto_Ugoku_Futeneko
42,Chou Kousoku Galvion,Super High Speed Galvion,TV,22.0,959.0,,,"['Action', 'Sci-Fi', 'Police', 'Mecha']",        Feb 1984 - Apr 1984,https://myanimelist.net/anime/6636/Chou_Kousoku_Galvion
43,Chou Supercar Gattiger,,TV,25.0,448.0,,,"['Action', 'Cars', 'Sci-Fi']",        Oct 1977 - Mar 1978,https://myanimelist.net/anime/9881/Chou_Supercar_Gattiger
44,Chou Zenmairobo: Patrasche,,TV,13.0,350.0,,,"['Comedy', 'Historical', 'Mecha', 'Parody', 'Sci-Fi']",        Dec 2013 - Mar 2014,https://myanimelist.net/anime/21433/Chou_Zenmairobo__Patrasche
45,Choubakumatsu Shounen Seiki Takamaru,,OVA,2.0,221.0,,,"['Action', 'Comedy', 'Fantasy']",        Nov 1991 - Dec 1991,https://myanimelist.net/anime/21545/Choubakumatsu_Shounen_Seiki_Takamaru
46,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,,TV,32.0,291.0,,,"['Action', 'Game', 'Comedy', 'Kids']",        Apr 2014 - Feb 2015,https://myanimelist.net/anime/23511/Choubakuretsu_Ijigen_Menko_Battle__Gigant_Shooter_Tsukasa
47,Chouetsu Sekai,,OVA,10.0,167.0,,,['Fantasy'],         - ,https://myanimelist.net/anime/38196/Chouetsu_Sekai
48,Choujikuu Robo Meguru,,OVA,1.0,1086.0,,,"['Comedy', 'Mecha']",        Nov 2014 - Nov 2014,https://myanimelist.net/anime/28377/Choujikuu_Robo_Meguru
49,Choujikuu Seiki Orguss Memorial,,OVA,2.0,279.0,,,"['Action', 'Sci-Fi', 'Adventure', 'Romance', 'Mecha']",        Mar 1985 - May 1985,https://myanimelist.net/anime/32218/Choujikuu_Seiki_Orguss_Memorial
