,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Sweet Valerian,,TV,18.0,2284.0,,5.78,"['Action', 'Comedy', 'Magic', 'School', 'Shoujo']",        Aug 2004 - Dec 2004,https://myanimelist.net/anime/2727/Sweet_Valerian
1,Tang Lang Bu Chan,,Movie,1.0,346.0,,5.76,['Historical'],        1988 - 1988,https://myanimelist.net/anime/31972/Tang_Lang_Bu_Chan
2,Tokiwa Kitareri!!,,Special,1.0,452.0,,5.78,"['Action', 'Magic', 'Shounen']",        Jan 2016 - Jan 2016,https://myanimelist.net/anime/32564/Tokiwa_Kitareri
3,Wasure-boshi,,ONA,1.0,766.0,,5.78,"['Music', 'Fantasy']",        Jul 2013 - Jul 2013,https://myanimelist.net/anime/21591/Wasure-boshi
4,100-man-nen Chikyuu no Tabi: Bander Book,One-Million Year Trip: Bander Book,Special,1.0,969.0,,5.76,['Sci-Fi'],        Aug 1978 - Aug 1978,https://myanimelist.net/anime/5133/100-man-nen_Chikyuu_no_Tabi__Bander_Book
5,Aquarion Logos,,TV,26.0,18215.0,,5.77,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Mecha', 'Romance', 'Sci-Fi']",        Jul 2015 - Dec 2015,https://myanimelist.net/anime/30382/Aquarion_Logos
6,Beast Saga,,TV,38.0,1248.0,,5.77,"['Action', 'Sci-Fi', 'Kids', 'Shounen']",        Jan 2013 - Sep 2013,https://myanimelist.net/anime/15795/Beast_Saga
7,Believe,,Music,1.0,896.0,,5.77,"['Action', 'Super Power', 'Music']",        Apr 2008 - Apr 2008,https://myanimelist.net/anime/8921/Believe
8,Bobunemimimmi Specials,Bobunemimimmi Collection,Special,2.0,1921.0,,5.75,"['Comedy', 'Parody', 'Dementia']",        Sep 2018 - Sep 2018,https://myanimelist.net/anime/38291/Bobunemimimmi_Specials
9,Contact 2,,Special,1.0,284.0,,5.78,"['Kids', 'Comedy', 'Sci-Fi']",        2006 - 2006,https://myanimelist.net/anime/25977/Contact_2
10,Fake Doll,,Music,1.0,1460.0,,5.77,['Music'],        Aug 2012 - Aug 2012,https://myanimelist.net/anime/19187/Fake_Doll
11,Gal to Kyouryuu,,TV,12.0,15519.0,,5.76,"['Comedy', 'Seinen', 'Slice of Life']",        Apr 2020 - ,https://myanimelist.net/anime/40358/Gal_to_Kyouryuu
