,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Dragon Ball Kai (2014),Dragon Ball Z Kai: The Final Chapters,TV,61.0,106662.0,,7.76,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",        Apr 2014 - Jun 2015,https://myanimelist.net/anime/22777/Dragon_Ball_Kai_2014
1,InuYasha (TV): Kuroi Tessaiga,,Special,1.0,26599.0,,7.76,"['Adventure', 'Comedy', 'Demons', 'Supernatural', 'Magic', 'Romance', 'Fantasy', 'Shounen']",        Jul 2008 - Jul 2008,https://myanimelist.net/anime/4886/InuYasha_TV__Kuroi_Tessaiga
2,Master Keaton OVA,,OVA,15.0,6241.0,,7.77,"['Adventure', 'Drama', 'Historical', 'Mystery', 'Seinen', 'Slice of Life']",        Dec 1999 - Jun 2000,https://myanimelist.net/anime/1910/Master_Keaton_OVA
3,One Punch Man: Road to Hero,,OVA,1.0,204821.0,,7.77,"['Action', 'Sci-Fi', 'Comedy', 'Parody', 'Super Power', 'Supernatural']",        Dec 2015 - Dec 2015,https://myanimelist.net/anime/31704/One_Punch_Man__Road_to_Hero
4,Osomatsu-san Movie,Mr. Osomatsu the Movie,Movie,1.0,6601.0,,7.77,"['Comedy', 'Parody']",        Mar 2019 - Mar 2019,https://myanimelist.net/anime/38201/Osomatsu-san_Movie
5,Ranma ½ OVA,,OVA,6.0,24105.0,,7.77,"['Comedy', 'Martial Arts', 'Romance', 'Shounen']",        Oct 1993 - Aug 1994,https://myanimelist.net/anime/1007/Ranma_½_OVA
6,School Rumble: Ichi Gakki Hoshuu,,OVA,2.0,50066.0,,7.77,"['Comedy', 'Romance', 'School', 'Shounen']",        Dec 2005 - Dec 2005,https://myanimelist.net/anime/517/School_Rumble__Ichi_Gakki_Hoshuu
7,Seitokai Yakuindomo*,,TV,13.0,177901.0,,7.77,"['Slice of Life', 'Comedy', 'School', 'Shounen']",        Jan 2014 - Mar 2014,https://myanimelist.net/anime/20847/Seitokai_Yakuindomo
8,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,Star Blazers: Space Battleship Yamato 2202,OVA,26.0,15558.0,,7.77,"['Action', 'Drama', 'Military', 'Sci-Fi', 'Space']",        Feb 2017 - Mar 2019,https://myanimelist.net/anime/33064/Uchuu_Senkan_Yamato_2202__Ai_no_Senshi-tachi
9,Binbougami ga!,Good Luck Girl!,TV,13.0,180991.0,,7.76,"['Comedy', 'Parody', 'Shounen', 'Supernatural']",        Jul 2012 - Sep 2012,https://myanimelist.net/anime/13535/Binbougami_ga
10,Bokura wa Minna Kawai-sou,The Kawai Complex Guide to Manors and Hostel Behavior,TV,12.0,274649.0,,7.76,"['Slice of Life', 'Comedy', 'Romance', 'School', 'Seinen']",        Apr 2014 - Jun 2014,https://myanimelist.net/anime/21405/Bokura_wa_Minna_Kawai-sou
11,Break Blade 2: Ketsubetsu no Michi,Broken Blade 2,Movie,1.0,55438.0,,7.76,"['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']",        Jun 2010 - Jun 2010,https://myanimelist.net/anime/8514/Break_Blade_2__Ketsubetsu_no_Michi
12,Haikyuu!!: Lev Genzan!,,OVA,1.0,63925.0,,7.76,"['Shounen', 'Sports']",        Mar 2015 - Mar 2015,https://myanimelist.net/anime/25303/Haikyuu__Lev_Genzan
13,Hourou Musuko,Wandering Son,TV,11.0,93239.0,,7.76,"['Drama', 'Romance', 'School', 'Seinen', 'Slice of Life']",        Jan 2011 - Apr 2011,https://myanimelist.net/anime/8426/Hourou_Musuko
14,Hug tto! Precure,,TV,49.0,9765.0,,7.75,"['Action', 'Magic', 'Fantasy', 'Shoujo']",        Feb 2018 - Jan 2019,https://myanimelist.net/anime/36593/Hug_tto_Precure
15,Jibaku Shounen Hanako-kun,Toilet-bound Hanako-kun,TV,12.0,156403.0,,7.76,"['Comedy', 'School', 'Shounen', 'Supernatural']",        Jan 2020 - Mar 2020,https://myanimelist.net/anime/39534/Jibaku_Shounen_Hanako-kun
16,K: Missing Kings,,Movie,1.0,181296.0,,7.75,"['Action', 'Super Power', 'Supernatural']",        Jul 2014 - Jul 2014,https://myanimelist.net/anime/16904/K__Missing_Kings
17,Kengan Ashura 2nd Season,,ONA,12.0,22730.0,,7.76,"['Action', 'Martial Arts']",        Oct 2019 - Oct 2019,https://myanimelist.net/anime/40269/Kengan_Ashura_2nd_Season
18,Keroro Gunsou,Sgt. Frog,TV,358.0,52682.0,,7.75,"['Comedy', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']",        Apr 2004 - Apr 2011,https://myanimelist.net/anime/516/Keroro_Gunsou
19,Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,Winter Cup Highlights Episode 3 – Winter Cup Highlights -Crossing the Door-,Movie,1.0,19847.0,,7.75,"['Comedy', 'Sports', 'Shounen']",        Dec 2016 - Dec 2016,https://myanimelist.net/anime/32871/Kuroko_no_Basket_Movie_3__Winter_Cup_-_Tobira_no_Mukou
20,Kuroko no Basket: Last Game NG-shuu,,Special,1.0,15074.0,,7.75,"['Comedy', 'Sports', 'Shounen']",        Sep 2017 - Sep 2017,https://myanimelist.net/anime/35658/Kuroko_no_Basket__Last_Game_NG-shuu
21,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,Beyond the Boundary: I'll Be Here - Past,Movie,1.0,97588.0,,7.75,"['Action', 'Supernatural', 'Fantasy']",        Mar 2015 - Mar 2015,https://myanimelist.net/anime/25015/Kyoukai_no_Kanata_Movie_1__Ill_Be_Here_-_Kako-hen
22,Pandora Hearts,,TV,25.0,334977.0,,7.76,"['Adventure', 'Fantasy', 'Mystery', 'Shounen', 'Supernatural']",        Apr 2009 - Sep 2009,https://myanimelist.net/anime/5530/Pandora_Hearts
23,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,,Movie,1.0,35531.0,,7.75,"['Action', 'Drama', 'Fantasy', 'Shounen', 'Super Power']",        Jan 2018 - Jan 2018,https://myanimelist.net/anime/36702/Shingeki_no_Kyojin_Season_2_Movie__Kakusei_no_Houkou
24,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,,Movie,1.0,6812.0,,7.77,"['Comedy', 'Drama', 'Slice of Life']",        Aug 2015 - Aug 2015,https://myanimelist.net/anime/29829/Tamayura__Sotsugyou_Shashin_Part_2_-_Hibiki
25,Tetsuwan Birdy Decode:02,Birdy the Mighty: Decode 02,TV,12.0,41778.0,,7.76,"['Action', 'Sci-Fi', 'Comedy']",        Jan 2009 - Mar 2009,https://myanimelist.net/anime/5074/Tetsuwan_Birdy_Decode_02
26,Texhnolyze,,TV,22.0,162829.0,,7.76,"['Action', 'Sci-Fi', 'Psychological', 'Drama']",        Apr 2003 - Sep 2003,https://myanimelist.net/anime/26/Texhnolyze
27,Toaru Kagaku no Railgun,A Certain Scientific Railgun,TV,24.0,393686.0,,7.76,"['Action', 'Sci-Fi', 'Super Power']",        Oct 2009 - Mar 2010,https://myanimelist.net/anime/6213/Toaru_Kagaku_no_Railgun
28,Yaoguai Mingdan 2nd Season,,ONA,21.0,6001.0,,7.74,"['Action', 'Comedy', 'Romance', 'Fantasy']",        Aug 2017 - Dec 2017,https://myanimelist.net/anime/36160/Yaoguai_Mingdan_2nd_Season
29,Aggressive Retsuko (ONA),Aggretsuko,ONA,10.0,82966.0,,7.74,"['Slice of Life', 'Comedy']",        Apr 2018 - Apr 2018,https://myanimelist.net/anime/36904/Aggressive_Retsuko_ONA
30,Ajin 2nd Season,,TV,13.0,195418.0,,7.75,"['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']",        Oct 2016 - Dec 2016,https://myanimelist.net/anime/33253/Ajin_2nd_Season
31,Bishoujo Senshi Sailor Moon Crystal Season III,Pretty Guardian Sailor Moon Crystal Season III,TV,13.0,35717.0,,7.75,"['Demons', 'Magic', 'Romance', 'Shoujo']",        Apr 2016 - Jun 2016,https://myanimelist.net/anime/31733/Bishoujo_Senshi_Sailor_Moon_Crystal_Season_III
32,Detective Conan Movie 17: Private Eye in the Distant Sea,,Movie,1.0,24995.0,,7.74,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",        Apr 2013 - Apr 2013,https://myanimelist.net/anime/14735/Detective_Conan_Movie_17__Private_Eye_in_the_Distant_Sea
33,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,Durarara!! x2 Shou: My Heart Is in the Pattern of a Hot Pot,Special,1.0,47780.0,,7.75,"['Action', 'Mystery', 'Supernatural']",        Jul 2015 - Jul 2015,https://myanimelist.net/anime/30191/Durararax2_Shou__Watashi_no_Kokoro_wa_Nabe_Moyou
34,Enen no Shouboutai,Fire Force,TV,24.0,416741.0,,7.75,"['Action', 'Supernatural', 'Shounen']",        Jul 2019 - Dec 2019,https://myanimelist.net/anime/38671/Enen_no_Shouboutai
35,Hai to Gensou no Grimgar,Grimgar: Ashes and Illusions,TV,12.0,476011.0,,7.74,"['Action', 'Adventure', 'Drama', 'Fantasy']",        Jan 2016 - Mar 2016,https://myanimelist.net/anime/31859/Hai_to_Gensou_no_Grimgar
36,Hana yori Dango,,TV,51.0,43406.0,,7.75,"['Drama', 'Romance', 'School', 'Shoujo']",        Sep 1996 - Aug 1997,https://myanimelist.net/anime/106/Hana_yori_Dango
37,Hidamari Sketch x 365 Specials,,Special,3.0,14212.0,,7.75,"['Slice of Life', 'Comedy', 'School', 'Seinen']",        Mar 2009 - Oct 2009,https://myanimelist.net/anime/6984/Hidamari_Sketch_x_365_Specials
38,Inuyashiki,Inuyashiki: Last Hero,TV,11.0,330449.0,,7.75,"['Action', 'Drama', 'Psychological', 'Sci-Fi', 'Seinen']",        Oct 2017 - Dec 2017,https://myanimelist.net/anime/34542/Inuyashiki
39,JoJo no Kimyou na Bouken: Phantom Blood,JoJo's Bizarre Adventure: Phantom Blood,Movie,1.0,32337.0,,7.75,"['Action', 'Adventure', 'Horror', 'Shounen', 'Vampire']",        Feb 2007 - Feb 2007,https://myanimelist.net/anime/3603/JoJo_no_Kimyou_na_Bouken__Phantom_Blood
40,Kami nomi zo Shiru Sekai: Tenri-hen,The World God Only Knows: Tenri Arc,OVA,2.0,105504.0,,7.75,"['Comedy', 'Harem', 'Romance', 'Supernatural', 'Shounen']",        Oct 2012 - Dec 2012,https://myanimelist.net/anime/15117/Kami_nomi_zo_Shiru_Sekai__Tenri-hen
41,Kill la Kill Specials,,Special,2.0,144856.0,,7.75,"['Action', 'Comedy', 'Super Power', 'School']",        Sep 2014 - Sep 2014,https://myanimelist.net/anime/21659/Kill_la_Kill_Specials
42,Kyou kara Maou!,King From Now On!,TV,78.0,83474.0,,7.75,"['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Shoujo']",        Apr 2004 - Feb 2006,https://myanimelist.net/anime/251/Kyou_kara_Maou
43,Mobile Suit Gundam Wing,,TV,49.0,121503.0,,7.75,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",        Apr 1995 - Mar 1996,https://myanimelist.net/anime/90/Mobile_Suit_Gundam_Wing
44,Nurarihyon no Mago OVA,,OVA,2.0,19315.0,,7.75,"['Action', 'Demons', 'Shounen', 'Supernatural']",        Dec 2012 - Mar 2013,https://myanimelist.net/anime/15959/Nurarihyon_no_Mago_OVA
