,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Isekai Quartet,,TV,12.0,218241.0,,7.53,"['Comedy', 'Fantasy', 'Parody']",        Apr 2019 - Jun 2019,https://myanimelist.net/anime/38472/Isekai_Quartet
1,Kidou Senkan Nadesico,Martian Successor Nadesico,TV,26.0,40962.0,,7.53,"['Action', 'Comedy', 'Mecha', 'Military', 'Parody', 'Romance', 'Sci-Fi', 'Shounen', 'Space']",        Oct 1996 - Mar 1997,https://myanimelist.net/anime/218/Kidou_Senkan_Nadesico
2,Kindaichi Shounen no Jikenbo Returns,The File of Young Kindaichi Returns,TV,25.0,13295.0,,7.53,"['Mystery', 'Shounen']",        Apr 2014 - Sep 2014,https://myanimelist.net/anime/22817/Kindaichi_Shounen_no_Jikenbo_Returns
3,Kingsglaive: Final Fantasy XV,,Movie,1.0,43687.0,,7.53,['Action'],        Jul 2016 - Jul 2016,https://myanimelist.net/anime/33082/Kingsglaive__Final_Fantasy_XV
4,Kiniro no Corda: Primo Passo,La corda d'oro: primo passo,TV,25.0,81453.0,,7.53,"['Harem', 'Music', 'Comedy', 'Drama', 'Magic', 'Romance', 'School', 'Shoujo']",        Oct 2006 - Mar 2007,https://myanimelist.net/anime/1579/Kiniro_no_Corda__Primo_Passo
5,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,The Irregular at Magic High School The Movie - The Girl Who Summons The Stars,Movie,1.0,106199.0,,7.53,"['Action', 'Sci-Fi', 'Supernatural', 'Magic']",        Jun 2017 - Jun 2017,https://myanimelist.net/anime/32900/Mahouka_Koukou_no_Rettousei_Movie__Hoshi_wo_Yobu_Shoujo
6,Marmalade Boy,,TV,76.0,37501.0,,7.52,"['Comedy', 'Drama', 'Romance', 'Shoujo']",        Mar 1994 - Sep 1995,https://myanimelist.net/anime/334/Marmalade_Boy
7,Mekakucity Days,,Music,5.0,6780.0,,7.53,"['Music', 'Psychological', 'Sci-Fi']",        May 2012 - May 2012,https://myanimelist.net/anime/30913/Mekakucity_Days
8,Mekakucity Records,,Music,3.0,5482.0,,7.54,"['Music', 'Psychological', 'Sci-Fi']",        May 2013 - May 2013,https://myanimelist.net/anime/36494/Mekakucity_Records
9,Minami-ke Betsubara,,OVA,1.0,26146.0,,7.52,"['Comedy', 'Slice of Life']",        Jun 2009 - Jun 2009,https://myanimelist.net/anime/5713/Minami-ke_Betsubara
10,Owari no Seraph,Seraph of the End: Vampire Reign,TV,12.0,722866.0,,7.53,"['Action', 'Military', 'Supernatural', 'Drama', 'Vampire', 'Shounen']",        Apr 2015 - Jun 2015,https://myanimelist.net/anime/26243/Owari_no_Seraph
11,Prison School: Mad Wax,,OVA,1.0,88371.0,,7.52,"['Comedy', 'Romance', 'Ecchi', 'School', 'Seinen']",        Mar 2016 - Mar 2016,https://myanimelist.net/anime/32485/Prison_School__Mad_Wax
12,Quanzhi Fashi 3rd Season,,ONA,12.0,21281.0,,7.53,"['Action', 'Magic', 'Fantasy', 'School']",        Oct 2018 - Dec 2018,https://myanimelist.net/anime/38528/Quanzhi_Fashi_3rd_Season
13,Shin Tennis no Ouji-sama Specials,The Prince of Tennis II Specials,Special,7.0,8451.0,,7.53,"['Action', 'Comedy', 'Sports', 'Shounen']",        Apr 2012 - Apr 2013,https://myanimelist.net/anime/13245/Shin_Tennis_no_Ouji-sama_Specials
14,Shoubushi Densetsu Tetsuya,,TV,20.0,6295.0,,7.53,"['Game', 'Historical', 'Shounen']",        Oct 2000 - Mar 2001,https://myanimelist.net/anime/3369/Shoubushi_Densetsu_Tetsuya
15,Tales of Symphonia The Animation: Tethe'alla-hen,,OVA,4.0,27158.0,,7.52,"['Action', 'Adventure', 'Magic', 'Martial Arts', 'Fantasy']",        Mar 2010 - Feb 2011,https://myanimelist.net/anime/5306/Tales_of_Symphonia_The_Animation__Tethealla-hen
16,Tasogare Otome x Amnesia: Taima Otome,Dusk Maiden of Amnesia: Ghost Girl,Special,1.0,59733.0,,7.52,"['Horror', 'Mystery', 'Romance', 'School', 'Shounen', 'Supernatural']",        Nov 2012 - Nov 2012,https://myanimelist.net/anime/14189/Tasogare_Otome_x_Amnesia__Taima_Otome
17,Towa no Quon 3: Mugen no Renza,Towanoquon: The Complicity of Dreams,Movie,1.0,28502.0,,7.52,"['Action', 'Sci-Fi', 'Super Power', 'Psychological', 'Supernatural']",        Aug 2011 - Aug 2011,https://myanimelist.net/anime/10714/Towa_no_Quon_3__Mugen_no_Renza
18,Waga Seishun no Arcadia,,Movie,1.0,7368.0,,7.53,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Space']",        Jul 1982 - Jul 1982,https://myanimelist.net/anime/2202/Waga_Seishun_no_Arcadia
19,Zipang,,TV,26.0,15174.0,,7.53,"['Action', 'Military', 'Sci-Fi', 'Historical', 'Drama', 'Seinen']",        Oct 2004 - Apr 2005,https://myanimelist.net/anime/29/Zipang
20,Bokura Mada Underground,We're Still Underground,Music,1.0,1681.0,,7.52,['Music'],        Jan 2019 - Jan 2019,https://myanimelist.net/anime/39065/Bokura_Mada_Underground
21,Detective Conan Movie 11: Jolly Roger in the Deep Azure,,Movie,1.0,30284.0,,7.51,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",        Apr 2007 - Apr 2007,https://myanimelist.net/anime/2171/Detective_Conan_Movie_11__Jolly_Roger_in_the_Deep_Azure
22,Digimon Adventure tri. 1: Saikai,Digimon Adventure tri. Reunion,Movie,1.0,92432.0,,7.51,"['Action', 'Adventure', 'Comedy', 'Drama']",        Nov 2015 - Nov 2015,https://myanimelist.net/anime/25687/Digimon_Adventure_tri_1__Saikai
23,Dragon Ball Super,,TV,131.0,425594.0,,7.51,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Fantasy', 'Shounen']",        Jul 2015 - Mar 2018,https://myanimelist.net/anime/30694/Dragon_Ball_Super
24,Hakuouki Reimeiroku,Hakuoki ~Demon of the Fleeting Blossom~ Dawn of the Shinsengumi,TV,12.0,44614.0,,7.52,"['Action', 'Historical', 'Supernatural', 'Drama', 'Samurai', 'Josei']",        Jul 2012 - Sep 2012,https://myanimelist.net/anime/13115/Hakuouki_Reimeiroku
25,Hellsing,,TV,13.0,490907.0,,7.52,"['Action', 'Horror', 'Supernatural', 'Vampire', 'Seinen']",        Oct 2001 - Jan 2002,https://myanimelist.net/anime/270/Hellsing
26,Inu x Boku SS,Inu X Boku Secret Service,TV,12.0,359461.0,,7.51,"['Comedy', 'Supernatural', 'Romance', 'Shounen']",        Jan 2012 - Mar 2012,https://myanimelist.net/anime/11013/Inu_x_Boku_SS
27,Karakai Jouzu no Takagi-san: Water Slide,,OVA,1.0,45390.0,,7.52,"['Slice of Life', 'Comedy', 'Romance', 'Shounen']",        Jul 2018 - Jul 2018,https://myanimelist.net/anime/37621/Karakai_Jouzu_no_Takagi-san__Water_Slide
28,Kishuku Gakkou no Juliet,Boarding School Juliet,TV,12.0,162300.0,,7.51,"['Action', 'Comedy', 'Romance', 'School', 'Shounen']",        Oct 2018 - Dec 2018,https://myanimelist.net/anime/37475/Kishuku_Gakkou_no_Juliet
29,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu",Is This a Zombie? Of the Dead OVA,OVA,1.0,85219.0,,7.52,"['Action', 'Harem', 'Comedy', 'Supernatural', 'Magic', 'Ecchi']",        Oct 2012 - Oct 2012,https://myanimelist.net/anime/15437/Kore_wa_Zombie_Desu_ka_of_the_Dead__Hai_Minotake_ni_Attemasu
30,Ling Qi 2,Spiritpact: Bond of the Underworld,TV,12.0,22475.0,,7.52,"['Action', 'Comedy', 'Magic', 'Shounen Ai', 'Supernatural']",        Feb 2018 - May 2018,https://myanimelist.net/anime/36522/Ling_Qi_2
31,Oban Star-Racers,,TV,26.0,38763.0,,7.52,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",        Apr 2006 - Dec 2006,https://myanimelist.net/anime/1212/Oban_Star-Racers
32,Oda Nobuna no Yabou,The Ambition of Oda Nobuna,TV,12.0,222325.0,,7.52,"['Comedy', 'Historical', 'Romance']",        Jul 2012 - Sep 2012,https://myanimelist.net/anime/11933/Oda_Nobuna_no_Yabou
33,Psycho-Pass: Sinners of the System Case.2 - First Guardian,,Movie,1.0,41718.0,,7.51,"['Action', 'Police', 'Psychological', 'Sci-Fi']",        Feb 2019 - Feb 2019,https://myanimelist.net/anime/37441/Psycho-Pass__Sinners_of_the_System_Case2_-_First_Guardian
34,Salaryman Kintarou,,TV,20.0,6943.0,,7.52,"['Comedy', 'Drama', 'Martial Arts', 'Seinen']",        Feb 2001 - Mar 2001,https://myanimelist.net/anime/1608/Salaryman_Kintarou
35,Sayonara Zetsubou Sensei Special,,Special,1.0,14432.0,,7.52,"['Comedy', 'Mystery', 'Parody', 'Shounen']",        Jan 2012 - Jan 2012,https://myanimelist.net/anime/10469/Sayonara_Zetsubou_Sensei_Special
36,Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,,OVA,1.0,47057.0,,7.52,"['Drama', 'Shounen']",        May 2018 - May 2018,https://myanimelist.net/anime/36962/Shokugeki_no_Souma__San_no_Sara_-_Kyokuseiryou_no_Erina
37,Super Lovers OVA,,OVA,2.0,18926.0,,7.51,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'Shounen Ai']",        Jan 2017 - Sep 2017,https://myanimelist.net/anime/33013/Super_Lovers_OVA
38,Totsukuni no Shoujo,"The Girl From the Other Side: Siúil, a Rún",OVA,1.0,13569.0,,7.52,"['Supernatural', 'Shounen']",        Sep 2019 - Sep 2019,https://myanimelist.net/anime/39495/Totsukuni_no_Shoujo
39,Wu Geng Ji,,ONA,30.0,2713.0,,7.53,"['Action', 'Historical', 'Supernatural', 'Martial Arts', 'Fantasy']",        Jun 2016 - Aug 2017,https://myanimelist.net/anime/33758/Wu_Geng_Ji
40,Yozakura Quartet: Hana no Uta,,TV,13.0,96734.0,,7.52,"['Action', 'Comedy', 'Super Power', 'Supernatural', 'Magic', 'Shounen']",        Oct 2013 - Dec 2013,https://myanimelist.net/anime/18497/Yozakura_Quartet__Hana_no_Uta
41,Aishiteruze Baby★★,,TV,26.0,84334.0,,7.5,"['Comedy', 'Drama', 'Romance', 'Shoujo']",        Apr 2004 - Oct 2004,https://myanimelist.net/anime/102/Aishiteruze_Baby★★
42,Angel Densetsu,,OVA,2.0,22732.0,,7.5,"['Action', 'Comedy', 'School']",        Dec 1996 - Dec 1996,https://myanimelist.net/anime/5251/Angel_Densetsu
43,Asobi Asobase OVA,,OVA,1.0,22778.0,,7.51,"['Comedy', 'Drama', 'School']",        Dec 2018 - Dec 2018,https://myanimelist.net/anime/37996/Asobi_Asobase_OVA
44,Bobobo-bo Bo-bobo,,TV,76.0,65731.0,,7.51,"['Sci-Fi', 'Adventure', 'Comedy', 'Shounen']",        Nov 2003 - Sep 2005,https://myanimelist.net/anime/1050/Bobobo-bo_Bo-bobo
45,Candy Candy,,TV,115.0,19192.0,,7.51,"['Slice of Life', 'Drama', 'Shoujo']",        Oct 1976 - Feb 1979,https://myanimelist.net/anime/2800/Candy_Candy
46,Charlotte: Tsuyoimono-tachi,,Special,1.0,97581.0,,7.51,"['Super Power', 'Drama', 'School']",        Mar 2016 - Mar 2016,https://myanimelist.net/anime/31553/Charlotte__Tsuyoimono-tachi
47,Darker than Black: Ryuusei no Gemini,Darker than Black: Gemini of the Meteor,TV,12.0,324449.0,,7.51,"['Action', 'Sci-Fi', 'Mystery', 'Super Power']",        Oct 2009 - Dec 2009,https://myanimelist.net/anime/6573/Darker_than_Black__Ryuusei_no_Gemini
48,Gallery Fake,,TV,37.0,10571.0,,7.5,"['Mystery', 'Seinen']",        Jan 2005 - Sep 2005,https://myanimelist.net/anime/364/Gallery_Fake
49,Gantz:O,,Movie,1.0,59453.0,,7.5,"['Action', 'Sci-Fi', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Ecchi', 'Seinen']",        Oct 2016 - Oct 2016,https://myanimelist.net/anime/32071/Gantz_O
