,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Muttsuri Dosukebe Tsuyu Gibo Shimai no Honshitsu Minuite Sex Sanmai,,OVA,2.0,6006.0,,7.24,['Hentai'],        Jun 2018 - Jul 2018,https://myanimelist.net/anime/37233/Muttsuri_Dosukebe_Tsuyu_Gibo_Shimai_no_Honshitsu_Minuite_Sex_Sanmai
1,Oni Chichi: Re-birth,,OVA,1.0,26582.0,,7.22,['Hentai'],        Apr 2011 - Apr 2011,https://myanimelist.net/anime/10380/Oni_Chichi__Re-birth
2,Pretty x Cation The Animation,,OVA,2.0,8121.0,,7.22,['Hentai'],        Mar 2016 - Jul 2016,https://myanimelist.net/anime/32423/Pretty_x_Cation_The_Animation
3,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,,OVA,1.0,8520.0,,7.24,['Hentai'],        Dec 2014 - Dec 2014,https://myanimelist.net/anime/28157/Sei_Brunehilde_Gakuen_Shoujo_Kishidan_to_Junpaku_no_Panty_The_Animation
4,Dorei Usagi to Anthony The Animation,,OVA,1.0,7194.0,,7.22,['Hentai'],        Nov 2013 - Nov 2013,https://myanimelist.net/anime/20377/Dorei_Usagi_to_Anthony_The_Animation
5,Harem Time The Animation,,OVA,2.0,15194.0,,7.2,"['Harem', 'Hentai']",        Oct 2012 - Jan 2013,https://myanimelist.net/anime/14991/Harem_Time_The_Animation
6,Pretty x Cation 2 The Animation,,OVA,2.0,5485.0,,7.2,['Hentai'],        Nov 2016 - Jan 2017,https://myanimelist.net/anime/33981/Pretty_x_Cation_2_The_Animation
7,Wagaya no Liliana-san The Animation,,OVA,1.0,4793.0,,7.21,['Hentai'],        Jan 2019 - Jan 2019,https://myanimelist.net/anime/38708/Wagaya_no_Liliana-san_The_Animation
8,Niizuma Koyomi The Animation,,OVA,,2652.0,,7.19,['Hentai'],        Jul 2018 - ,https://myanimelist.net/anime/37815/Niizuma_Koyomi_The_Animation
9,Shoujo Ramune,,OVA,4.0,19986.0,,7.17,['Hentai'],        Oct 2016 - Mar 2018,https://myanimelist.net/anime/32587/Shoujo_Ramune
10,Tsumamigui 3 The Animation,,OVA,2.0,6331.0,,7.21,['Hentai'],        Sep 2016 - Jun 2017,https://myanimelist.net/anime/33505/Tsumamigui_3_The_Animation
11,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,,OVA,4.0,13841.0,,7.18,['Hentai'],        Apr 2016 - Jul 2016,https://myanimelist.net/anime/32667/Baka_na_Imouto_wo_Rikou_ni_Suru_no_wa_Ore_no_xx_dake_na_Ken_ni_Tsuite
12,Boy Meets Harem The Animation,,OVA,1.0,12603.0,,7.19,"['Harem', 'Hentai']",        Oct 2014 - Oct 2014,https://myanimelist.net/anime/25667/Boy_Meets_Harem_The_Animation
13,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,,OVA,2.0,10713.0,,7.18,['Hentai'],        Apr 2007 - Jun 2007,https://myanimelist.net/anime/3102/Kateikyoushi_no_Oneesan_The_Animation__H_no_Hensachi_Agechaimasu
