,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Pugyuru,,TV,13.0,3633.0,,5.76,"['Comedy', 'Fantasy', 'School']",        Apr 2004 - Jul 2004,https://myanimelist.net/anime/786/Pugyuru
1,Rean no Tsubasa,The Wings of Rean,ONA,6.0,3039.0,,5.75,"['Sci-Fi', 'Fantasy', 'Mecha']",        Dec 2005 - Aug 2006,https://myanimelist.net/anime/574/Rean_no_Tsubasa
2,Shuten Douji,Shuten Doji - The Star Hand Kid,OVA,4.0,2194.0,,5.76,"['Space', 'Supernatural', 'Demons', 'Historical', 'Horror', 'Sci-Fi', 'Shounen']",        Dec 1989 - Dec 1991,https://myanimelist.net/anime/1227/Shuten_Douji
3,Aoku Tsuzuku Pass,,ONA,1.0,245.0,,5.75,['Sports'],        Oct 2018 - Oct 2018,https://myanimelist.net/anime/38554/Aoku_Tsuzuku_Pass
4,ARP Backstage Pass,,TV,10.0,3829.0,,5.73,['Music'],        Jan 2020 - Mar 2020,https://myanimelist.net/anime/40137/ARP_Backstage_Pass
5,Ashinaga Ojisan,Daddy Long-Legs,Special,1.0,556.0,,5.76,"['Comedy', 'Drama', 'Shoujo']",        Oct 1979 - Oct 1979,https://myanimelist.net/anime/20587/Ashinaga_Ojisan
6,Azur Lane Recap,,Special,1.0,2187.0,,5.75,"['Action', 'Military', 'Sci-Fi']",        Nov 2019 - Nov 2019,https://myanimelist.net/anime/40712/Azur_Lane_Recap
7,Business Fish,,TV,6.0,2680.0,,5.75,"['Slice of Life', 'Comedy']",        Jul 2019 - Aug 2019,https://myanimelist.net/anime/39979/Business_Fish
8,Carole & Tuesday Specials,,ONA,8.0,3814.0,,5.75,['Comedy'],        Jun 2019 - Oct 2019,https://myanimelist.net/anime/40013/Carole___Tuesday_Specials
9,Change Our Mirai!,,Music,1.0,2211.0,,5.75,['Music'],        Jul 2015 - Jul 2015,https://myanimelist.net/anime/31300/Change_Our_Mirai
10,Donyatsu Specials,,Special,2.0,458.0,,5.81,"['Comedy', 'Sci-Fi', 'Seinen']",        Dec 2013 - Dec 2013,https://myanimelist.net/anime/26079/Donyatsu_Specials
11,Fuuun Ishin Dai☆Shogun,Dai-Shogun: Great Revolution,TV,12.0,21853.0,,5.75,"['Action', 'Historical', 'Mecha']",        Apr 2014 - Jun 2014,https://myanimelist.net/anime/21821/Fuuun_Ishin_Dai☆Shogun
12,Gakuen Handsome Special,,Special,1.0,1671.0,,5.75,"['Comedy', 'Parody', 'School', 'Shounen Ai']",        Dec 2016 - Dec 2016,https://myanimelist.net/anime/33457/Gakuen_Handsome_Special
13,Gang-aji Ttong,Doggy Poo,Movie,1.0,2738.0,,5.76,"['Kids', 'Fantasy']",        Jul 2003 - Jul 2003,https://myanimelist.net/anime/4147/Gang-aji_Ttong
14,Hacka Doll,,Special,2.0,6666.0,,5.75,['Fantasy'],        Aug 2014 - Sep 2014,https://myanimelist.net/anime/25943/Hacka_Doll
15,Himote House,HIMOTE HOUSE: A share house of super psychic girls,TV,12.0,13008.0,,5.75,"['Comedy', 'Super Power']",        Oct 2018 - Dec 2018,https://myanimelist.net/anime/36945/Himote_House
16,Ikezu,Mean,Music,1.0,409.0,,5.75,"['Music', 'Comedy']",        Aug 2017 - Aug 2017,https://myanimelist.net/anime/36050/Ikezu
17,Karakuri Circus,,Special,1.0,288.0,,5.75,"['Action', 'Mystery', 'Shounen']",        1998 - 1998,https://myanimelist.net/anime/40340/Karakuri_Circus
18,Kita e: Pure Session,,Music,1.0,381.0,,5.75,['Music'],        May 2000 - May 2000,https://myanimelist.net/anime/18643/Kita_e__Pure_Session
19,Koroshiya 1 The Animation: Episode 0,Ichi The Killer: Episode 0,OVA,1.0,7925.0,,5.75,"['Action', 'Dementia', 'Drama', 'Horror', 'Martial Arts', 'Psychological', 'Seinen']",        Sep 2002 - Sep 2002,https://myanimelist.net/anime/2346/Koroshiya_1_The_Animation__Episode_0
20,Mahou no Yousei Persia: Escape!,,Music,1.0,372.0,,5.78,['Music'],        Mar 1999 - Mar 1999,https://myanimelist.net/anime/22293/Mahou_no_Yousei_Persia__Escape
21,Meisou! Underworld,,ONA,1.0,1996.0,,5.75,"['Action', 'Supernatural', 'Thriller']",        Apr 2014 - Apr 2014,https://myanimelist.net/anime/23837/Meisou_Underworld
22,"Mobile Suit SD Gundam Musha, Knight, Commando","Musha, Knight, Commando: SD Gundam Emergency Sortie",Movie,2.0,1371.0,,5.75,"['Action', 'Comedy', 'Parody', 'Fantasy', 'Mecha']",        Mar 1991 - Aug 1991,https://myanimelist.net/anime/9087/Mobile_Suit_SD_Gundam_Musha_Knight_Commando
23,Momoya x Peeping Life: Go en Desu yo!,,ONA,4.0,410.0,,5.75,['Slice of Life'],        Apr 2013 - May 2013,https://myanimelist.net/anime/19337/Momoya_x_Peeping_Life__Go_en_Desu_yo
24,Ochou Fujin no Gensou,,Movie,1.0,540.0,,5.76,"['Historical', 'Drama']",        May 1940 - May 1940,https://myanimelist.net/anime/28143/Ochou_Fujin_no_Gensou
25,One Room Second Season: Hanasaka Yui no Prologue,One Room 2nd Season: Hanasaka Yui's Prologue,Special,1.0,5546.0,,5.75,['Slice of Life'],        Jul 2018 - Jul 2018,https://myanimelist.net/anime/38061/One_Room_Second_Season__Hanasaka_Yui_no_Prologue
26,Parappa the Rapper,,TV,30.0,2285.0,,5.74,"['Comedy', 'Fantasy']",        Apr 2001 - Jan 2002,https://myanimelist.net/anime/3736/Parappa_the_Rapper
27,Planet:Valkyrie,,ONA,1.0,1386.0,,5.74,"['Action', 'Music']",        Dec 2013 - Dec 2013,https://myanimelist.net/anime/21641/Planet_Valkyrie
28,Princess Lover!: Magical Knight Maria-chan,,Special,6.0,7960.0,,5.75,"['Magic', 'Parody']",        Oct 2009 - Mar 2010,https://myanimelist.net/anime/8231/Princess_Lover__Magical_Knight_Maria-chan
