,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Mo Ri Shu Guang,Dawn of the World,ONA,20.0,2959.0,,6.28,"['Action', 'Horror', 'Psychological', 'Supernatural', 'Thriller', 'Shounen Ai']",        May 2018 - Sep 2018,https://myanimelist.net/anime/37291/Mo_Ri_Shu_Guang
1,Mugyutto! Black Clover,Squishy! Black Clover,ONA,8.0,5872.0,,6.29,"['Comedy', 'Parody', 'Magic', 'Fantasy', 'Shounen']",        Jul 2019 - Aug 2019,https://myanimelist.net/anime/40031/Mugyutto_Black_Clover
2,Nameless,,Music,2.0,1775.0,,6.29,"['Music', 'Romance']",        Sep 2016 - Sep 2016,https://myanimelist.net/anime/34003/Nameless
3,Nintama Rantarou Movie,,Movie,1.0,459.0,,6.29,"['Comedy', 'Shounen']",        Jun 1996 - Jun 1996,https://myanimelist.net/anime/2710/Nintama_Rantarou_Movie
4,"Onihei: Sono Otoko, Heizou Hasegawa",,OVA,1.0,2497.0,,6.28,"['Historical', 'Seinen']",        Feb 2017 - Feb 2017,https://myanimelist.net/anime/34589/Onihei__Sono_Otoko_Heizou_Hasegawa
5,Ore-sama Kingdom,,OVA,14.0,2774.0,,6.29,"['Romance', 'Shoujo']",        Feb 2011 - May 2013,https://myanimelist.net/anime/9943/Ore-sama_Kingdom
6,Ozanari Dungeon: Kaze no Tou,,OVA,3.0,1242.0,,6.28,"['Action', 'Adventure', 'Fantasy', 'Comedy']",        Sep 1991 - Dec 1991,https://myanimelist.net/anime/3065/Ozanari_Dungeon__Kaze_no_Tou
7,Pokemon: Pikachu no Summer Bridge Story,Pokemon: Pikachu's Summer Bridge Story,Special,1.0,3971.0,,6.29,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",        Aug 2011 - Aug 2011,https://myanimelist.net/anime/11853/Pokemon__Pikachu_no_Summer_Bridge_Story
8,PriPara & Kiratto Pri☆chan Movie: Kirakira Memorial Live,,Movie,1.0,801.0,,6.28,"['Magic', 'Shoujo', 'Slice of Life']",        May 2018 - May 2018,https://myanimelist.net/anime/37398/PriPara___Kiratto_Pri☆chan_Movie__Kirakira_Memorial_Live
9,Shin Koihime†Musou OVA Omake,,Special,1.0,1518.0,,6.3,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy']",        Jul 2010 - Jul 2010,https://myanimelist.net/anime/15095/Shin_Koihime†Musou_OVA_Omake
10,Shuwarin☆Dorimin,,Music,1.0,1347.0,,6.29,['Music'],        Apr 2017 - Apr 2017,https://myanimelist.net/anime/36919/Shuwarin☆Dorimin
11,Strike Witches OVA,,OVA,1.0,22375.0,,6.29,"['Action', 'Ecchi', 'Magic', 'Military', 'Sci-Fi']",        Jan 2007 - Jan 2007,https://myanimelist.net/anime/1862/Strike_Witches_OVA
12,Yami Shibai 5,Yamishibai: Japanese Ghost Stories 5,TV,13.0,15045.0,,6.29,"['Dementia', 'Horror', 'Supernatural']",        Jul 2017 - Oct 2017,https://myanimelist.net/anime/35714/Yami_Shibai_5
13,Yuyushiki: Nyanyashiki,,Special,6.0,10547.0,,6.28,['Comedy'],        May 2013 - Oct 2013,https://myanimelist.net/anime/19029/Yuyushiki__Nyanyashiki
14,Asobi ni Iku yo!: Asobi ni Oide - Owari,,Special,1.0,7730.0,,6.28,['Comedy'],        Jun 2011 - Jun 2011,https://myanimelist.net/anime/29998/Asobi_ni_Iku_yo__Asobi_ni_Oide_-_Owari
15,Bakukyuu Renpatsu!! Super B-Daman,,TV,18.0,929.0,,6.27,"['Game', 'Adventure', 'Kids']",        Jan 1999 - Sep 1999,https://myanimelist.net/anime/2702/Bakukyuu_Renpatsu_Super_B-Daman
16,Battle Spirits: Heroes,,TV,50.0,1455.0,,6.28,"['Game', 'Sci-Fi']",        Sep 2011 - Sep 2012,https://myanimelist.net/anime/11017/Battle_Spirits__Heroes
17,Buttobi!! CPU,I Dream of Mimi,OVA,3.0,6192.0,,6.27,"['Comedy', 'Ecchi', 'Magic', 'Sci-Fi', 'Seinen']",        Apr 1997 - Sep 1997,https://myanimelist.net/anime/458/Buttobi_CPU
18,Doraemon: It's New Year!,,Special,1.0,1121.0,,6.29,"['Kids', 'Comedy', 'Sci-Fi', 'Shounen']",        Jan 1979 - Jan 1979,https://myanimelist.net/anime/2627/Doraemon__Its_New_Year
19,Dragon Collection,,TV,51.0,4235.0,,6.28,"['Fantasy', 'Shounen']",        Apr 2014 - Mar 2015,https://myanimelist.net/anime/22733/Dragon_Collection
20,fake!fake!,,Music,1.0,1233.0,,6.27,['Music'],        Apr 2014 - Apr 2014,https://myanimelist.net/anime/25495/fakefake
21,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,,Movie,1.0,10724.0,,6.28,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama']",        Dec 1992 - Dec 1992,https://myanimelist.net/anime/3015/Ginga_Eiyuu_Densetsu_Gaiden__Ougon_no_Tsubasa
22,Ginga Hyouryuu Vifam: Kieta 12-nin,,OVA,1.0,418.0,,6.27,"['Sci-Fi', 'Adventure', 'Space', 'Mecha']",        Feb 1985 - Feb 1985,https://myanimelist.net/anime/9389/Ginga_Hyouryuu_Vifam__Kieta_12-nin
23,Haiyoru! Nyaruani: Remember My Love(craft-sensei),Haiyoru! Nyaruani: Remember My Mr. Lovecraft,TV,11.0,23619.0,,6.27,"['Comedy', 'Sci-Fi']",        Dec 2010 - Feb 2011,https://myanimelist.net/anime/9598/Haiyoru_Nyaruani__Remember_My_Lovecraft-sensei
24,Hanamaru Youchien Special Preview,,Special,1.0,1847.0,,6.28,"['Comedy', 'School']",        Oct 2009 - Oct 2009,https://myanimelist.net/anime/16740/Hanamaru_Youchien_Special_Preview
25,Happy Happy Party!,,Music,1.0,1293.0,,6.27,['Music'],        Apr 2017 - Apr 2017,https://myanimelist.net/anime/36918/Happy_Happy_Party
26,Honoo no Labyrinth,Labyrinth Of Flames,OVA,2.0,8090.0,,6.27,"['Adventure', 'Comedy', 'Ecchi', 'Samurai']",        Sep 2000 - Dec 2000,https://myanimelist.net/anime/581/Honoo_no_Labyrinth
27,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai,Ikemen Sengoku: Bromances Across Time,TV,12.0,6639.0,,6.28,"['Historical', 'Romance']",        Jul 2017 - Sep 2017,https://myanimelist.net/anime/34337/Ikemen_Sengoku__Toki_wo_Kakeru_ga_Koi_wa_Hajimaranai
28,Jean Valjean Monogatari,,Special,1.0,703.0,,6.28,['Drama'],        Sep 1979 - Sep 1979,https://myanimelist.net/anime/5900/Jean_Valjean_Monogatari
29,Kitakubu Katsudou Kiroku: Miniature Theater,,Special,6.0,1769.0,,6.28,"['Comedy', 'School']",        Oct 2013 - Dec 2013,https://myanimelist.net/anime/23367/Kitakubu_Katsudou_Kiroku__Miniature_Theater
30,Komori-san wa Kotowarenai!,Komori-san Can't Decline!,TV,12.0,45020.0,,6.28,"['Slice of Life', 'Comedy', 'School']",        Oct 2015 - Dec 2015,https://myanimelist.net/anime/31091/Komori-san_wa_Kotowarenai
