,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Kuma no Gakkou: Jackie to Katie,,Movie,1.0,247.0,,,"['Comedy', 'Kids']",        Dec 2010 - Dec 2010,https://myanimelist.net/anime/9339/Kuma_no_Gakkou__Jackie_to_Katie
1,Kuma no Gakkou: Patissier Jackie to Ohisama no Sweets,,Movie,1.0,151.0,,,"['Comedy', 'Kids']",        Aug 2017 - Aug 2017,https://myanimelist.net/anime/34755/Kuma_no_Gakkou__Patissier_Jackie_to_Ohisama_no_Sweets
2,Kuma no Minakuro to Kouhei Jiisan,Kumanominakuro to Kouheijiisann,OVA,1.0,148.0,,,"['Drama', 'Kids']",        Jan 1999 - Jan 1999,https://myanimelist.net/anime/28119/Kuma_no_Minakuro_to_Kouhei_Jiisan
3,Kuma no Nuigurumi,,Music,1.0,107.0,,,"['Music', 'Kids']",        Oct 1987 - Oct 1987,https://myanimelist.net/anime/36350/Kuma_no_Nuigurumi
4,Kuma no Puutarou,,TV,30.0,178.0,,,['Comedy'],        Apr 1995 - Mar 1996,https://myanimelist.net/anime/11197/Kuma_no_Puutarou
5,Kuma-chan no Koutsuu Anzen,,OVA,1.0,44.0,,,['Kids'],         - ,https://myanimelist.net/anime/39407/Kuma-chan_no_Koutsuu_Anzen
6,Kuma-san no My Home,,OVA,1.0,43.0,,,['Kids'],         - ,https://myanimelist.net/anime/39155/Kuma-san_no_My_Home
7,Kumo ni Noru,,OVA,2.0,286.0,,,"['Action', 'Seinen']",        Mar 1991 - Jun 1991,https://myanimelist.net/anime/23699/Kumo_ni_Noru
8,Kumo no Gakkou,,Movie,1.0,125.0,,,"['Slice of Life', 'Drama']",        May 2005 - May 2005,https://myanimelist.net/anime/34744/Kumo_no_Gakkou
9,Kumo no Ito (1979),,Special,1.0,351.0,,,['Drama'],        1979 - 1979,https://myanimelist.net/anime/29718/Kumo_no_Ito_1979
10,Kumo no Ito (2000),,OVA,1.0,388.0,,,['Fantasy'],        2000 - 2000,https://myanimelist.net/anime/26279/Kumo_no_Ito_2000
11,Kumo no Mori no Marcus,,ONA,1.0,53.0,,,"['Adventure', 'Kids', 'Fantasy']",        Nov 2017 - Nov 2017,https://myanimelist.net/anime/41293/Kumo_no_Mori_no_Marcus
12,Kumo to Yuurei,The Clouds and the Ghost,Music,1.0,133.0,,,"['Music', 'Slice of Life']",        Aug 2018 - Aug 2018,https://myanimelist.net/anime/41179/Kumo_to_Yuurei
13,Kumori Nochi Hare,,OVA,1.0,105.0,,,"['Drama', 'Kids']",        1996 - 1996,https://myanimelist.net/anime/31007/Kumori_Nochi_Hare
14,Kunchi,,ONA,1.0,122.0,,,['Dementia'],        Oct 2012 - Oct 2012,https://myanimelist.net/anime/38505/Kunchi
15,Kung Fu Liaoli Niang,Kung Fu Cooking Girls,ONA,1.0,258.0,,,"['Action', 'Ecchi', 'Martial Arts', 'Fantasy']",        Jul 2011 - Jul 2011,https://myanimelist.net/anime/40194/Kung_Fu_Liaoli_Niang
16,Kuni-chan no Ikka Ranran,,Movie,1.0,125.0,,,"['Slice of Life', 'Drama']",        Sep 1994 - Sep 1994,https://myanimelist.net/anime/34201/Kuni-chan_no_Ikka_Ranran
17,Kunimatsu-sama no Otoridai,,TV,46.0,286.0,,,"['Comedy', 'School', 'Sports']",        Oct 1971 - Sep 1972,https://myanimelist.net/anime/17669/Kunimatsu-sama_no_Otoridai
18,Kupu~!! Mamegoma!,,TV,51.0,580.0,,,['Kids'],        Jan 2009 - Dec 2009,https://myanimelist.net/anime/5809/Kupu_Mamegoma
19,Kura Sushi,,ONA,2.0,218.0,,,['Slice of Life'],        Apr 2014 - Aug 2016,https://myanimelist.net/anime/35858/Kura_Sushi
20,Kurage Nasu,,Music,1.0,94.0,,,['Music'],        May 2013 - May 2013,https://myanimelist.net/anime/39201/Kurage_Nasu
21,Kurayami wa Kiken ga Ippai,,OVA,1.0,74.0,,,"['Drama', 'Kids']",         - ,https://myanimelist.net/anime/35155/Kurayami_wa_Kiken_ga_Ippai
22,Kuripuri*Kuripura,,Movie,1.0,211.0,,,['Comedy'],        2008 - 2008,https://myanimelist.net/anime/30395/KuripuriKuripura
23,Kuro,,Music,1.0,185.0,,,"['Music', 'Kids']",        Dec 2005 - Dec 2005,https://myanimelist.net/anime/31873/Kuro
24,Kuro Kishi to Shiro no Maou VR Sennyuu! Maoujou-hen,,ONA,1.0,107.0,,,"['Action', 'Game', 'Fantasy']",        Jan 2018 - Jan 2018,https://myanimelist.net/anime/37165/Kuro_Kishi_to_Shiro_no_Maou_VR_Sennyuu_Maoujou-hen
25,Kuro-Nikuru Girls,,ONA,3.0,602.0,,,"['Comedy', 'Parody', 'School']",        Dec 2016 - Feb 2017,https://myanimelist.net/anime/34764/Kuro-Nikuru_Girls
26,Kurogane no Linebarrels Picture Drama,,Special,9.0,534.0,,,['Ecchi'],        Dec 2009 - Aug 2009,https://myanimelist.net/anime/33126/Kurogane_no_Linebarrels_Picture_Drama
27,Kuroi Neko,A Black Cat,Movie,1.0,66.0,,,"['Dementia', 'Music']",        2015 - 2015,https://myanimelist.net/anime/40811/Kuroi_Neko
28,Kurokan,,ONA,33.0,333.0,,,['Sports'],        Jan 2013 - 2014,https://myanimelist.net/anime/29603/Kurokan
29,Kuroneko Monroe,,TV,23.0,421.0,,,['Comedy'],        Apr 2018 - Sep 2018,https://myanimelist.net/anime/37325/Kuroneko_Monroe
30,Kurou Shiro,,Music,1.0,122.0,,,['Music'],        Jul 2015 - Jul 2015,https://myanimelist.net/anime/37533/Kurou_Shiro
31,Kurumiwari Ningyou (2014),,Movie,1.0,270.0,,,"['Fantasy', 'Romance', 'Drama']",        Nov 2014 - Nov 2014,https://myanimelist.net/anime/26043/Kurumiwari_Ningyou_2014
32,Kuruneko (ONA),,ONA,10.0,495.0,,,"['Slice of Life', 'Comedy']",        Oct 2017 - Dec 2017,https://myanimelist.net/anime/35239/Kuruneko_ONA
33,Kuruneko: Kurunekobin,,Special,4.0,328.0,,,"['Comedy', 'Slice of Life']",        Dec 2009 - Sep 2010,https://myanimelist.net/anime/17749/Kuruneko__Kurunekobin
34,Kuruneko: Nyaalock Holmes no Bouken,,Special,4.0,345.0,,,"['Comedy', 'Slice of Life']",        Dec 2010 - Sep 2011,https://myanimelist.net/anime/17753/Kuruneko__Nyaalock_Holmes_no_Bouken
35,Kusakeiba,,Music,1.0,105.0,,,"['Kids', 'Music', 'Sports']",        Jun 1971 - Jun 1971,https://myanimelist.net/anime/36811/Kusakeiba
36,Kushimitama Samurai,,Special,1.0,234.0,,,"['Action', 'Adventure', 'Drama', 'Historical', 'Samurai']",        Nov 2014 - Nov 2014,https://myanimelist.net/anime/33348/Kushimitama_Samurai
37,KutsuDaru.,,TV,48.0,479.0,,,"['Fantasy', 'Kids', 'School', 'Slice of Life']",        Apr 2014 - Sep 2015,https://myanimelist.net/anime/22465/KutsuDaru
38,Kutsuya to Kobito,Elves and the Shoemaker,Movie,1.0,143.0,,,"['Fantasy', 'Kids']",        1960 - 1960,https://myanimelist.net/anime/33115/Kutsuya_to_Kobito
39,Kuunyan no Koutsuu Anzen: Tadashii Jitensha no Nori Kata,,OVA,1.0,75.0,,,['Kids'],         - ,https://myanimelist.net/anime/35161/Kuunyan_no_Koutsuu_Anzen__Tadashii_Jitensha_no_Nori_Kata
40,Kuusou Suizokukan,,ONA,2.0,95.0,,,['Kids'],        Nov 2015 - Oct 2016,https://myanimelist.net/anime/36233/Kuusou_Suizokukan
41,Kuwagata Tsumami,Stag Beetle Tsumami,ONA,84.0,163.0,,,['Comedy'],        Jul 2005 - Nov 2010,https://myanimelist.net/anime/18773/Kuwagata_Tsumami
42,Kuzuryuugawa to Shounen,The Boy & A Great River,OVA,1.0,179.0,,,"['Drama', 'Historical']",        Oct 1998 - Oct 1998,https://myanimelist.net/anime/28109/Kuzuryuugawa_to_Shounen
43,Kwaegeol Longman Narongi,,TV,52.0,156.0,,,"['Adventure', 'Kids']",        Jan 2006 - Mar 2007,https://myanimelist.net/anime/19325/Kwaegeol_Longman_Narongi
44,Kyak Kyak Kyak Flamenco,,Music,1.0,129.0,,,['Music'],        2017 - 2017,https://myanimelist.net/anime/36249/Kyak_Kyak_Kyak_Flamenco
45,Kyoei Tankou-sho,,ONA,1.0,142.0,,,"['Sci-Fi', 'Mecha']",        Aug 2018 - Aug 2018,https://myanimelist.net/anime/39841/Kyoei_Tankou-sho
46,Kyojin no Hoshi (Movie),,Movie,1.0,264.0,,,"['Drama', 'Sports']",        Aug 1982 - Aug 1982,https://myanimelist.net/anime/17439/Kyojin_no_Hoshi_Movie
47,Kyojin no Hoshi: Chizome no Kesshousen,,Movie,1.0,259.0,,,"['Drama', 'Sports']",        Jul 1969 - Jul 1969,https://myanimelist.net/anime/17441/Kyojin_no_Hoshi__Chizome_no_Kesshousen
48,Kyojin no Hoshi: Dai League Ball,,Movie,1.0,263.0,,,"['Drama', 'Sports']",        Mar 1970 - Mar 1970,https://myanimelist.net/anime/17445/Kyojin_no_Hoshi__Dai_League_Ball
49,Kyojin no Hoshi: Ike Ike Hyuuma,,Movie,1.0,256.0,,,"['Drama', 'Sports']",        Dec 1969 - Dec 1969,https://myanimelist.net/anime/17443/Kyojin_no_Hoshi__Ike_Ike_Hyuuma
