,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Mobile Suit Gundam SEED,,TV,50.0,130610.0,,7.81,"['Action', 'Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']",        Oct 2002 - Sep 2003,https://myanimelist.net/anime/93/Mobile_Suit_Gundam_SEED
1,New Game!!,,TV,12.0,172813.0,,7.81,"['Game', 'Slice of Life', 'Comedy']",        Jul 2017 - Sep 2017,https://myanimelist.net/anime/34914/New_Game
2,New Initial D Movie: Legend 2 - Tousou,Initial D Legend 2 Racer,Movie,1.0,15029.0,,7.81,"['Cars', 'Seinen', 'Sports']",        May 2015 - May 2015,https://myanimelist.net/anime/28881/New_Initial_D_Movie__Legend_2_-_Tousou
3,Noragami OVA,,OVA,2.0,217342.0,,7.81,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Shounen']",        Feb 2014 - Jul 2014,https://myanimelist.net/anime/20767/Noragami_OVA
4,Saint Seiya,Saint Seiya: Knights of the Zodiac,TV,114.0,128426.0,,7.82,"['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",        Oct 1986 - Apr 1989,https://myanimelist.net/anime/1254/Saint_Seiya
5,Seitokai Yakuindomo OVA,,OVA,8.0,98301.0,,7.81,"['Comedy', 'School', 'Shounen', 'Slice of Life']",        Apr 2011 - Oct 2013,https://myanimelist.net/anime/10119/Seitokai_Yakuindomo_OVA
6,Shokugeki no Souma: Shin no Sara,Food Wars! The Fourth Plate,TV,12.0,223578.0,,7.82,"['Ecchi', 'School', 'Shounen']",        Oct 2019 - Dec 2019,https://myanimelist.net/anime/39940/Shokugeki_no_Souma__Shin_no_Sara
7,Zan Sayonara Zetsubou Sensei Bangaichi,,OVA,2.0,32075.0,,7.82,"['Comedy', 'Parody', 'School', 'Shounen']",        Nov 2009 - Feb 2010,https://myanimelist.net/anime/7044/Zan_Sayonara_Zetsubou_Sensei_Bangaichi
8,Bleach,,TV,366.0,1088828.0,,7.81,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']",        Oct 2004 - Mar 2012,https://myanimelist.net/anime/269/Bleach
9,Chuunibyou demo Koi ga Shitai!,"Love, Chunibyo & Other Delusions!",TV,12.0,783774.0,,7.81,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'School']",        Oct 2012 - Dec 2012,https://myanimelist.net/anime/14741/Chuunibyou_demo_Koi_ga_Shitai
10,Detective Conan OVA 10: Kid in Trap Island,,OVA,1.0,13136.0,,7.8,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",        Apr 2010 - Apr 2010,https://myanimelist.net/anime/8609/Detective_Conan_OVA_10__Kid_in_Trap_Island
11,Gochuumon wa Usagi Desu ka??: Dear My Sister,Is the order a rabbit?? Dear My Sister,Movie,1.0,23148.0,,7.81,"['Slice of Life', 'Comedy']",        Nov 2017 - Nov 2017,https://myanimelist.net/anime/33280/Gochuumon_wa_Usagi_Desu_ka__Dear_My_Sister
12,Hadashi no Gen,Barefoot Gen,Movie,1.0,31872.0,,7.81,"['Drama', 'Historical']",        Jul 1983 - Jul 1983,https://myanimelist.net/anime/1824/Hadashi_no_Gen
