,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Mobile Suit Gundam ZZ: Gundam Frag.,,OVA,2.0,3551.0,,5.65,"['Action', 'Mecha', 'Military', 'Sci-Fi']",        Sep 2009 - Nov 2009,https://myanimelist.net/anime/9708/Mobile_Suit_Gundam_ZZ__Gundam_Frag
1,Morinaga Nyuugyou x Mary to Majo no Hana,,Special,4.0,1117.0,,5.65,"['Slice of Life', 'Magic']",        Apr 2017 - 2017,https://myanimelist.net/anime/37189/Morinaga_Nyuugyou_x_Mary_to_Majo_no_Hana
2,Mujigen Hunter Fandora,Dream Dimension Hunter Fandora,OVA,3.0,1663.0,,5.65,"['Adventure', 'Fantasy', 'Sci-Fi']",        Sep 1985 - Nov 1986,https://myanimelist.net/anime/5907/Mujigen_Hunter_Fandora
3,Nanako Kaitai Shinsho,Amazing Nurse Nanako,OVA,6.0,8727.0,,5.65,"['Military', 'Sci-Fi', 'Comedy', 'Mecha']",        Jul 1999 - Mar 2000,https://myanimelist.net/anime/816/Nanako_Kaitai_Shinsho
4,Nodoka Mori no Doubutsu Daisakusen,Peter of Placid Forest,Special,1.0,360.0,,5.66,['Fantasy'],        Feb 1980 - Feb 1980,https://myanimelist.net/anime/9575/Nodoka_Mori_no_Doubutsu_Daisakusen
5,Oshare Kozou wa Hanamaru,The Fashion Boy is Cool,OVA,1.0,692.0,,5.64,"['Romance', 'Shoujo']",        Apr 1993 - Apr 1993,https://myanimelist.net/anime/2091/Oshare_Kozou_wa_Hanamaru
6,Otona no Bouguya-san,Armor Shop for Ladies & Gentlemen,ONA,12.0,17944.0,,5.66,"['Comedy', 'Ecchi', 'Fantasy']",        Oct 2018 - Dec 2018,https://myanimelist.net/anime/38395/Otona_no_Bouguya-san
7,Portable Kuukou,Portable Airport,Music,1.0,2310.0,,5.65,"['Sci-Fi', 'Music', 'Space']",        May 2004 - May 2004,https://myanimelist.net/anime/3821/Portable_Kuukou
8,Relic Armor Legaciam,,OVA,1.0,1299.0,,5.65,"['Action', 'Mecha', 'Sci-Fi']",        Nov 1987 - Nov 1987,https://myanimelist.net/anime/2094/Relic_Armor_Legaciam
9,Roba,The Donkey,Movie,1.0,250.0,,5.65,['Adventure'],        1930 - 1930,https://myanimelist.net/anime/34982/Roba
10,Saiyuuki: Son Gokuu Monogatari,,Movie,1.0,963.0,,5.66,['Adventure'],        1926 - 1926,https://myanimelist.net/anime/7496/Saiyuuki__Son_Gokuu_Monogatari
11,Shokupan Mimi,,TV,12.0,1299.0,,5.66,['Comedy'],        Oct 2010 - Dec 2010,https://myanimelist.net/anime/9561/Shokupan_Mimi
