,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,Hand Maid Mai,,OVA,1.0,3451.0,,6.08,"['Comedy', 'Ecchi', 'Romance', 'Sci-Fi']",        Jan 2003 - Jan 2003,https://myanimelist.net/anime/1234/Hand_Maid_Mai
1,Hello Kitty no Fushigi no Kuni no Alice,Hello Kitty in Alice in Wonderland,OVA,1.0,462.0,,6.12,"['Fantasy', 'Kids']",        Nov 1993 - Nov 1993,https://myanimelist.net/anime/15577/Hello_Kitty_no_Fushigi_no_Kuni_no_Alice
2,Hey! Bumboo,Bumpety Boo,TV,130.0,1021.0,,6.08,"['Adventure', 'Cars', 'Kids']",        Apr 1985 - Apr 1986,https://myanimelist.net/anime/3434/Hey_Bumboo
3,Hokuto no Ken: Legend of Heroes,,Special,1.0,2996.0,,6.09,"['Action', 'Martial Arts']",        2007 - 2007,https://myanimelist.net/anime/7363/Hokuto_no_Ken__Legend_of_Heroes
4,Holy Knight,,OVA,2.0,33649.0,,6.07,"['Ecchi', 'Fantasy', 'Supernatural', 'School', 'Vampire', 'Seinen']",        Mar 2012 - May 2012,https://myanimelist.net/anime/11005/Holy_Knight
5,Ichigeki Sacchuu!! Hoihoi-san,,OVA,1.0,6757.0,,6.08,"['Comedy', 'Sci-Fi', 'Slice of Life']",        Sep 2004 - Sep 2004,https://myanimelist.net/anime/932/Ichigeki_Sacchuu_Hoihoi-san
6,Isuca,,TV,10.0,111189.0,,6.07,"['Action', 'Comedy', 'Ecchi', 'Romance', 'School', 'Seinen', 'Supernatural']",        Jan 2015 - Mar 2015,https://myanimelist.net/anime/25429/Isuca
7,Kamisama Minarai: Himitsu no Cocotama,,TV,139.0,2274.0,,6.09,"['Fantasy', 'Kids', 'Magic', 'Slice of Life']",        Oct 2015 - Jun 2018,https://myanimelist.net/anime/31044/Kamisama_Minarai__Himitsu_no_Cocotama
8,Kimi no Iru Basho,,Music,1.0,269.0,,6.08,"['Sci-Fi', 'Music']",        Sep 2017 - Sep 2017,https://myanimelist.net/anime/37541/Kimi_no_Iru_Basho
9,Kishin Houkou Demonbane,,OVA,1.0,8344.0,,6.08,"['Comedy', 'Drama', 'Mecha', 'Sci-Fi']",        Jul 2004 - Jul 2004,https://myanimelist.net/anime/766/Kishin_Houkou_Demonbane
10,Kuroi Kikori to Shiroi Kikori,The Black Woodcutter and the White Woodcutter,Movie,1.0,522.0,,6.07,['Fantasy'],        Jul 1956 - Jul 1956,https://myanimelist.net/anime/7532/Kuroi_Kikori_to_Shiroi_Kikori
11,Lunn wa Kaze no Naka,,OVA,1.0,855.0,,6.05,"['Drama', 'Romance']",        Apr 1985 - Apr 1985,https://myanimelist.net/anime/14247/Lunn_wa_Kaze_no_Naka
12,Mahou Sensou,Magical Warfare,TV,12.0,180734.0,,6.07,"['Action', 'Fantasy', 'Magic']",        Jan 2014 - Mar 2014,https://myanimelist.net/anime/19769/Mahou_Sensou
13,Mahou Shoujo Nante Mou Ii Desukara. Second Season,Mahou Shoujo Nante Mouiidesukara Second Season,TV,12.0,10271.0,,6.08,"['Comedy', 'Magic']",        Oct 2016 - Dec 2016,https://myanimelist.net/anime/33795/Mahou_Shoujo_Nante_Mou_Ii_Desukara_Second_Season
14,Majuu Sensen,,OVA,3.0,820.0,,6.08,"['Action', 'Fantasy']",        Oct 1990 - Oct 1990,https://myanimelist.net/anime/9043/Majuu_Sensen
15,Metal Fight Beyblade Zero G Specials,,Special,7.0,2180.0,,6.08,"['Adventure', 'Sports']",        Aug 2013 - Sep 2013,https://myanimelist.net/anime/21479/Metal_Fight_Beyblade_Zero_G_Specials
16,Metal Fighter Miku,,TV,13.0,2775.0,,6.08,"['Sci-Fi', 'Comedy', 'Sports', 'Shounen']",        Jul 1994 - Sep 1994,https://myanimelist.net/anime/1175/Metal_Fighter_Miku
17,"Misenai Namida wa, Kitto Itsuka",,Music,1.0,416.0,,6.09,"['Fantasy', 'Music']",        Feb 2012 - Feb 2012,https://myanimelist.net/anime/13195/Misenai_Namida_wa_Kitto_Itsuka
