,name,english_name,type,episodes,members,score_members,rating,genre,dates,url
0,SheepWolf,,ONA,1.0,194.0,,,"['Kids', 'Comedy']",        Apr 2009 - Apr 2009,https://myanimelist.net/anime/26007/SheepWolf
1,Shen Ming Zhi Zhou,,ONA,12.0,480.0,,,"['Adventure', 'Fantasy']",        Dec 2015 - May 2016,https://myanimelist.net/anime/33760/Shen_Ming_Zhi_Zhou
2,Shen Qi Huan Qi Tan,The Legend of Ancient Soul,ONA,24.0,2651.0,,,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Mystery', 'School', 'Supernatural']",        Oct 2017 - May 2018,https://myanimelist.net/anime/36722/Shen_Qi_Huan_Qi_Tan
3,Shenmi Shijie Lixian Ji,Yugo & Lala,Movie,1.0,127.0,,,"['Adventure', 'Comedy', 'Fantasy']",        Aug 2012 - Aug 2012,https://myanimelist.net/anime/32796/Shenmi_Shijie_Lixian_Ji
4,Shenmi Shijie Lixian Ji 2,Yugo & Lala 2,Movie,1.0,123.0,,,"['Adventure', 'Comedy', 'Fantasy']",        Aug 2014 - Aug 2014,https://myanimelist.net/anime/32797/Shenmi_Shijie_Lixian_Ji_2
5,Shenmi Shijie Lixian Ji 3,Yugo & Lala 3,Movie,1.0,61.0,,,"['Adventure', 'Fantasy', 'Kids']",        Jul 2016 - Jul 2016,https://myanimelist.net/anime/38484/Shenmi_Shijie_Lixian_Ji_3
6,Shi Wan Ge Leng Xiaohua,,ONA,12.0,471.0,,,"['Comedy', 'Parody']",        Jul 2012 - Aug 2013,https://myanimelist.net/anime/33193/Shi_Wan_Ge_Leng_Xiaohua
7,Shi Wan Ge Leng Xiaohua 2nd Season,,ONA,13.0,280.0,,,"['Comedy', 'Parody']",        Dec 2013 - Dec 2014,https://myanimelist.net/anime/33194/Shi_Wan_Ge_Leng_Xiaohua_2nd_Season
8,Shi Wan Ge Leng Xiaohua Di 3rd Season,,ONA,49.0,424.0,,,"['Comedy', 'Parody']",        Dec 2015 - Sep 2017,https://myanimelist.net/anime/33196/Shi_Wan_Ge_Leng_Xiaohua_Di_3rd_Season
9,Shi Wan Ge Leng Xiaohua Movie 1,One Hundred Thousand Bad Jokes,Movie,1.0,449.0,,,"['Action', 'Adventure', 'Comedy', 'Parody', 'Fantasy']",        Jan 2015 - Jan 2015,https://myanimelist.net/anime/33195/Shi_Wan_Ge_Leng_Xiaohua_Movie_1
